,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,12,2,2,0,hycc,8365771.264000272,8365771.264000272,0.0,0.674242232,7.87237,2.11347,9.98585,7.93693,2.0465,9.98343,8708.0,725.0,0.0,0.0,0.0
1,b,biomatch,512,12,2,2,1,hycc,8365771.264000272,8365771.264000272,0.0,0.669068114,7.87726,1.99129,9.86855,7.96246,1.90656,9.86902,8708.0,725.0,0.0,0.0,0.0
2,b,biomatch,512,12,2,2,2,hycc,8365771.264000272,8365771.264000272,0.0,0.6760544169999999,8.10757,1.97616,10.0837,8.00138,2.08068,10.0821,8708.0,725.0,0.0,0.0,0.0
3,y,biomatch,512,12,2,2,0,hycc,2292952.064000215,2292952.064000215,0.0,0.67535418,3.82868,1.69279,5.52148,3.81237,1.71377,5.52614,8708.0,725.0,0.0,0.0,0.0
4,y,biomatch,512,12,2,2,1,hycc,2292952.064000215,2292952.064000215,0.0,0.674744789,3.88632,1.67509,5.56141,3.86092,1.7045,5.56541,8708.0,725.0,0.0,0.0,0.0
5,y,biomatch,512,12,2,2,2,hycc,2292952.064000215,2292952.064000215,0.0,0.669759153,3.8837,1.7503,5.63399,3.99909,1.64034,5.63943,8708.0,725.0,0.0,0.0,0.0
6,a+b,biomatch,512,12,2,2,0,hycc,4590910.543999975,3734849.0239999914,856061.5199999836,0.666878487,0.801885,0.105476,0.907361,0.789847,0.116444,0.906291,8708.0,725.0,0.0,0.0,0.0
7,a+b,biomatch,512,12,2,2,1,hycc,4590910.543999976,3734849.0239999914,856061.5199999842,0.7490975019999999,0.798332,0.106762,0.905094,0.786857,0.116128,0.902984,8708.0,725.0,0.0,0.0,0.0
8,a+b,biomatch,512,12,2,2,2,hycc,4590910.543999975,3734849.0239999914,856061.5199999831,0.676917098,0.783347,0.103408,0.886755,0.7857,0.10062,0.88632,8708.0,725.0,0.0,0.0,0.0
9,a+y,biomatch,512,12,2,2,0,hycc,4206985.955999969,1583062.0159998538,2623923.9400001112,0.671879163,4.33419,1.85262,6.18681,4.4712,1.72322,6.19441,8708.0,725.0,0.0,0.0,0.0
10,a+y,biomatch,512,12,2,2,1,hycc,4206985.95599996,1583062.0159998538,2623923.940000109,0.678710865,4.2492,1.8208,6.07,4.33551,1.74126,6.07677,8708.0,725.0,0.0,0.0,0.0
11,a+y,biomatch,512,12,2,2,2,hycc,4206985.955999961,1583062.0159998538,2623923.9400001103,0.6457712219999999,4.22887,1.84062,6.06949,4.35262,1.72225,6.07487,8708.0,725.0,0.0,0.0,0.0
12,greedy,biomatch,512,12,2,2,0,hycc,4716907.7879998265,1581612.0319998565,3135295.755999973,0.6373131590000001,4.29272,1.84261,6.13533,4.40335,1.73517,6.13853,8708.0,725.0,0.0,0.0,0.0
13,greedy,biomatch,512,12,2,2,1,hycc,4716907.787999828,1581612.0319998565,3135295.7559999675,0.681358734,5.19342,1.85605,7.04947,5.31954,1.73245,7.052,8708.0,725.0,0.0,0.0,0.0
14,greedy,biomatch,512,12,2,2,2,hycc,4716907.787999833,1581612.0319998565,3135295.7559999726,0.6714597720000001,4.32436,1.84716,6.17152,4.38468,1.78989,6.17457,8708.0,725.0,0.0,0.0,0.0
15,lp,biomatch,512,12,2,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.683220015,0.407279,0.0948574,0.502136,0.407427,0.0938474,0.501274,8708.0,725.0,0.8425248000000001,0.041989333999999996,0.063565954
16,lp,biomatch,512,12,2,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.668435346,0.333643,0.0766865,0.410329,0.33194,0.0760501,0.40799,8708.0,725.0,0.860121585,0.037814892999999995,0.061228177
17,lp,biomatch,512,12,2,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.642956687,0.342529,0.0750769,0.417606,0.338933,0.076431,0.415364,8708.0,725.0,0.971797178,0.041662346999999995,0.061281336000000006
18,lp+nm,biomatch,512,12,2,2,0,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.675803934,0.409903,0.0921947,0.502097,0.421602,0.0804262,0.502029,8708.0,725.0,1.545205321,0.0,0.06003705
19,lp+nm,biomatch,512,12,2,2,1,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.6784283689999999,0.405338,0.0819122,0.487251,0.404187,0.0808199,0.485007,8708.0,725.0,1.54368769,0.0,0.067999025
20,lp+nm,biomatch,512,12,2,2,2,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.637486616,0.42023,0.0802589,0.500489,0.40576,0.0923921,0.498153,8708.0,725.0,1.543140384,0.0,0.064052151
21,glp,biomatch,512,12,2,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.67593863,0.409101,0.0911574,0.500258,0.408393,0.091226,0.499619,8708.0,725.0,18.292517437,0.0,0.0
22,glp,biomatch,512,12,2,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.646433212,0.410628,0.0786869,0.489315,0.397331,0.0893524,0.486683,8708.0,725.0,18.297470332,0.0,0.0
23,glp,biomatch,512,12,2,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.646663602,0.402663,0.0789523,0.481616,0.388967,0.0900218,0.478989,8708.0,725.0,18.312493674,0.0,0.0
