,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,12,4,1,0,hycc,16731542.52799736,16731542.52799736,0.0,2.370126193,10.5993,3.98324,14.5825,10.7383,3.8431,14.5814,17412.0,1451.0,0.0,0.0,0.0
1,b,biomatch,1024,12,4,1,1,hycc,16731542.52799736,16731542.52799736,0.0,2.309739486,10.636,3.77966,14.4156,10.5563,3.85817,14.4145,17412.0,1451.0,0.0,0.0,0.0
2,b,biomatch,1024,12,4,1,2,hycc,16731542.52799736,16731542.52799736,0.0,2.378349818,10.4408,3.91358,14.3544,10.5847,3.76664,14.3514,17412.0,1451.0,0.0,0.0,0.0
3,y,biomatch,1024,12,4,1,0,hycc,4585904.128000693,4585904.128000693,0.0,2.359601814,5.43592,3.55505,8.99098,5.44356,3.54641,8.98996,17412.0,1451.0,0.0,0.0,0.0
4,y,biomatch,1024,12,4,1,1,hycc,4585904.128000693,4585904.128000693,0.0,2.345216847,5.55196,3.55117,9.10313,5.55599,3.54543,9.10141,17412.0,1451.0,0.0,0.0,0.0
5,y,biomatch,1024,12,4,1,2,hycc,4585904.128000693,4585904.128000693,0.0,2.349016406,5.41083,3.50974,8.92058,5.36495,3.56788,8.93283,17412.0,1451.0,0.0,0.0,0.0
6,a+b,biomatch,1024,12,4,1,0,hycc,9180478.031999283,7469698.047999324,1710779.9839999576,2.376910777,1.23937,0.212739,1.45211,1.22809,0.223106,1.45119,17412.0,1451.0,0.0,0.0,0.0
7,a+b,biomatch,1024,12,4,1,1,hycc,9180478.031999277,7469698.047999324,1710779.9839999587,2.335643764,1.24647,0.22317,1.46964,1.27124,0.198449,1.46969,17412.0,1451.0,0.0,0.0,0.0
8,a+b,biomatch,1024,12,4,1,2,hycc,9180478.031999279,7469698.047999324,1710779.9839999536,2.314365349,1.21634,0.215374,1.43171,1.20422,0.225045,1.42926,17412.0,1451.0,0.0,0.0,0.0
9,a+y,biomatch,1024,12,4,1,0,hycc,8412663.524000363,3166124.03199997,5246539.492000387,2.378238741,6.33156,3.70648,10.038,6.22866,3.82356,10.0522,17412.0,1451.0,0.0,0.0,0.0
10,a+y,biomatch,1024,12,4,1,1,hycc,8412663.524000347,3166124.03199997,5246539.492000387,2.32940736,6.28821,3.8124,10.1006,6.41404,3.69787,10.1119,17412.0,1451.0,0.0,0.0,0.0
11,a+y,biomatch,1024,12,4,1,2,hycc,8412663.524000358,3166124.03199997,5246539.492000383,2.298750977,6.1661,3.75427,9.92037,6.1766,3.75549,9.93209,17412.0,1451.0,0.0,0.0,0.0
12,greedy,biomatch,1024,12,4,1,0,hycc,9432791.308000766,3163224.064000005,6269567.244000732,2.310601549,6.48217,3.79175,10.2739,6.5515,3.72223,10.2737,17412.0,1451.0,0.0,0.0,0.0
13,greedy,biomatch,1024,12,4,1,1,hycc,9432791.30800076,3163224.064000005,6269567.2440007515,2.31544955,6.49222,3.79028,10.2825,6.48976,3.79249,10.2823,17412.0,1451.0,0.0,0.0,0.0
14,greedy,biomatch,1024,12,4,1,2,hycc,9432791.308000766,3163224.064000005,6269567.244000741,2.370530525,6.58239,3.85951,10.4419,6.73405,3.711,10.445,17412.0,1451.0,0.0,0.0,0.0
15,lp,biomatch,1024,12,4,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.323773401,0.473945,0.184795,0.65874,0.474495,0.183355,0.65785,17412.0,1451.0,1.739734824,0.08250871700000001,0.09894142600000001
16,lp,biomatch,1024,12,4,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.301222915,0.433824,0.158226,0.59205,0.43361,0.157959,0.591569,17412.0,1451.0,1.796910007,0.085779974,0.09891008
17,lp,biomatch,1024,12,4,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.328822552,0.434677,0.156114,0.590792,0.433923,0.155458,0.589381,17412.0,1451.0,1.794215839,0.083852909,0.09489292299999999
18,lp+nm,biomatch,1024,12,4,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.325344328,0.516795,0.155096,0.671891,0.497288,0.172523,0.669811,17412.0,1451.0,3.519688344,0.0,0.096016487
19,lp+nm,biomatch,1024,12,4,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.322402547,0.521704,0.15473,0.676435,0.501025,0.173011,0.674036,17412.0,1451.0,3.528643202,0.0,0.08604691099999999
20,lp+nm,biomatch,1024,12,4,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.366979621,0.518044,0.154828,0.672872,0.496808,0.174405,0.671212,17412.0,1451.0,3.516715723,0.0,0.091800009
21,glp,biomatch,1024,12,4,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.322141491,0.514723,0.155,0.669723,0.49369,0.17373,0.667419,17412.0,1451.0,29.312709275,0.0,0.0
22,glp,biomatch,1024,12,4,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.359826591,0.516599,0.171615,0.688213,0.532673,0.155943,0.688616,17412.0,1451.0,29.145526993,0.0,0.0
23,glp,biomatch,1024,12,4,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.319762645,0.510186,0.176424,0.68661,0.531211,0.155864,0.687075,17412.0,1451.0,29.307115782,0.0,0.0
