,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,16,1,1,0,hycc,8365771.264000272,8365771.264000272,0.0,0.640012557,6.85478,1.85691,8.71169,6.87645,1.83435,8.7108,8708.0,544.0,0.0,0.0,0.0
1,b,biomatch,512,16,1,1,1,hycc,8365771.264000272,8365771.264000272,0.0,0.681665916,7.28494,1.98747,9.2724,7.33468,1.93701,9.27168,8708.0,544.0,0.0,0.0,0.0
2,b,biomatch,512,16,1,1,2,hycc,8365771.264000272,8365771.264000272,0.0,0.6643245809999999,8.12056,1.99383,10.1144,8.14621,1.96741,10.1136,8708.0,544.0,0.0,0.0,0.0
3,y,biomatch,512,16,1,1,0,hycc,2292952.064000215,2292952.064000215,0.0,0.673845283,3.92988,1.73131,5.66119,3.96567,1.70327,5.66895,8708.0,544.0,0.0,0.0,0.0
4,y,biomatch,512,16,1,1,1,hycc,2292952.064000215,2292952.064000215,0.0,0.6780568929999999,3.95198,1.71196,5.66393,3.93064,1.73958,5.67023,8708.0,544.0,0.0,0.0,0.0
5,y,biomatch,512,16,1,1,2,hycc,2292952.064000215,2292952.064000215,0.0,0.664132403,3.78859,1.76438,5.55297,3.8978,1.65866,5.55647,8708.0,544.0,0.0,0.0,0.0
6,a+b,biomatch,512,16,1,1,0,hycc,4590910.543999975,3734849.0239999914,856061.5199999828,0.674534078,0.811603,0.120187,0.93179,0.812885,0.11788,0.930766,8708.0,544.0,0.0,0.0,0.0
7,a+b,biomatch,512,16,1,1,1,hycc,4590910.543999976,3734849.0239999914,856061.5199999836,0.646903175,0.836724,0.123436,0.96016,0.837913,0.121669,0.959582,8708.0,544.0,0.0,0.0,0.0
8,a+b,biomatch,512,16,1,1,2,hycc,4590910.543999976,3734849.0239999914,856061.5199999836,0.642944855,0.722854,0.101564,0.824418,0.709335,0.112682,0.822017,8708.0,544.0,0.0,0.0,0.0
9,a+y,biomatch,512,16,1,1,0,hycc,4206985.955999967,1583062.0159998538,2623923.940000115,0.645275649,4.26064,1.83714,6.09778,4.35272,1.75087,6.10359,8708.0,544.0,0.0,0.0,0.0
10,a+y,biomatch,512,16,1,1,1,hycc,4206985.955999962,1583062.0159998538,2623923.940000106,0.647560876,4.18817,1.84265,6.03082,4.30735,1.73202,6.03937,8708.0,544.0,0.0,0.0,0.0
11,a+y,biomatch,512,16,1,1,2,hycc,4206985.95599996,1583062.0159998538,2623923.940000105,0.674811453,4.24831,1.83723,6.08554,4.3482,1.74388,6.09208,8708.0,544.0,0.0,0.0,0.0
12,greedy,biomatch,512,16,1,1,0,hycc,4716907.787999828,1581612.0319998565,3135295.755999971,0.666902385,4.52121,1.76178,6.28299,4.42943,1.85663,6.28606,8708.0,544.0,0.0,0.0,0.0
13,greedy,biomatch,512,16,1,1,1,hycc,4716907.787999828,1581612.0319998565,3135295.7559999693,0.686229864,4.50927,1.7867,6.29597,4.46285,1.83749,6.30034,8708.0,544.0,0.0,0.0,0.0
14,greedy,biomatch,512,16,1,1,2,hycc,4716907.787999828,1581612.0319998565,3135295.755999969,0.677085606,4.44369,1.79342,6.23711,4.40394,1.83688,6.24082,8708.0,544.0,0.0,0.0,0.0
15,lp,biomatch,512,16,1,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.669681346,0.38981,0.075649,0.465459,0.375666,0.0888714,0.464537,8708.0,544.0,0.882156127,0.046691233,0.075618829
16,lp,biomatch,512,16,1,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.685464874,0.385905,0.0775572,0.463462,0.372706,0.0886574,0.461363,8708.0,544.0,0.891430349,0.043315703,0.075091256
17,lp,biomatch,512,16,1,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.647057913,0.382868,0.0767765,0.459644,0.382524,0.0760728,0.458597,8708.0,544.0,0.877174147,0.04364977,0.073907872
18,lp+nm,biomatch,512,16,1,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.65201856,0.39988,0.0895212,0.489402,0.40975,0.0789318,0.488682,8708.0,544.0,1.396158017,0.0,0.063559664
19,lp+nm,biomatch,512,16,1,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.645374837,0.421323,0.0957203,0.517044,0.422148,0.0941548,0.516303,8708.0,544.0,1.394131644,0.0,0.073339264
20,lp+nm,biomatch,512,16,1,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.674086646,0.404814,0.0889594,0.493773,0.41626,0.0775866,0.493847,8708.0,544.0,1.395947173,0.0,0.064658517
21,glp,biomatch,512,16,1,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.640937242,0.410838,0.0895754,0.500414,0.422734,0.0779893,0.500723,8708.0,544.0,18.588452262,0.0,0.0
22,glp,biomatch,512,16,1,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6360015680000001,0.396192,0.0878168,0.484009,0.406491,0.077738,0.484229,8708.0,544.0,18.616650969,0.0,0.0
23,glp,biomatch,512,16,1,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6713545000000001,0.405885,0.096598,0.502483,0.404978,0.0968398,0.501818,8708.0,544.0,18.562019561,0.0,0.0
