,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,12,2,4,0,hycc,33463085.056001026,33463085.056001026,0.0,10.873169725,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
1,b,biomatch,2048,12,2,4,1,hycc,33463085.056001026,33463085.056001026,0.0,10.666992915,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
2,b,biomatch,2048,12,2,4,2,hycc,33463085.056001026,33463085.056001026,0.0,10.718022594,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
3,y,biomatch,2048,12,2,4,0,hycc,9171808.255998256,9171808.255998256,0.0,10.902057797,11.3619,6.77915,18.141,10.7711,7.37368,18.1447,34820.0,2901.0,0.0,0.0,0.0
4,y,biomatch,2048,12,2,4,1,hycc,9171808.255998256,9171808.255998256,0.0,10.546377307,11.2696,6.94355,18.2131,11.1546,7.06339,18.218,34820.0,2901.0,0.0,0.0,0.0
5,y,biomatch,2048,12,2,4,2,hycc,9171808.255998256,9171808.255998256,0.0,10.796496137,12.0923,7.1785,19.2708,12.0362,7.24373,19.2799,34820.0,2901.0,0.0,0.0,0.0
6,a+b,biomatch,2048,12,2,4,0,hycc,18359613.008002702,14939396.096002772,3420216.9119999297,10.554758472,2.06887,0.422424,2.4913,2.06411,0.425607,2.48971,34820.0,2901.0,0.0,0.0,0.0
7,a+b,biomatch,2048,12,2,4,1,hycc,18359613.008002702,14939396.096002772,3420216.9119999316,10.54896165,2.20088,0.568841,2.76973,2.17297,0.594849,2.76782,34820.0,2901.0,0.0,0.0,0.0
8,a+b,biomatch,2048,12,2,4,2,hycc,18359613.008002702,14939396.096002772,3420216.91199993,10.689799809,2.27214,0.601693,2.87383,2.25016,0.622619,2.87278,34820.0,2901.0,0.0,0.0,0.0
9,a+y,biomatch,2048,12,2,4,0,hycc,16824018.659999143,6332248.063999869,10491770.595999299,10.829030468,12.2453,7.55535,19.8007,12.1882,7.62413,19.8124,34820.0,2901.0,0.0,0.0,0.0
10,a+y,biomatch,2048,12,2,4,1,hycc,16824018.65999926,6332248.063999869,10491770.595999401,10.738689574,12.296,7.24665,19.5426,12.0423,7.50417,19.5464,34820.0,2901.0,0.0,0.0,0.0
11,a+y,biomatch,2048,12,2,4,2,hycc,16824018.65999923,6332248.063999869,10491770.59599933,10.536849797,11.955,7.55714,19.5121,12.0289,7.48858,19.5175,34820.0,2901.0,0.0,0.0,0.0
12,greedy,biomatch,2048,12,2,4,0,hycc,18864558.34800186,6326448.12800029,12538110.22000154,10.558818704,12.6761,7.48843,20.1645,12.5764,7.59272,20.1691,34820.0,2901.0,0.0,0.0,0.0
13,greedy,biomatch,2048,12,2,4,1,hycc,18864558.348001905,6326448.12800029,12538110.220001549,10.703993363,12.7303,7.93193,20.6622,12.8739,7.7884,20.6623,34820.0,2901.0,0.0,0.0,0.0
14,greedy,biomatch,2048,12,2,4,2,hycc,18864558.34800182,6326448.12800029,12538110.220001537,10.487354999,13.1386,7.41109,20.5497,12.6819,7.87202,20.554,34820.0,2901.0,0.0,0.0,0.0
15,lp,biomatch,2048,12,2,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.829086899,0.656239,0.325215,0.981454,0.646553,0.334502,0.981055,34820.0,2901.0,4.202138513,0.191174087,0.160761037
16,lp,biomatch,2048,12,2,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.506525163,0.724013,0.312137,1.03615,0.695167,0.33909,1.03426,34820.0,2901.0,4.357058409,0.171211185,0.16140901600000002
17,lp,biomatch,2048,12,2,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.649728985,0.667449,0.344837,1.01229,0.674655,0.337001,1.01166,34820.0,2901.0,4.109718343,0.173503307,0.161479693
18,lp+nm,biomatch,2048,12,2,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.549272002,0.697682,0.311637,1.00932,0.672052,0.33487,1.00692,34820.0,2901.0,9.023711977,0.0,0.164205346
19,lp+nm,biomatch,2048,12,2,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.56891545,0.685874,0.306142,0.992016,0.662752,0.326955,0.989708,34820.0,2901.0,9.033516355,0.0,0.159541889
20,lp+nm,biomatch,2048,12,2,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,11.067796867,0.689857,0.3477,1.03756,0.690506,0.34614,1.03665,34820.0,2901.0,9.308964765,0.0,0.154931216
21,glp,biomatch,2048,12,2,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.752503195,0.707633,0.310363,1.018,0.680467,0.335209,1.01568,34820.0,2901.0,270.765184929,0.0,0.0
22,glp,biomatch,2048,12,2,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.78724985,0.69628,0.31858,1.01486,0.672072,0.340675,1.01275,34820.0,2901.0,269.666865105,0.0,0.0
23,glp,biomatch,2048,12,2,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.585360814,0.703894,0.313215,1.01711,0.677628,0.337012,1.01464,34820.0,2901.0,267.996972821,0.0,0.0
