,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,12,2,2,0,hycc,33463085.056001026,33463085.056001026,0.0,10.544989776,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
1,b,biomatch,2048,12,2,2,1,hycc,33463085.056001026,33463085.056001026,0.0,10.52248664,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
2,b,biomatch,2048,12,2,2,2,hycc,33463085.056001026,33463085.056001026,0.0,10.49129319,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
3,y,biomatch,2048,12,2,2,0,hycc,9171808.255998256,9171808.255998256,0.0,10.55689795,10.9465,7.18669,18.1332,10.8649,7.2762,18.1411,34820.0,2901.0,0.0,0.0,0.0
4,y,biomatch,2048,12,2,2,1,hycc,9171808.255998256,9171808.255998256,0.0,10.496955074,10.7029,7.05116,17.754,10.8152,6.94462,17.7598,34820.0,2901.0,0.0,0.0,0.0
5,y,biomatch,2048,12,2,2,2,hycc,9171808.255998256,9171808.255998256,0.0,10.576447049,11.065,7.12253,18.1875,10.8256,7.36638,18.192,34820.0,2901.0,0.0,0.0,0.0
6,a+b,biomatch,2048,12,2,2,0,hycc,18359613.0080027,14939396.096002772,3420216.911999926,10.796798106,2.16929,0.598402,2.76769,2.16984,0.598077,2.76792,34820.0,2901.0,0.0,0.0,0.0
7,a+b,biomatch,2048,12,2,2,1,hycc,18359613.00800271,14939396.096002772,3420216.9119999306,10.915570427,2.24449,0.603685,2.84818,2.30191,0.545804,2.84771,34820.0,2901.0,0.0,0.0,0.0
8,a+b,biomatch,2048,12,2,2,2,hycc,18359613.0080027,14939396.096002772,3420216.9119999325,10.632915046,2.15267,0.42318,2.57585,2.14013,0.433508,2.57364,34820.0,2901.0,0.0,0.0,0.0
9,a+y,biomatch,2048,12,2,2,0,hycc,16824018.65999926,6332248.063999869,10491770.595999282,10.685676228,12.1135,7.31989,19.4334,11.9649,7.47263,19.4375,34820.0,2901.0,0.0,0.0,0.0
10,a+y,biomatch,2048,12,2,2,1,hycc,16824018.659999203,6332248.063999869,10491770.595999386,10.387974506,12.078,7.48412,19.5621,11.9993,7.56621,19.5655,34820.0,2901.0,0.0,0.0,0.0
11,a+y,biomatch,2048,12,2,2,2,hycc,16824018.65999914,6332248.063999869,10491770.59599939,10.451317956,11.9486,7.55397,19.5026,11.9935,7.51302,19.5066,34820.0,2901.0,0.0,0.0,0.0
12,greedy,biomatch,2048,12,2,2,0,hycc,18864558.348001808,6326448.12800029,12538110.220001563,10.524521725,12.835,7.64769,20.4827,12.7362,7.75286,20.489,34820.0,2901.0,0.0,0.0,0.0
13,greedy,biomatch,2048,12,2,2,1,hycc,18864558.34800182,6326448.12800029,12538110.220001545,10.663649926,12.632,7.97024,20.6022,13.2374,7.37584,20.6133,34820.0,2901.0,0.0,0.0,0.0
14,greedy,biomatch,2048,12,2,2,2,hycc,18864558.348001886,6326448.12800029,12538110.220001576,10.586388073,12.6269,7.48678,20.1137,12.5398,7.57897,20.1187,34820.0,2901.0,0.0,0.0,0.0
15,lp,biomatch,2048,12,2,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.709641551,0.690483,0.34103,1.03151,0.688795,0.341875,1.03067,34820.0,2901.0,4.014141308,0.174276427,0.15984289200000001
16,lp,biomatch,2048,12,2,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.433241812,0.679651,0.305794,0.985446,0.654899,0.329116,0.984015,34820.0,2901.0,4.359670773,0.173420315,0.16031482700000002
17,lp,biomatch,2048,12,2,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.487285007,0.68291,0.346963,1.02987,0.693515,0.336443,1.02996,34820.0,2901.0,4.239574775,0.197889422,0.161240878
18,lp+nm,biomatch,2048,12,2,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.834182224,0.682166,0.318277,1.00044,0.660885,0.337406,0.998291,34820.0,2901.0,9.095064576,0.0,0.16021223599999998
19,lp+nm,biomatch,2048,12,2,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.836754901,0.719429,0.344751,1.06418,0.719872,0.343783,1.06366,34820.0,2901.0,9.04034155,0.0,0.162042303
20,lp+nm,biomatch,2048,12,2,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.625442195,0.690526,0.30569,0.996216,0.665582,0.329116,0.994699,34820.0,2901.0,9.072447149,0.0,0.1589517
21,glp,biomatch,2048,12,2,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.61840817,0.704842,0.307704,1.01255,0.681285,0.32938,1.01066,34820.0,2901.0,272.99003105,0.0,0.0
22,glp,biomatch,2048,12,2,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.627710163,0.722463,0.320159,1.04262,0.706684,0.333849,1.04053,34820.0,2901.0,271.521877596,0.0,0.0
23,glp,biomatch,2048,12,2,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.680362944,0.692667,0.30679,0.999457,0.6751,0.32234,0.997441,34820.0,2901.0,278.145861268,0.0,0.0
