,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,16,2,2,0,hycc,8365771.264000272,8365771.264000272,0.0,0.675586041,7.33001,1.94959,9.2796,7.46769,1.81189,9.27957,8708.0,544.0,0.0,0.0,0.0
1,b,biomatch,512,16,2,2,1,hycc,8365771.264000272,8365771.264000272,0.0,0.689109172,5.32562,1.8544,7.18002,5.31384,1.86457,7.17841,8708.0,544.0,0.0,0.0,0.0
2,b,biomatch,512,16,2,2,2,hycc,8365771.264000272,8365771.264000272,0.0,0.669844031,7.27893,1.94028,9.21921,7.34324,1.87501,9.21825,8708.0,544.0,0.0,0.0,0.0
3,y,biomatch,512,16,2,2,0,hycc,2292952.064000215,2292952.064000215,0.0,0.7097390360000001,3.98541,1.63291,5.61832,3.89475,1.72693,5.62168,8708.0,544.0,0.0,0.0,0.0
4,y,biomatch,512,16,2,2,1,hycc,2292952.064000215,2292952.064000215,0.0,0.675365349,3.77135,1.69191,5.46326,3.77404,1.69717,5.47122,8708.0,544.0,0.0,0.0,0.0
5,y,biomatch,512,16,2,2,2,hycc,2292952.064000215,2292952.064000215,0.0,0.680901584,4.73506,1.69248,6.42754,4.75917,1.67878,6.43796,8708.0,544.0,0.0,0.0,0.0
6,a+b,biomatch,512,16,2,2,0,hycc,4590910.543999976,3734849.0239999914,856061.5199999834,0.656911391,0.796849,0.107811,0.90466,0.784835,0.118443,0.903279,8708.0,544.0,0.0,0.0,0.0
7,a+b,biomatch,512,16,2,2,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999836,0.66297658,0.789203,0.123669,0.912872,0.788291,0.122805,0.911095,8708.0,544.0,0.0,0.0,0.0
8,a+b,biomatch,512,16,2,2,2,hycc,4590910.543999976,3734849.0239999914,856061.5199999834,0.675163505,0.79219,0.11726,0.909451,0.808994,0.100822,0.909816,8708.0,544.0,0.0,0.0,0.0
9,a+y,biomatch,512,16,2,2,0,hycc,4206985.955999961,1583062.0159998538,2623923.940000108,0.6656742809999999,4.33966,1.82883,6.16849,4.43693,1.73772,6.17465,8708.0,544.0,0.0,0.0,0.0
10,a+y,biomatch,512,16,2,2,1,hycc,4206985.955999969,1583062.0159998538,2623923.9400001056,0.667859382,4.31001,1.82436,6.13437,4.40071,1.73921,6.13991,8708.0,544.0,0.0,0.0,0.0
11,a+y,biomatch,512,16,2,2,2,hycc,4206985.9559999695,1583062.0159998538,2623923.9400001145,0.676366722,4.37344,1.83803,6.21148,4.49734,1.7203,6.21763,8708.0,544.0,0.0,0.0,0.0
12,greedy,biomatch,512,16,2,2,0,hycc,4716907.787999821,1581612.0319998565,3135295.7559999777,0.668693004,4.34937,1.83445,6.18382,4.45429,1.73167,6.18596,8708.0,544.0,0.0,0.0,0.0
13,greedy,biomatch,512,16,2,2,1,hycc,4716907.787999828,1581612.0319998565,3135295.755999972,0.665339382,4.42511,1.86015,6.28525,4.54811,1.73927,6.28738,8708.0,544.0,0.0,0.0,0.0
14,greedy,biomatch,512,16,2,2,2,hycc,4716907.787999834,1581612.0319998565,3135295.7559999744,0.686136062,5.22543,1.79595,7.02138,5.19085,1.83461,7.02546,8708.0,544.0,0.0,0.0,0.0
15,lp,biomatch,512,16,2,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.672241881,0.372013,0.0761099,0.448123,0.359894,0.0874067,0.447301,8708.0,544.0,0.978807048,0.046604631,0.07611373399999999
16,lp,biomatch,512,16,2,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.674591368,0.359071,0.0750717,0.434143,0.356967,0.0758219,0.432789,8708.0,544.0,0.950452948,0.053314393,0.07522289600000001
17,lp,biomatch,512,16,2,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6338203029999999,0.351841,0.0881385,0.43998,0.348601,0.0899401,0.438541,8708.0,544.0,0.947432943,0.053382008999999994,0.06646673199999999
18,lp+nm,biomatch,512,16,2,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6692944559999999,0.406447,0.0772536,0.4837,0.393416,0.0878518,0.481268,8708.0,544.0,1.385017465,0.0,0.06517360100000001
19,lp+nm,biomatch,512,16,2,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.644662092,0.410881,0.0748971,0.485778,0.395518,0.0883564,0.483874,8708.0,544.0,1.383047444,0.0,0.07457966299999999
20,lp+nm,biomatch,512,16,2,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6287995049999999,0.411617,0.0765137,0.488131,0.397054,0.0891426,0.486196,8708.0,544.0,1.381365428,0.0,0.06655557799999999
21,glp,biomatch,512,16,2,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6368593260000001,0.411771,0.0747995,0.48657,0.395562,0.088814,0.484376,8708.0,544.0,18.337930071,0.0,0.0
22,glp,biomatch,512,16,2,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.638810791,0.412575,0.0778138,0.490389,0.399693,0.0882405,0.487933,8708.0,544.0,18.404235308,0.0,0.0
23,glp,biomatch,512,16,2,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.638333374,0.409686,0.0773881,0.487074,0.397146,0.0875445,0.48469,8708.0,544.0,18.347126477,0.0,0.0
