,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,4,2,2,0,hycc,33463085.056001026,33463085.056001026,0.0,10.291736165,22.0611,7.54749,29.6086,22.0095,7.59653,29.606,34820.0,8705.0,0.0,0.0,0.0
1,b,biomatch,2048,4,2,2,1,hycc,33463085.056001026,33463085.056001026,0.0,10.563680695,22.0611,7.54749,29.6086,22.0095,7.59653,29.606,34820.0,8705.0,0.0,0.0,0.0
2,b,biomatch,2048,4,2,2,2,hycc,33463085.056001026,33463085.056001026,0.0,10.494019567,22.0745,7.75852,29.8331,22.2625,7.56954,29.832,34820.0,8705.0,0.0,0.0,0.0
3,y,biomatch,2048,4,2,2,0,hycc,9171808.255998256,9171808.255998256,0.0,10.316233302,10.8874,6.95809,17.8455,10.7464,7.10705,17.8535,34820.0,8705.0,0.0,0.0,0.0
4,y,biomatch,2048,4,2,2,1,hycc,9171808.255998256,9171808.255998256,0.0,10.667329424,10.7146,7.27623,17.9908,10.696,7.29925,17.9952,34820.0,8705.0,0.0,0.0,0.0
5,y,biomatch,2048,4,2,2,2,hycc,9171808.255998256,9171808.255998256,0.0,10.562923387,10.7293,7.04892,17.7782,10.7586,7.02396,17.7825,34820.0,8705.0,0.0,0.0,0.0
6,a+b,biomatch,2048,4,2,2,0,hycc,18359613.008002706,14939396.096002772,3420216.911999929,10.62229811,2.06329,0.573236,2.63653,2.1123,0.523865,2.63617,34820.0,8705.0,0.0,0.0,0.0
7,a+b,biomatch,2048,4,2,2,1,hycc,18359613.008002702,14939396.096002772,3420216.911999933,10.541087544,2.0488,0.458136,2.50693,2.10573,0.401337,2.50707,34820.0,8705.0,0.0,0.0,0.0
8,a+b,biomatch,2048,4,2,2,2,hycc,18359613.0080027,14939396.096002772,3420216.91199993,10.373408802,1.95474,0.503644,2.45839,1.96563,0.491496,2.45712,34820.0,8705.0,0.0,0.0,0.0
9,a+y,biomatch,2048,4,2,2,0,hycc,16824018.65999919,6332248.063999869,10491770.59599933,10.720164427,12.1688,7.48217,19.6509,11.9624,7.69653,19.6589,34820.0,8705.0,0.0,0.0,0.0
10,a+y,biomatch,2048,4,2,2,1,hycc,16824018.659999184,6332248.063999869,10491770.595999394,10.787502544,12.471,7.29189,19.7629,11.92,7.84764,19.7676,34820.0,8705.0,0.0,0.0,0.0
11,a+y,biomatch,2048,4,2,2,2,hycc,16824018.659999214,6332248.063999869,10491770.59599929,10.528797947,12.2224,7.49059,19.713,11.9612,7.76159,19.7228,34820.0,8705.0,0.0,0.0,0.0
12,greedy,biomatch,2048,4,2,2,0,hycc,18864558.348001767,6326448.12800029,12538110.220001552,10.531403616,12.4957,7.91249,20.4081,13.0184,7.39356,20.412,34820.0,8705.0,0.0,0.0,0.0
13,greedy,biomatch,2048,4,2,2,1,hycc,18864558.348001815,6326448.12800029,12538110.220001558,10.851127889,12.9195,7.4102,20.3297,12.5112,7.82085,20.332,34820.0,8705.0,0.0,0.0,0.0
14,greedy,biomatch,2048,4,2,2,2,hycc,18864558.34800181,6326448.12800029,12538110.220001588,10.435308546,12.2855,7.6832,19.9687,12.4207,7.55105,19.9718,34820.0,8705.0,0.0,0.0,0.0
15,lp,biomatch,2048,4,2,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.650954754,0.743324,0.322217,1.06554,0.71009,0.353752,1.06384,34820.0,8705.0,19.127181461,0.199147881,0.144430151
16,lp,biomatch,2048,4,2,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.591647713,0.684035,0.350958,1.03499,0.694003,0.339667,1.03367,34820.0,8705.0,19.169479307,0.208130271,0.145519814
17,lp,biomatch,2048,4,2,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.294458198,0.711154,0.34667,1.05782,0.701287,0.355972,1.05726,34820.0,8705.0,19.004638969,0.198502758,0.143910459
18,lp+nm,biomatch,2048,4,2,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.515418732,0.685658,0.335024,1.02068,0.709756,0.310661,1.02042,34820.0,8705.0,24.991111382,0.0,0.143622707
19,lp+nm,biomatch,2048,4,2,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.679874737,0.6967,0.314681,1.01138,0.671648,0.337351,1.009,34820.0,8705.0,24.92005705,0.0,0.14180521899999998
20,lp+nm,biomatch,2048,4,2,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.51941347,0.677334,0.338039,1.01537,0.702746,0.31253,1.01528,34820.0,8705.0,25.033379831,0.0,0.142666494
21,glp,biomatch,2048,4,2,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.411792345,0.71736,0.315921,1.03328,0.693053,0.337839,1.03089,34820.0,8705.0,263.211318489,0.0,0.0
22,glp,biomatch,2048,4,2,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.427308459,0.699172,0.310306,1.00948,0.67425,0.332724,1.00697,34820.0,8705.0,262.844864077,0.0,0.0
23,glp,biomatch,2048,4,2,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.403903781,0.691981,0.313768,1.00575,0.671131,0.33216,1.00329,34820.0,8705.0,261.463461882,0.0,0.0
