,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,16,1,2,0,hycc,33463085.056001026,33463085.056001026,0.0,10.559638385,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
1,b,biomatch,2048,16,1,2,1,hycc,33463085.056001026,33463085.056001026,0.0,10.657316928,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
2,b,biomatch,2048,16,1,2,2,hycc,33463085.056001026,33463085.056001026,0.0,10.32661354,22.0658,7.66529,29.7311,22.2014,7.52756,29.729,34820.0,2176.0,0.0,0.0,0.0
3,y,biomatch,2048,16,1,2,0,hycc,9171808.255998256,9171808.255998256,0.0,10.554508688,11.0727,7.08663,18.1593,10.7922,7.37321,18.1654,34820.0,2176.0,0.0,0.0,0.0
4,y,biomatch,2048,16,1,2,1,hycc,9171808.255998256,9171808.255998256,0.0,10.349482512,10.6872,7.09307,17.7803,10.9207,6.86481,17.7855,34820.0,2176.0,0.0,0.0,0.0
5,y,biomatch,2048,16,1,2,2,hycc,9171808.255998256,9171808.255998256,0.0,10.442240828,10.6809,7.1332,17.8141,10.7799,7.03982,17.8197,34820.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,2048,16,1,2,0,hycc,18359613.008002706,14939396.096002772,3420216.91199993,10.64092347,2.20332,0.594213,2.79753,2.17444,0.622083,2.79652,34820.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,2048,16,1,2,1,hycc,18359613.0080027,14939396.096002772,3420216.9119999274,10.837824748,2.16594,0.566102,2.73204,2.13631,0.594227,2.73054,34820.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,2048,16,1,2,2,hycc,18359613.008002702,14939396.096002772,3420216.9119999334,10.312628873,2.13513,0.413767,2.5489,2.12196,0.424538,2.5465,34820.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,2048,16,1,2,0,hycc,16824018.659999195,6332248.063999869,10491770.595999386,10.335112741,12.4807,7.46253,19.9432,12.3449,7.60629,19.9511,34820.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,2048,16,1,2,1,hycc,16824018.659999244,6332248.063999869,10491770.595999334,10.416521215,12.0103,7.37907,19.3894,11.8896,7.50408,19.3937,34820.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,2048,16,1,2,2,hycc,16824018.659999244,6332248.063999869,10491770.595999356,10.603969263,12.0723,7.45993,19.5322,12.0227,7.52092,19.5436,34820.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,2048,16,1,2,0,hycc,18864558.348001823,6326448.12800029,12538110.220001528,10.578100541,12.7933,7.53917,20.3325,12.5029,7.83354,20.3364,34820.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,2048,16,1,2,1,hycc,18864558.3480019,6326448.12800029,12538110.220001578,10.556273997,12.7086,7.57437,20.283,12.5708,7.72392,20.2947,34820.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,2048,16,1,2,2,hycc,18864558.34800181,6326448.12800029,12538110.220001558,10.405867204,12.3524,7.57237,19.9248,12.3102,7.62537,19.9356,34820.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,2048,16,1,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.552312971,0.640891,0.314107,0.954998,0.641326,0.312793,0.954119,34820.0,2176.0,2.033683141,0.160232353,0.163289256
16,lp,biomatch,2048,16,1,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.49637997,0.658872,0.33375,0.992622,0.654169,0.337593,0.991762,34820.0,2176.0,2.027160579,0.160064943,0.163821558
17,lp,biomatch,2048,16,1,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.559478378,0.671244,0.30851,0.979753,0.657164,0.32361,0.980774,34820.0,2176.0,2.066313419,0.16176331,0.16592480499999998
18,lp+nm,biomatch,2048,16,1,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.473596726,0.690006,0.31616,1.00617,0.664456,0.339931,1.00439,34820.0,2176.0,7.505714072,0.0,0.16155334300000002
19,lp+nm,biomatch,2048,16,1,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.33949352,0.667969,0.334972,1.00294,0.690602,0.311364,1.00197,34820.0,2176.0,7.525765485,0.0,0.16434813199999998
20,lp+nm,biomatch,2048,16,1,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.237597871,0.703053,0.311535,1.01459,0.67789,0.334314,1.0122,34820.0,2176.0,7.516185969,0.0,0.162948565
21,glp,biomatch,2048,16,1,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.334877011,0.686023,0.344672,1.03069,0.686225,0.343942,1.03017,34820.0,2176.0,266.06424317,0.0,0.0
22,glp,biomatch,2048,16,1,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.268447724,0.794158,0.324886,1.11904,0.751094,0.365573,1.11667,34820.0,2176.0,263.365370704,0.0,0.0
23,glp,biomatch,2048,16,1,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.60162892,0.68967,0.347731,1.0374,0.691712,0.345509,1.03722,34820.0,2176.0,266.008520166,0.0,0.0
