,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,12,2,2,0,hycc,16731542.52799736,16731542.52799736,0.0,2.348031361,10.655,3.93531,14.5903,10.797,3.79248,14.5895,17412.0,1451.0,0.0,0.0,0.0
1,b,biomatch,1024,12,2,2,1,hycc,16731542.52799736,16731542.52799736,0.0,2.332903341,10.7327,3.86327,14.596,10.742,3.8526,14.5946,17412.0,1451.0,0.0,0.0,0.0
2,b,biomatch,1024,12,2,2,2,hycc,16731542.52799736,16731542.52799736,0.0,2.322582001,10.7485,3.93739,14.6859,10.6946,3.98978,14.6844,17412.0,1451.0,0.0,0.0,0.0
3,y,biomatch,1024,12,2,2,0,hycc,4585904.128000693,4585904.128000693,0.0,2.374219844,5.51799,3.62901,9.14699,5.66403,3.49602,9.16005,17412.0,1451.0,0.0,0.0,0.0
4,y,biomatch,1024,12,2,2,1,hycc,4585904.128000693,4585904.128000693,0.0,2.328829514,5.60891,3.50473,9.11364,5.55825,3.56757,9.12581,17412.0,1451.0,0.0,0.0,0.0
5,y,biomatch,1024,12,2,2,2,hycc,4585904.128000693,4585904.128000693,0.0,2.309723408,5.64701,3.44744,9.09445,5.49289,3.61458,9.10747,17412.0,1451.0,0.0,0.0,0.0
6,a+b,biomatch,1024,12,2,2,0,hycc,9180478.031999283,7469698.047999324,1710779.9839999562,2.354484291,1.21618,0.239014,1.4552,1.24195,0.21213,1.45408,17412.0,1451.0,0.0,0.0,0.0
7,a+b,biomatch,1024,12,2,2,1,hycc,9180478.03199928,7469698.047999324,1710779.9839999564,2.365763751,1.21673,0.229997,1.44673,1.2171,0.228734,1.44584,17412.0,1451.0,0.0,0.0,0.0
8,a+b,biomatch,1024,12,2,2,2,hycc,9180478.031999283,7469698.047999324,1710779.9839999566,2.330174241,1.23566,0.204639,1.4403,1.22131,0.216523,1.43784,17412.0,1451.0,0.0,0.0,0.0
9,a+y,biomatch,1024,12,2,2,0,hycc,8412663.524000365,3166124.03199997,5246539.49200039,2.31232904,6.2641,3.80674,10.0708,6.41584,3.6658,10.0816,17412.0,1451.0,0.0,0.0,0.0
10,a+y,biomatch,1024,12,2,2,1,hycc,8412663.524000369,3166124.03199997,5246539.492000403,2.301818726,6.158,3.7129,9.8709,6.07881,3.80653,9.88534,17412.0,1451.0,0.0,0.0,0.0
11,a+y,biomatch,1024,12,2,2,2,hycc,8412663.524000362,3166124.03199997,5246539.492000378,2.341410358,6.35527,3.82493,10.1802,6.51292,3.67903,10.1919,17412.0,1451.0,0.0,0.0,0.0
12,greedy,biomatch,1024,12,2,2,0,hycc,9432791.30800076,3163224.064000005,6269567.244000811,2.356377512,6.57112,3.70409,10.2752,6.50596,3.77216,10.2781,17412.0,1451.0,0.0,0.0,0.0
13,greedy,biomatch,1024,12,2,2,1,hycc,9432791.308000766,3163224.064000005,6269567.244000791,2.362430811,6.67668,3.74603,10.4227,6.54825,3.87351,10.4218,17412.0,1451.0,0.0,0.0,0.0
14,greedy,biomatch,1024,12,2,2,2,hycc,9432791.308000755,3163224.064000005,6269567.244000736,2.323163987,6.5972,4.2614,10.8586,7.12368,3.73914,10.8628,17412.0,1451.0,0.0,0.0,0.0
15,lp,biomatch,1024,12,2,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.324129963,0.438477,0.153795,0.592272,0.438631,0.153206,0.591837,17412.0,1451.0,1.179882291,0.076656143,0.09855871399999999
16,lp,biomatch,1024,12,2,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.296203773,0.425324,0.155868,0.581192,0.424323,0.156114,0.580438,17412.0,1451.0,1.147348573,0.07732376499999999,0.085422627
17,lp,biomatch,1024,12,2,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.372033939,0.439919,0.154721,0.59464,0.439153,0.154394,0.593547,17412.0,1451.0,1.154899948,0.07688418699999999,0.09819642299999999
18,lp+nm,biomatch,1024,12,2,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.327691515,0.507127,0.152156,0.659282,0.484696,0.172843,0.657539,17412.0,1451.0,3.483655564,0.0,0.095984578
19,lp+nm,biomatch,1024,12,2,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.326021376,0.492032,0.186605,0.678637,0.493207,0.18441,0.677617,17412.0,1451.0,3.486858742,0.0,0.10036101600000001
20,lp+nm,biomatch,1024,12,2,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.320601323,0.508263,0.155448,0.663711,0.490354,0.172343,0.662696,17412.0,1451.0,3.488339332,0.0,0.100525993
21,glp,biomatch,1024,12,2,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.341009797,0.501737,0.169933,0.67167,0.51779,0.154062,0.671852,17412.0,1451.0,28.587642321,0.0,0.0
22,glp,biomatch,1024,12,2,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.291986645,0.50889,0.184739,0.693629,0.509381,0.183168,0.692549,17412.0,1451.0,28.578851949,0.0,0.0
23,glp,biomatch,1024,12,2,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.330299552,0.503295,0.176191,0.679485,0.525583,0.154044,0.679627,17412.0,1451.0,28.66554203,0.0,0.0
