,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,4,1,4,0,hycc,16731542.52799736,16731542.52799736,0.0,2.303683003,10.4937,3.97424,14.468,10.6599,3.80624,14.4661,17412.0,4353.0,0.0,0.0,0.0
1,b,biomatch,1024,4,1,4,1,hycc,16731542.52799736,16731542.52799736,0.0,2.34454077,10.6301,3.96831,14.5984,10.7658,3.8318,14.5976,17412.0,4353.0,0.0,0.0,0.0
2,b,biomatch,1024,4,1,4,2,hycc,16731542.52799736,16731542.52799736,0.0,2.376659953,10.616,4.00663,14.6226,10.6752,3.94465,14.6198,17412.0,4353.0,0.0,0.0,0.0
3,y,biomatch,1024,4,1,4,0,hycc,4585904.128000693,4585904.128000693,0.0,2.316054382,5.50073,3.54263,9.04336,5.42795,3.62925,9.0572,17412.0,4353.0,0.0,0.0,0.0
4,y,biomatch,1024,4,1,4,1,hycc,4585904.128000693,4585904.128000693,0.0,2.323691373,5.48348,3.66161,9.14509,5.66424,3.49001,9.15425,17412.0,4353.0,0.0,0.0,0.0
5,y,biomatch,1024,4,1,4,2,hycc,4585904.128000693,4585904.128000693,0.0,2.365476466,5.41934,3.66238,9.08171,5.45416,3.64248,9.09664,17412.0,4353.0,0.0,0.0,0.0
6,a+b,biomatch,1024,4,1,4,0,hycc,9180478.031999279,7469698.047999324,1710779.9839999601,2.323495838,1.21519,0.212078,1.42727,1.20194,0.222939,1.42488,17412.0,4353.0,0.0,0.0,0.0
7,a+b,biomatch,1024,4,1,4,1,hycc,9180478.031999279,7469698.047999324,1710779.9839999569,2.388722736,1.25268,0.202004,1.45468,1.23338,0.21916,1.45254,17412.0,4353.0,0.0,0.0,0.0
8,a+b,biomatch,1024,4,1,4,2,hycc,9180478.031999277,7469698.047999324,1710779.9839999583,2.386167998,1.25913,0.20867,1.4678,1.24244,0.222705,1.46515,17412.0,4353.0,0.0,0.0,0.0
9,a+y,biomatch,1024,4,1,4,0,hycc,8412663.52400036,3166124.03199997,5246539.492000393,2.357861226,6.31208,3.83299,10.1451,6.48624,3.66982,10.1561,17412.0,4353.0,0.0,0.0,0.0
10,a+y,biomatch,1024,4,1,4,1,hycc,8412663.524000358,3166124.03199997,5246539.492000393,2.408320979,6.30795,3.75659,10.0645,6.24231,3.83705,10.0794,17412.0,4353.0,0.0,0.0,0.0
11,a+y,biomatch,1024,4,1,4,2,hycc,8412663.524000352,3166124.03199997,5246539.492000411,2.327829879,6.34551,3.67627,10.0218,6.18297,3.84975,10.0327,17412.0,4353.0,0.0,0.0,0.0
12,greedy,biomatch,1024,4,1,4,0,hycc,9432791.308000755,3163224.064000005,6269567.244000773,2.327226712,6.66898,3.64993,10.3189,6.47664,3.84507,10.3217,17412.0,4353.0,0.0,0.0,0.0
13,greedy,biomatch,1024,4,1,4,1,hycc,9432791.308000764,3163224.064000005,6269567.244000771,2.335040828,6.392,3.82821,10.2202,6.55158,3.66796,10.2195,17412.0,4353.0,0.0,0.0,0.0
14,greedy,biomatch,1024,4,1,4,2,hycc,9432791.308000777,3163224.064000005,6269567.2440007785,2.348632415,6.61958,3.79653,10.4161,6.65693,3.75704,10.414,17412.0,4353.0,0.0,0.0,0.0
15,lp,biomatch,1024,4,1,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.373344234,0.507788,0.156149,0.663937,0.48983,0.173246,0.663076,17412.0,4353.0,5.88915846,0.094954495,0.085095272
16,lp,biomatch,1024,4,1,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.361205758,0.514671,0.156263,0.670934,0.496809,0.173228,0.670037,17412.0,4353.0,5.870602733,0.09493715500000001,0.080765914
17,lp,biomatch,1024,4,1,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.352895302,0.505875,0.178639,0.684514,0.501302,0.182313,0.683616,17412.0,4353.0,5.878510199,0.094398178,0.081133284
18,lp+nm,biomatch,1024,4,1,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.354127628,0.505044,0.182832,0.687876,0.504092,0.183478,0.68757,17412.0,4353.0,8.319704301,0.0,0.085394118
19,lp+nm,biomatch,1024,4,1,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.33608977,0.493191,0.171577,0.664768,0.509228,0.155836,0.665063,17412.0,4353.0,8.386644563,0.0,0.07940527400000001
20,lp+nm,biomatch,1024,4,1,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.328264963,0.522373,0.151754,0.674127,0.49575,0.176197,0.671947,17412.0,4353.0,8.315238815,0.0,0.082961863
21,glp,biomatch,1024,4,1,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.332972671,0.525085,0.153138,0.678223,0.497689,0.178336,0.676024,17412.0,4353.0,28.753750583,0.0,0.0
22,glp,biomatch,1024,4,1,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.36054498,0.524812,0.152097,0.676909,0.501809,0.172938,0.674747,17412.0,4353.0,28.65565747,0.0,0.0
23,glp,biomatch,1024,4,1,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.358104478,0.488809,0.174472,0.663281,0.510101,0.153421,0.663522,17412.0,4353.0,29.105096408,0.0,0.0
