,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,8,1,4,0,hycc,16731542.52799736,16731542.52799736,0.0,2.369139926,10.7017,3.90959,14.6112,10.5675,4.04412,14.6116,17412.0,2176.0,0.0,0.0,0.0
1,b,biomatch,1024,8,1,4,1,hycc,16731542.52799736,16731542.52799736,0.0,2.357092221,10.7514,3.95703,14.7085,10.6659,4.04204,14.7079,17412.0,2176.0,0.0,0.0,0.0
2,b,biomatch,1024,8,1,4,2,hycc,16731542.52799736,16731542.52799736,0.0,2.291141295,10.4783,3.91234,14.3907,10.6276,3.7599,14.3875,17412.0,2176.0,0.0,0.0,0.0
3,y,biomatch,1024,8,1,4,0,hycc,4585904.128000693,4585904.128000693,0.0,2.369644677,5.57835,3.54615,9.1245,5.55848,3.57954,9.13802,17412.0,2176.0,0.0,0.0,0.0
4,y,biomatch,1024,8,1,4,1,hycc,4585904.128000693,4585904.128000693,0.0,2.364982936,5.6622,3.60993,9.27213,5.77885,3.50124,9.28008,17412.0,2176.0,0.0,0.0,0.0
5,y,biomatch,1024,8,1,4,2,hycc,4585904.128000693,4585904.128000693,0.0,2.391125855,5.4404,3.58802,9.02842,5.50998,3.53314,9.04312,17412.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,1024,8,1,4,0,hycc,9180478.03199928,7469698.047999324,1710779.983999955,2.380596238,1.14008,0.20221,1.34229,1.1234,0.216505,1.3399,17412.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,1024,8,1,4,1,hycc,9180478.031999284,7469698.047999324,1710779.9839999531,2.323037958,1.20257,0.228612,1.43118,1.229,0.202308,1.43131,17412.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,1024,8,1,4,2,hycc,9180478.03199928,7469698.047999324,1710779.9839999557,2.38844768,1.23036,0.2052,1.43556,1.21531,0.217674,1.43298,17412.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,1024,8,1,4,0,hycc,8412663.524000365,3166124.03199997,5246539.492000381,2.313002237,6.21436,3.76689,9.98124,6.1826,3.81143,9.99403,17412.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,1024,8,1,4,1,hycc,8412663.524000365,3166124.03199997,5246539.49200039,2.384524558,6.4693,3.69176,10.1611,6.33941,3.8329,10.1723,17412.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,1024,8,1,4,2,hycc,8412663.524000365,3166124.03199997,5246539.492000387,2.363435132,6.3548,3.68916,10.044,6.22153,3.83484,10.0564,17412.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,1024,8,1,4,0,hycc,9432791.308000777,3163224.064000005,6269567.244000767,2.336067266,6.70387,3.66295,10.3668,6.54832,3.82153,10.3699,17412.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,1024,8,1,4,1,hycc,9432791.308000749,3163224.064000005,6269567.244000755,2.329952545,6.36341,3.78237,10.1458,6.4497,3.69967,10.1494,17412.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,1024,8,1,4,2,hycc,9432791.308000797,3163224.064000005,6269567.244000767,2.36728125,6.38182,3.73408,10.1159,6.34782,3.77248,10.1203,17412.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,1024,8,1,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.334299057,0.49693,0.155197,0.652127,0.495789,0.154047,0.649836,17412.0,2176.0,1.777872012,0.08965970699999999,0.097440159
16,lp,biomatch,1024,8,1,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.345616848,0.459406,0.156415,0.61582,0.458699,0.155803,0.614502,17412.0,2176.0,1.787614794,0.09006899900000001,0.096547162
17,lp,biomatch,1024,8,1,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.310697888,0.494187,0.153982,0.648169,0.490404,0.155781,0.646185,17412.0,2176.0,1.774737181,0.089890629,0.094899131
18,lp+nm,biomatch,1024,8,1,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.345237192,0.513332,0.153776,0.667107,0.490427,0.174304,0.664731,17412.0,2176.0,4.201031041,0.0,0.0875099
19,lp+nm,biomatch,1024,8,1,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.340576658,0.514218,0.153946,0.668164,0.493246,0.172368,0.665614,17412.0,2176.0,4.207089095,0.0,0.096155911
20,lp+nm,biomatch,1024,8,1,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.35025002,0.499432,0.174988,0.67442,0.519257,0.155622,0.674879,17412.0,2176.0,4.219952022,0.0,0.098211528
21,glp,biomatch,1024,8,1,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.319487627,0.504581,0.174527,0.679108,0.526204,0.153389,0.679593,17412.0,2176.0,29.154016113,0.0,0.0
22,glp,biomatch,1024,8,1,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.353228176,0.503152,0.173457,0.676609,0.522015,0.154897,0.676912,17412.0,2176.0,29.009457629,0.0,0.0
23,glp,biomatch,1024,8,1,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.310402357,0.524143,0.152732,0.676875,0.502801,0.171607,0.674408,17412.0,2176.0,28.786080783,0.0,0.0
