,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,8,4,4,0,hycc,8365771.264000272,8365771.264000272,0.0,0.634369409,7.15416,1.97003,9.12419,7.21908,1.90403,9.12311,8708.0,1088.0,0.0,0.0,0.0
1,b,biomatch,512,8,4,4,1,hycc,8365771.264000272,8365771.264000272,0.0,0.652349506,7.17856,1.9858,9.16436,7.20097,1.96244,9.1634,8708.0,1088.0,0.0,0.0,0.0
2,b,biomatch,512,8,4,4,2,hycc,8365771.264000272,8365771.264000272,0.0,0.648819587,6.91887,2.60874,9.52761,6.98226,2.54295,9.52521,8708.0,1088.0,0.0,0.0,0.0
3,y,biomatch,512,8,4,4,0,hycc,2292952.064000215,2292952.064000215,0.0,0.669696371,3.78823,1.68761,5.47584,3.7966,1.683,5.4796,8708.0,1088.0,0.0,0.0,0.0
4,y,biomatch,512,8,4,4,1,hycc,2292952.064000215,2292952.064000215,0.0,0.6552164500000001,3.76148,1.70719,5.46867,3.79226,1.68572,5.47798,8708.0,1088.0,0.0,0.0,0.0
5,y,biomatch,512,8,4,4,2,hycc,2292952.064000215,2292952.064000215,0.0,0.685625818,3.11092,1.69434,4.80526,3.15894,1.65643,4.81537,8708.0,1088.0,0.0,0.0,0.0
6,a+b,biomatch,512,8,4,4,0,hycc,4590910.543999976,3734849.0239999914,856061.5199999831,0.672454028,0.798998,0.107965,0.906963,0.786024,0.119674,0.905699,8708.0,1088.0,0.0,0.0,0.0
7,a+b,biomatch,512,8,4,4,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999834,0.6710739539999999,0.800712,0.11528,0.915992,0.80131,0.113875,0.915185,8708.0,1088.0,0.0,0.0,0.0
8,a+b,biomatch,512,8,4,4,2,hycc,4590910.543999975,3734849.0239999914,856061.5199999828,0.676968895,0.797222,0.107734,0.904956,0.785687,0.118368,0.904056,8708.0,1088.0,0.0,0.0,0.0
9,a+y,biomatch,512,8,4,4,0,hycc,4206985.955999959,1583062.0159998538,2623923.9400001126,0.680068825,4.18286,1.79697,5.97983,4.17568,1.81171,5.98739,8708.0,1088.0,0.0,0.0,0.0
10,a+y,biomatch,512,8,4,4,1,hycc,4206985.955999966,1583062.0159998538,2623923.9400001103,0.697247022,5.0827,1.7942,6.8769,5.092,1.79347,6.88547,8708.0,1088.0,0.0,0.0,0.0
11,a+y,biomatch,512,8,4,4,2,hycc,4206985.955999965,1583062.0159998538,2623923.9400001117,0.6849860200000001,4.20232,1.75845,5.96077,4.15366,1.81405,5.96771,8708.0,1088.0,0.0,0.0,0.0
12,greedy,biomatch,512,8,4,4,0,hycc,4716907.787999824,1581612.0319998565,3135295.755999967,0.641425013,4.43694,1.83151,6.26845,4.47368,1.79906,6.27274,8708.0,1088.0,0.0,0.0,0.0
13,greedy,biomatch,512,8,4,4,1,hycc,4716907.787999837,1581612.0319998565,3135295.7559999702,0.6681436119999999,4.3212,1.81528,6.13648,4.37901,1.76138,6.1404,8708.0,1088.0,0.0,0.0,0.0
14,greedy,biomatch,512,8,4,4,2,hycc,4716907.78799983,1581612.0319998565,3135295.7559999744,0.668584027,4.36247,1.81515,6.17762,4.3536,1.828,6.1816,8708.0,1088.0,0.0,0.0,0.0
15,lp,biomatch,512,8,4,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.682234437,0.343886,0.075372,0.419258,0.344721,0.0751677,0.419888,8708.0,1088.0,1.139239714,0.039850026999999996,0.068785322
16,lp,biomatch,512,8,4,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.643386121,0.339818,0.0743827,0.414201,0.336706,0.0769852,0.413691,8708.0,1088.0,1.17021374,0.040494582,0.068035988
17,lp,biomatch,512,8,4,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6302398140000001,0.336906,0.0742386,0.411144,0.335504,0.0753869,0.410891,8708.0,1088.0,1.163633537,0.038616513,0.058814929999999994
18,lp+nm,biomatch,512,8,4,4,0,hycc,1852463.1029998588,1595396.75099986,257066.35199999882,0.631646822,0.416204,0.0801451,0.496349,0.405995,0.0894522,0.495447,8708.0,1088.0,1.786919668,0.0,0.060505381
19,lp+nm,biomatch,512,8,4,4,1,hycc,1852463.1029998588,1595396.75099986,257066.35199999882,0.683984182,0.413269,0.0770483,0.490317,0.398888,0.0898815,0.488769,8708.0,1088.0,1.768705112,0.0,0.06747621
20,lp+nm,biomatch,512,8,4,4,2,hycc,1852463.1029998588,1595396.75099986,257066.35199999882,0.6773222550000001,0.415891,0.0889493,0.504841,0.429004,0.076261,0.505265,8708.0,1088.0,1.772732238,0.0,0.068184547
21,glp,biomatch,512,8,4,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6428705929999999,0.407489,0.0885293,0.496018,0.420276,0.0759961,0.496272,8708.0,1088.0,18.552321908,0.0,0.0
22,glp,biomatch,512,8,4,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.677387126,0.399483,0.0914985,0.490982,0.399176,0.091154,0.49033,8708.0,1088.0,18.492466154,0.0,0.0
23,glp,biomatch,512,8,4,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.633455616,0.419286,0.0741595,0.493445,0.401427,0.0896352,0.491062,8708.0,1088.0,18.431621471,0.0,0.0
