,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,12,4,1,0,hycc,4182885.631999827,4182885.631999827,0.0,0.231850713,3.3187,0.91986,4.23856,3.34728,0.890516,4.2378,4356.0,363.0,0.0,0.0,0.0
1,b,biomatch,256,12,4,1,1,hycc,4182885.631999827,4182885.631999827,0.0,0.20341411099999998,3.4583,0.888551,4.34685,3.44449,0.901335,4.34583,4356.0,363.0,0.0,0.0,0.0
2,b,biomatch,256,12,4,1,2,hycc,4182885.631999827,4182885.631999827,0.0,0.24335885,2.96092,0.885608,3.84653,2.97098,0.875208,3.84619,4356.0,363.0,0.0,0.0,0.0
3,y,biomatch,256,12,4,1,0,hycc,1146476.03199999,1146476.03199999,0.0,0.243065533,1.95781,0.892931,2.85074,2.00785,0.8419,2.84975,4356.0,363.0,0.0,0.0,0.0
4,y,biomatch,256,12,4,1,1,hycc,1146476.03199999,1146476.03199999,0.0,0.246444941,1.76546,0.939496,2.70496,1.81356,0.89037,2.70393,4356.0,363.0,0.0,0.0,0.0
5,y,biomatch,256,12,4,1,2,hycc,1146476.03199999,1146476.03199999,0.0,0.242506541,2.35897,0.923879,3.28285,2.30434,0.977381,3.28173,4356.0,363.0,0.0,0.0,0.0
6,a+b,biomatch,256,12,4,1,0,hycc,2296126.799999936,1867424.5119999296,428702.28800000664,0.248321748,0.527853,0.0549519,0.582805,0.522948,0.0588553,0.581803,4356.0,363.0,0.0,0.0,0.0
7,a+b,biomatch,256,12,4,1,1,hycc,2296126.7999999356,1867424.5119999296,428702.28800000704,0.214647645,0.524408,0.0519207,0.576328,0.514218,0.0597882,0.574006,4356.0,363.0,0.0,0.0,0.0
8,a+b,biomatch,256,12,4,1,2,hycc,2296126.7999999365,1867424.5119999296,428702.2880000067,0.21357436400000002,0.5263,0.0526087,0.578909,0.516762,0.0600588,0.576821,4356.0,363.0,0.0,0.0,0.0
9,a+y,biomatch,256,12,4,1,0,hycc,2104147.171999991,791531.0079999665,1312616.164000026,0.21215643,2.23117,0.963862,3.19503,2.24768,0.945893,3.19358,4356.0,363.0,0.0,0.0,0.0
10,a+y,biomatch,256,12,4,1,1,hycc,2104147.171999993,791531.0079999665,1312616.1640000269,0.20548023,1.79227,0.897913,2.69019,1.77207,0.916195,2.68826,4356.0,363.0,0.0,0.0,0.0
11,a+y,biomatch,256,12,4,1,2,hycc,2104147.1719999937,791531.0079999665,1312616.1640000278,0.206905871,1.72403,0.918941,2.64297,1.72205,0.918708,2.64076,4356.0,363.0,0.0,0.0,0.0
12,greedy,biomatch,256,12,4,1,0,hycc,2358966.027999998,790806.0159999627,1568160.0120000336,0.206193683,2.23884,1.06009,3.29893,2.27313,1.0231,3.29623,4356.0,363.0,0.0,0.0,0.0
13,greedy,biomatch,256,12,4,1,1,hycc,2358966.0279999967,790806.0159999627,1568160.0120000353,0.206762945,2.34272,0.930128,3.27284,2.34669,0.92508,3.27177,4356.0,363.0,0.0,0.0,0.0
14,greedy,biomatch,256,12,4,1,2,hycc,2358966.0279999957,790806.0159999627,1568160.012000032,0.248943836,2.37393,0.918233,3.29217,2.32019,0.970599,3.29079,4356.0,363.0,0.0,0.0,0.0
15,lp,biomatch,256,12,4,1,0,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.240902827,0.330839,0.0454393,0.376279,0.330834,0.044867,0.375701,4356.0,363.0,0.814176185,0.02956727,0.050612341
16,lp,biomatch,256,12,4,1,1,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.210001193,0.308986,0.0478158,0.356801,0.307924,0.0490322,0.356956,4356.0,363.0,0.801188951,0.033012625999999996,0.049763954
17,lp,biomatch,256,12,4,1,2,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.230007774,0.306961,0.0453737,0.352334,0.306612,0.0449014,0.351514,4356.0,363.0,0.80371612,0.028074363,0.048201587000000004
18,lp+nm,biomatch,256,12,4,1,0,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.245438135,0.31697,0.040477,0.357447,0.311429,0.0441008,0.35553,4356.0,363.0,0.688115136,0.0,0.046393641
19,lp+nm,biomatch,256,12,4,1,1,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.210477624,0.332066,0.0418333,0.373899,0.327516,0.0451641,0.37268,4356.0,363.0,0.710528693,0.0,0.048343474
20,lp+nm,biomatch,256,12,4,1,2,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.245785199,0.338134,0.0412392,0.379373,0.338615,0.0404325,0.379047,4356.0,363.0,0.69195081,0.0,0.049101095
21,glp,biomatch,256,12,4,1,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.216860887,0.327939,0.0486417,0.376581,0.327385,0.0479909,0.375376,4356.0,363.0,4.838443707,0.0,0.0
22,glp,biomatch,256,12,4,1,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.258797082,0.333523,0.0469474,0.38047,0.332061,0.0480358,0.380097,4356.0,363.0,4.845984757,0.0,0.0
23,glp,biomatch,256,12,4,1,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.20900270699999998,0.338111,0.0374884,0.375599,0.328091,0.0453014,0.373392,4356.0,363.0,4.861245842,0.0,0.0
