,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,12,2,2,0,hycc,4182885.631999827,4182885.631999827,0.0,0.20762088,3.3799,0.964446,4.34435,3.44579,0.897513,4.34331,4356.0,363.0,0.0,0.0,0.0
1,b,biomatch,256,12,2,2,1,hycc,4182885.631999827,4182885.631999827,0.0,0.24939709999999998,3.11582,0.894647,4.01046,3.10428,0.904373,4.00865,4356.0,363.0,0.0,0.0,0.0
2,b,biomatch,256,12,2,2,2,hycc,4182885.631999827,4182885.631999827,0.0,0.210094774,3.32866,0.91248,4.24114,3.34517,0.894992,4.24016,4356.0,363.0,0.0,0.0,0.0
3,y,biomatch,256,12,2,2,0,hycc,1146476.03199999,1146476.03199999,0.0,0.242223088,1.53982,0.851618,2.39144,1.53455,0.856627,2.39118,4356.0,363.0,0.0,0.0,0.0
4,y,biomatch,256,12,2,2,1,hycc,1146476.03199999,1146476.03199999,0.0,0.206198929,1.75748,0.905832,2.66331,1.80868,0.851852,2.66054,4356.0,363.0,0.0,0.0,0.0
5,y,biomatch,256,12,2,2,2,hycc,1146476.03199999,1146476.03199999,0.0,0.20320306400000002,1.52826,0.855065,2.38333,1.55598,0.827227,2.3832,4356.0,363.0,0.0,0.0,0.0
6,a+b,biomatch,256,12,2,2,0,hycc,2296126.799999936,1867424.5119999296,428702.2880000067,0.24964749900000002,0.517974,0.0539892,0.571963,0.518961,0.0520522,0.571014,4356.0,363.0,0.0,0.0,0.0
7,a+b,biomatch,256,12,2,2,1,hycc,2296126.799999936,1867424.5119999296,428702.28800000646,0.239181047,0.537531,0.0526652,0.590196,0.529881,0.058485,0.588366,4356.0,363.0,0.0,0.0,0.0
8,a+b,biomatch,256,12,2,2,2,hycc,2296126.7999999365,1867424.5119999296,428702.28800000733,0.213573981,0.528182,0.0546428,0.582824,0.520367,0.0600738,0.580441,4356.0,363.0,0.0,0.0,0.0
9,a+y,biomatch,256,12,2,2,0,hycc,2104147.171999997,791531.0079999665,1312616.1640000276,0.21252665099999998,2.25738,0.96358,3.22096,2.29126,0.927075,3.21833,4356.0,363.0,0.0,0.0,0.0
10,a+y,biomatch,256,12,2,2,1,hycc,2104147.1719999933,791531.0079999665,1312616.1640000294,0.24377480199999998,2.3947,0.966829,3.36153,2.3575,1.00392,3.36143,4356.0,363.0,0.0,0.0,0.0
11,a+y,biomatch,256,12,2,2,2,hycc,2104147.171999997,791531.0079999665,1312616.1640000278,0.23653213099999998,2.33902,0.934153,3.27318,2.29674,0.975722,3.27246,4356.0,363.0,0.0,0.0,0.0
12,greedy,biomatch,256,12,2,2,0,hycc,2358966.0279999934,790806.0159999627,1568160.0120000383,0.254442931,2.00249,0.944763,2.94725,2.04063,0.904806,2.94544,4356.0,363.0,0.0,0.0,0.0
13,greedy,biomatch,256,12,2,2,1,hycc,2358966.027999997,790806.0159999627,1568160.0120000325,0.20543223,2.16264,0.956941,3.11958,2.20823,0.910008,3.11824,4356.0,363.0,0.0,0.0,0.0
14,greedy,biomatch,256,12,2,2,2,hycc,2358966.0279999976,790806.0159999627,1568160.0120000355,0.204973268,1.79683,0.913122,2.70995,1.80392,0.904959,2.70888,4356.0,363.0,0.0,0.0,0.0
15,lp,biomatch,256,12,2,2,0,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.210052533,0.334521,0.0398363,0.374357,0.332033,0.0406574,0.37269,4356.0,363.0,0.723045995,0.027269731,0.050217950000000004
16,lp,biomatch,256,12,2,2,1,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.256679606,0.335387,0.0432939,0.378681,0.330301,0.0467001,0.377001,4356.0,363.0,0.721341125,0.026748805,0.051906635
17,lp,biomatch,256,12,2,2,2,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.254058581,0.336886,0.0453542,0.38224,0.341625,0.0404569,0.382082,4356.0,363.0,0.725176745,0.029014770999999998,0.050593871
18,lp+nm,biomatch,256,12,2,2,0,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.253095004,0.328988,0.0405256,0.369514,0.321445,0.045823,0.367268,4356.0,363.0,0.692546436,0.0,0.048830865
19,lp+nm,biomatch,256,12,2,2,1,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.257018735,0.336722,0.0468191,0.383541,0.335436,0.0459791,0.381415,4356.0,363.0,0.7054274749999999,0.0,0.051275804
20,lp+nm,biomatch,256,12,2,2,2,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.24035200499999998,0.33381,0.0464895,0.380299,0.333751,0.0460873,0.379839,4356.0,363.0,0.692517784,0.0,0.049739336
21,glp,biomatch,256,12,2,2,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.25220647,0.330892,0.0468254,0.377718,0.330141,0.0466708,0.376812,4356.0,363.0,4.74764508,0.0,0.0
22,glp,biomatch,256,12,2,2,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.25608928400000003,0.339672,0.0456999,0.385372,0.345603,0.039932,0.385535,4356.0,363.0,4.88070845,0.0,0.0
23,glp,biomatch,256,12,2,2,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.239046892,0.322602,0.0453848,0.367987,0.322738,0.0449425,0.367681,4356.0,363.0,4.89103331,0.0,0.0
