,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,16,2,1,0,hycc,33463085.056001026,33463085.056001026,0.0,10.4516919,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
1,b,biomatch,2048,16,2,1,1,hycc,33463085.056001026,33463085.056001026,0.0,10.318362704,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
2,b,biomatch,2048,16,2,1,2,hycc,33463085.056001026,33463085.056001026,0.0,10.589536079,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
3,y,biomatch,2048,16,2,1,0,hycc,9171808.255998256,9171808.255998256,0.0,10.506419466,10.7137,7.3031,18.0168,10.6796,7.34096,18.0206,34820.0,2176.0,0.0,0.0,0.0
4,y,biomatch,2048,16,2,1,1,hycc,9171808.255998256,9171808.255998256,0.0,10.531242087,10.9944,7.00691,18.0013,10.8458,7.16462,18.0104,34820.0,2176.0,0.0,0.0,0.0
5,y,biomatch,2048,16,2,1,2,hycc,9171808.255998256,9171808.255998256,0.0,10.487243966,10.7443,7.26626,18.0106,10.6716,7.34248,18.0141,34820.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,2048,16,2,1,0,hycc,18359613.0080027,14939396.096002772,3420216.911999933,10.759864719,2.10457,0.505642,2.61021,2.17743,0.432925,2.61036,34820.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,2048,16,2,1,1,hycc,18359613.0080027,14939396.096002772,3420216.9119999288,10.730003227,2.07469,0.508177,2.58287,2.14644,0.436249,2.58268,34820.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,2048,16,2,1,2,hycc,18359613.008002702,14939396.096002772,3420216.9119999274,10.687756248,2.32116,0.603291,2.92445,2.31176,0.612041,2.9238,34820.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,2048,16,2,1,0,hycc,16824018.65999914,6332248.063999869,10491770.595999345,10.492699655,12.4277,7.35743,19.7851,11.9329,7.85507,19.788,34820.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,2048,16,2,1,1,hycc,16824018.659999263,6332248.063999869,10491770.59599931,10.627304603,11.793,7.56316,19.3561,11.9745,7.38688,19.3614,34820.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,2048,16,2,1,2,hycc,16824018.65999925,6332248.063999869,10491770.595999274,10.755891425,11.8485,7.73238,19.5809,12.1398,7.44609,19.5859,34820.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,2048,16,2,1,0,hycc,18864558.348001797,6326448.12800029,12538110.220001597,10.477855362,12.4628,8.12913,20.592,12.8028,7.79128,20.5941,34820.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,2048,16,2,1,1,hycc,18864558.34800188,6326448.12800029,12538110.220001433,10.374828554,12.6834,7.7561,20.4395,12.4029,8.04547,20.4484,34820.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,2048,16,2,1,2,hycc,18864558.348001856,6326448.12800029,12538110.220001478,10.726087218,12.6753,7.68741,20.3627,12.6089,7.76001,20.3689,34820.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,2048,16,2,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.685430086,0.627976,0.317447,0.945422,0.629137,0.315503,0.94464,34820.0,2176.0,2.760677967,0.166479272,0.161724062
16,lp,biomatch,2048,16,2,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.760671418,0.614521,0.31745,0.931971,0.612988,0.317968,0.930957,34820.0,2176.0,2.766222678,0.168673579,0.161374067
17,lp,biomatch,2048,16,2,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.695119521,0.60872,0.327329,0.936049,0.608977,0.325786,0.934763,34820.0,2176.0,2.84956747,0.169478568,0.165930349
18,lp+nm,biomatch,2048,16,2,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.600928237,0.681606,0.338289,1.01989,0.708607,0.311726,1.02033,34820.0,2176.0,7.5426198,0.0,0.160878353
19,lp+nm,biomatch,2048,16,2,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.675319995,0.682864,0.346811,1.02968,0.68368,0.345108,1.02879,34820.0,2176.0,7.529624469,0.0,0.162569315
20,lp+nm,biomatch,2048,16,2,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.645223924,0.658484,0.331973,0.990457,0.676532,0.314422,0.990955,34820.0,2176.0,7.537174518,0.0,0.16234061
21,glp,biomatch,2048,16,2,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.634740057,0.693289,0.33913,1.03242,0.717354,0.314807,1.03216,34820.0,2176.0,266.144308428,0.0,0.0
22,glp,biomatch,2048,16,2,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.805957313,0.679319,0.336513,1.01583,0.703739,0.312532,1.01627,34820.0,2176.0,263.940657458,0.0,0.0
23,glp,biomatch,2048,16,2,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.637863429,0.679348,0.34064,1.01999,0.704983,0.315317,1.0203,34820.0,2176.0,264.427686277,0.0,0.0
