,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,12,4,2,0,hycc,4182885.631999827,4182885.631999827,0.0,0.22491114099999998,3.44519,0.972393,4.41759,3.48816,0.927372,4.41554,4356.0,363.0,0.0,0.0,0.0
1,b,biomatch,256,12,4,2,1,hycc,4182885.631999827,4182885.631999827,0.0,0.260897583,3.69778,0.950999,4.64878,3.66965,0.978086,4.64773,4356.0,363.0,0.0,0.0,0.0
2,b,biomatch,256,12,4,2,2,hycc,4182885.631999827,4182885.631999827,0.0,0.239559991,3.35807,0.932087,4.29016,3.38544,0.904125,4.28956,4356.0,363.0,0.0,0.0,0.0
3,y,biomatch,256,12,4,2,0,hycc,1146476.03199999,1146476.03199999,0.0,0.23723799099999998,1.98397,0.914594,2.89857,2.00391,0.893454,2.89736,4356.0,363.0,0.0,0.0,0.0
4,y,biomatch,256,12,4,2,1,hycc,1146476.03199999,1146476.03199999,0.0,0.23984560400000002,1.90761,0.913808,2.82142,1.99096,0.829836,2.82079,4356.0,363.0,0.0,0.0,0.0
5,y,biomatch,256,12,4,2,2,hycc,1146476.03199999,1146476.03199999,0.0,0.234820812,2.15997,1.10662,3.2666,2.2143,1.0505,3.2648,4356.0,363.0,0.0,0.0,0.0
6,a+b,biomatch,256,12,4,2,0,hycc,2296126.799999936,1867424.5119999296,428702.2880000072,0.243213868,0.522974,0.053791,0.576765,0.515759,0.0598132,0.575572,4356.0,363.0,0.0,0.0,0.0
7,a+b,biomatch,256,12,4,2,1,hycc,2296126.7999999365,1867424.5119999296,428702.2880000066,0.216989496,0.515192,0.0543228,0.569515,0.508969,0.0587068,0.567676,4356.0,363.0,0.0,0.0,0.0
8,a+b,biomatch,256,12,4,2,2,hycc,2296126.799999936,1867424.5119999296,428702.28800000675,0.213674245,0.519761,0.0549257,0.574687,0.513936,0.0594213,0.573357,4356.0,363.0,0.0,0.0,0.0
9,a+y,biomatch,256,12,4,2,0,hycc,2104147.171999995,791531.0079999665,1312616.1640000276,0.209630137,2.25196,0.958845,3.21081,2.27889,0.92949,3.20838,4356.0,363.0,0.0,0.0,0.0
10,a+y,biomatch,256,12,4,2,1,hycc,2104147.1719999937,791531.0079999665,1312616.1640000255,0.23898282299999998,2.17421,0.970964,3.14517,2.2379,0.906355,3.14425,4356.0,363.0,0.0,0.0,0.0
11,a+y,biomatch,256,12,4,2,2,hycc,2104147.1719999984,791531.0079999665,1312616.164000027,0.208640452,2.18284,0.981302,3.16414,2.2552,0.908204,3.16341,4356.0,363.0,0.0,0.0,0.0
12,greedy,biomatch,256,12,4,2,0,hycc,2358966.0279999957,790806.0159999627,1568160.0120000374,0.20562903,1.81555,0.909938,2.72549,1.81594,0.908303,2.72424,4356.0,363.0,0.0,0.0,0.0
13,greedy,biomatch,256,12,4,2,1,hycc,2358966.027999995,790806.0159999627,1568160.012000035,0.208359344,2.34846,1.09131,3.43977,2.28829,1.15175,3.44005,4356.0,363.0,0.0,0.0,0.0
14,greedy,biomatch,256,12,4,2,2,hycc,2358966.027999994,790806.0159999627,1568160.0120000355,0.25955531000000004,2.31698,1.00383,3.32081,2.36131,0.95879,3.3201,4356.0,363.0,0.0,0.0,0.0
15,lp,biomatch,256,12,4,2,0,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.201962365,0.332397,0.0491986,0.381596,0.33206,0.0486005,0.38066,4356.0,363.0,0.828407766,0.028833907,0.049656645
16,lp,biomatch,256,12,4,2,1,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.244103741,0.315315,0.0445742,0.35989,0.321296,0.03846,0.359756,4356.0,363.0,0.8281385139999999,0.027648014,0.044695854
17,lp,biomatch,256,12,4,2,2,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.205778763,0.308694,0.0432128,0.351907,0.305042,0.0445954,0.349637,4356.0,363.0,0.811088586,0.033793154,0.048717039
18,lp+nm,biomatch,256,12,4,2,0,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.263070878,0.335526,0.0458519,0.381378,0.340727,0.0408691,0.381596,4356.0,363.0,0.691546835,0.0,0.037894768
19,lp+nm,biomatch,256,12,4,2,1,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.206907974,0.327938,0.0454921,0.37343,0.333581,0.0399511,0.373532,4356.0,363.0,0.688618483,0.0,0.047416243000000004
20,lp+nm,biomatch,256,12,4,2,2,hycc,926212.024999969,797602.3039999683,128609.72100000076,0.240395372,0.342349,0.0448189,0.387168,0.346274,0.0401592,0.386433,4356.0,363.0,0.6873749410000001,0.0,0.037094679
21,glp,biomatch,256,12,4,2,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.206366932,0.337953,0.0410806,0.379033,0.33071,0.0458066,0.376517,4356.0,363.0,4.709756049,0.0,0.0
22,glp,biomatch,256,12,4,2,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.246791221,0.340723,0.0405467,0.38127,0.331483,0.047454,0.378937,4356.0,363.0,4.789170721,0.0,0.0
23,glp,biomatch,256,12,4,2,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.207576663,0.339294,0.037454,0.376748,0.330033,0.0446682,0.374702,4356.0,363.0,4.79575145,0.0,0.0
