,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,12,1,1,0,hycc,8365771.264000272,8365771.264000272,0.0,0.674630691,7.41297,2.23628,9.64926,7.4751,2.17243,9.64753,8708.0,725.0,0.0,0.0,0.0
1,b,biomatch,512,12,1,1,1,hycc,8365771.264000272,8365771.264000272,0.0,0.6704853630000001,7.58511,2.30146,9.88657,7.54513,2.34004,9.88517,8708.0,725.0,0.0,0.0,0.0
2,b,biomatch,512,12,1,1,2,hycc,8365771.264000272,8365771.264000272,0.0,0.682339824,5.19134,1.77201,6.96335,5.08366,1.87692,6.96058,8708.0,725.0,0.0,0.0,0.0
3,y,biomatch,512,12,1,1,0,hycc,2292952.064000215,2292952.064000215,0.0,0.667613715,3.87344,1.69886,5.5723,3.94796,1.63072,5.57868,8708.0,725.0,0.0,0.0,0.0
4,y,biomatch,512,12,1,1,1,hycc,2292952.064000215,2292952.064000215,0.0,0.67454288,3.99845,1.79909,5.79754,4.10917,1.69395,5.80311,8708.0,725.0,0.0,0.0,0.0
5,y,biomatch,512,12,1,1,2,hycc,2292952.064000215,2292952.064000215,0.0,0.6681080859999999,4.66698,1.72707,6.39405,4.77006,1.63062,6.40068,8708.0,725.0,0.0,0.0,0.0
6,a+b,biomatch,512,12,1,1,0,hycc,4590910.543999976,3734849.0239999914,856061.5199999833,0.664842828,0.800021,0.1256,0.925621,0.803145,0.121954,0.925099,8708.0,725.0,0.0,0.0,0.0
7,a+b,biomatch,512,12,1,1,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999828,0.679445432,0.799948,0.117764,0.917712,0.817791,0.0994253,0.917216,8708.0,725.0,0.0,0.0,0.0
8,a+b,biomatch,512,12,1,1,2,hycc,4590910.543999976,3734849.0239999914,856061.5199999837,0.650546795,0.785035,0.107037,0.892071,0.774575,0.115653,0.890228,8708.0,725.0,0.0,0.0,0.0
9,a+y,biomatch,512,12,1,1,0,hycc,4206985.9559999695,1583062.0159998538,2623923.9400001094,0.66786483,5.18878,1.84493,7.03371,5.2534,1.78603,7.03943,8708.0,725.0,0.0,0.0,0.0
10,a+y,biomatch,512,12,1,1,1,hycc,4206985.955999964,1583062.0159998538,2623923.9400001103,0.655797712,4.16519,1.79789,5.96308,4.24688,1.72408,5.97096,8708.0,725.0,0.0,0.0,0.0
11,a+y,biomatch,512,12,1,1,2,hycc,4206985.955999964,1583062.0159998538,2623923.9400001136,0.6728264359999999,4.43688,1.77431,6.2112,4.33593,1.88036,6.21629,8708.0,725.0,0.0,0.0,0.0
12,greedy,biomatch,512,12,1,1,0,hycc,4716907.787999834,1581612.0319998565,3135295.755999963,0.716313904,4.27794,1.82536,6.1033,4.2771,1.82955,6.10664,8708.0,725.0,0.0,0.0,0.0
13,greedy,biomatch,512,12,1,1,1,hycc,4716907.787999831,1581612.0319998565,3135295.7559999614,0.675349583,5.31214,1.94281,7.25494,5.32753,1.93196,7.25949,8708.0,725.0,0.0,0.0,0.0
14,greedy,biomatch,512,12,1,1,2,hycc,4716907.787999821,1581612.0319998565,3135295.755999971,0.6860642060000001,4.43641,1.82296,6.25937,4.37247,1.8918,6.26427,8708.0,725.0,0.0,0.0,0.0
15,lp,biomatch,512,12,1,1,0,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.68129944,0.364905,0.081666,0.446571,0.36472,0.0809093,0.44563,8708.0,725.0,0.750280049,0.042720095,0.06920145899999999
16,lp,biomatch,512,12,1,1,1,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.6423120320000001,0.344276,0.0792528,0.423529,0.342074,0.0789735,0.421047,8708.0,725.0,0.763395375,0.040705955,0.058447743
17,lp,biomatch,512,12,1,1,2,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.6412636199999999,0.420061,0.0952092,0.51527,0.419001,0.0948016,0.513802,8708.0,725.0,0.745292877,0.041646963,0.060680648
18,lp+nm,biomatch,512,12,1,1,0,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.673588588,0.404957,0.0915687,0.496525,0.41492,0.0806104,0.495531,8708.0,725.0,1.541759168,0.0,0.061673521
19,lp+nm,biomatch,512,12,1,1,1,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.640765133,0.405419,0.0927355,0.498155,0.416178,0.08106,0.497238,8708.0,725.0,1.538769465,0.0,0.069079704
20,lp+nm,biomatch,512,12,1,1,2,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.666018048,0.42433,0.0806006,0.504931,0.409876,0.0923856,0.502262,8708.0,725.0,1.540251071,0.0,0.062120201
21,glp,biomatch,512,12,1,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.636501984,0.411087,0.076441,0.487528,0.396782,0.088082,0.484864,8708.0,725.0,18.199583027,0.0,0.0
22,glp,biomatch,512,12,1,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6326987319999999,0.408037,0.089241,0.497278,0.406585,0.09004,0.496625,8708.0,725.0,18.19838466,0.0,0.0
23,glp,biomatch,512,12,1,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6729077680000001,0.406108,0.0877536,0.493861,0.419002,0.0750729,0.494075,8708.0,725.0,18.243342042,0.0,0.0
