,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,12,4,4,0,hycc,33463085.056001026,33463085.056001026,0.0,10.352763612,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2901.0,0.0,0.0,0.0
1,b,biomatch,2048,12,4,4,1,hycc,33463085.056001026,33463085.056001026,0.0,10.416221426,22.1185,7.82302,29.9416,22.4031,7.5379,29.9411,34820.0,2901.0,0.0,0.0,0.0
2,b,biomatch,2048,12,4,4,2,hycc,33463085.056001026,33463085.056001026,0.0,10.847883382,22.1185,7.82302,29.9416,22.4031,7.5379,29.9411,34820.0,2901.0,0.0,0.0,0.0
3,y,biomatch,2048,12,4,4,0,hycc,9171808.255998256,9171808.255998256,0.0,10.650273193,11.2841,6.94716,18.2312,10.7677,7.46911,18.2368,34820.0,2901.0,0.0,0.0,0.0
4,y,biomatch,2048,12,4,4,1,hycc,9171808.255998256,9171808.255998256,0.0,10.757145226,10.9142,7.00172,17.9159,10.7754,7.15077,17.9262,34820.0,2901.0,0.0,0.0,0.0
5,y,biomatch,2048,12,4,4,2,hycc,9171808.255998256,9171808.255998256,0.0,10.611162516,11.2097,6.91794,18.1276,10.745,7.38834,18.1334,34820.0,2901.0,0.0,0.0,0.0
6,a+b,biomatch,2048,12,4,4,0,hycc,18359613.008002702,14939396.096002772,3420216.9119999274,10.495404343,2.08686,0.43777,2.52463,2.09776,0.425965,2.52372,34820.0,2901.0,0.0,0.0,0.0
7,a+b,biomatch,2048,12,4,4,1,hycc,18359613.008002706,14939396.096002772,3420216.9119999274,10.339285097,2.16257,0.590483,2.75305,2.15055,0.602018,2.75257,34820.0,2901.0,0.0,0.0,0.0
8,a+b,biomatch,2048,12,4,4,2,hycc,18359613.008002702,14939396.096002772,3420216.911999929,10.560775703,2.15554,0.49737,2.65291,2.12734,0.523416,2.65076,34820.0,2901.0,0.0,0.0,0.0
9,a+y,biomatch,2048,12,4,4,0,hycc,16824018.65999926,6332248.063999869,10491770.595999368,10.678484918,11.8291,7.55435,19.3834,11.8581,7.52918,19.3873,34820.0,2901.0,0.0,0.0,0.0
10,a+y,biomatch,2048,12,4,4,1,hycc,16824018.6599992,6332248.063999869,10491770.595999388,10.538954078,11.9324,7.76406,19.6965,12.2636,7.43963,19.7032,34820.0,2901.0,0.0,0.0,0.0
11,a+y,biomatch,2048,12,4,4,2,hycc,16824018.659999244,6332248.063999869,10491770.595999327,10.767718568,12.4742,7.55133,20.0255,12.0497,7.98115,20.0308,34820.0,2901.0,0.0,0.0,0.0
12,greedy,biomatch,2048,12,4,4,0,hycc,18864558.34800187,6326448.12800029,12538110.220001599,10.462338627,12.3457,7.64987,19.9956,12.3713,7.63025,20.0016,34820.0,2901.0,0.0,0.0,0.0
13,greedy,biomatch,2048,12,4,4,1,hycc,18864558.348001968,6326448.12800029,12538110.220001586,10.702410059,12.4135,7.73258,20.1461,12.6713,7.47807,20.1494,34820.0,2901.0,0.0,0.0,0.0
14,greedy,biomatch,2048,12,4,4,2,hycc,18864558.348001838,6326448.12800029,12538110.220001537,10.691254541,12.4149,7.70227,20.1171,12.5532,7.57217,20.1254,34820.0,2901.0,0.0,0.0,0.0
15,lp,biomatch,2048,12,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.466596338,0.69175,0.316085,1.00784,0.688393,0.318332,1.00672,34820.0,2901.0,5.829443759,0.189746104,0.159327911
16,lp,biomatch,2048,12,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.647519869,0.668404,0.336481,1.00489,0.686515,0.317555,1.00407,34820.0,2901.0,5.671768288,0.188766211,0.158000853
17,lp,biomatch,2048,12,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.423728001,0.655762,0.343961,0.999723,0.661011,0.339326,1.00034,34820.0,2901.0,5.859152137,0.190444217,0.162456807
18,lp+nm,biomatch,2048,12,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.544675527,0.678725,0.345823,1.02455,0.686899,0.337313,1.02421,34820.0,2901.0,8.968619535,0.0,0.15908601100000003
19,lp+nm,biomatch,2048,12,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.739306058,0.699955,0.315719,1.01567,0.677234,0.33624,1.01347,34820.0,2901.0,8.99741134,0.0,0.16114125699999998
20,lp+nm,biomatch,2048,12,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.564042833,0.706981,0.314178,1.02116,0.682139,0.336802,1.01894,34820.0,2901.0,8.932005613,0.0,0.158119183
21,glp,biomatch,2048,12,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.588753757,0.68704,0.31465,1.00169,0.663701,0.335806,0.999507,34820.0,2901.0,266.644948706,0.0,0.0
22,glp,biomatch,2048,12,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.753016116,0.711799,0.316355,1.02815,0.687104,0.33889,1.02599,34820.0,2901.0,265.159265018,0.0,0.0
23,glp,biomatch,2048,12,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.734683724,0.687577,0.351374,1.03895,0.688663,0.349957,1.03862,34820.0,2901.0,266.078545342,0.0,0.0
