,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,8,1,1,0,hycc,4182885.631999827,4182885.631999827,0.0,0.244872071,3.22034,0.931109,4.15144,3.24941,0.901875,4.15128,4356.0,544.0,0.0,0.0,0.0
1,b,biomatch,256,8,1,1,1,hycc,4182885.631999827,4182885.631999827,0.0,0.245772608,3.4007,0.919731,4.32043,3.40319,0.916531,4.31972,4356.0,544.0,0.0,0.0,0.0
2,b,biomatch,256,8,1,1,2,hycc,4182885.631999827,4182885.631999827,0.0,0.267654044,3.44629,0.924144,4.37044,3.46361,0.906467,4.37008,4356.0,544.0,0.0,0.0,0.0
3,y,biomatch,256,8,1,1,0,hycc,1146476.03199999,1146476.03199999,0.0,0.20599056500000001,1.99457,0.920208,2.91478,1.98867,0.925166,2.91383,4356.0,544.0,0.0,0.0,0.0
4,y,biomatch,256,8,1,1,1,hycc,1146476.03199999,1146476.03199999,0.0,0.208468717,2.03711,0.942779,2.97989,2.0841,0.896193,2.98029,4356.0,544.0,0.0,0.0,0.0
5,y,biomatch,256,8,1,1,2,hycc,1146476.03199999,1146476.03199999,0.0,0.242000281,1.97129,0.921903,2.8932,2.00907,0.884343,2.89342,4356.0,544.0,0.0,0.0,0.0
6,a+b,biomatch,256,8,1,1,0,hycc,2296126.7999999365,1867424.5119999296,428702.28800000635,0.23910046299999999,0.51815,0.0620425,0.580193,0.528159,0.0510105,0.579169,4356.0,544.0,0.0,0.0,0.0
7,a+b,biomatch,256,8,1,1,1,hycc,2296126.799999936,1867424.5119999296,428702.28800000704,0.256553457,0.536294,0.0532306,0.589525,0.529611,0.0590586,0.58867,4356.0,544.0,0.0,0.0,0.0
8,a+b,biomatch,256,8,1,1,2,hycc,2296126.799999936,1867424.5119999296,428702.28800000646,0.240450889,0.525907,0.0618602,0.587767,0.532987,0.0537164,0.586703,4356.0,544.0,0.0,0.0,0.0
9,a+y,biomatch,256,8,1,1,0,hycc,2104147.1719999956,791531.0079999665,1312616.1640000301,0.251984032,2.61997,1.04601,3.66598,2.66126,1.00425,3.6655,4356.0,544.0,0.0,0.0,0.0
10,a+y,biomatch,256,8,1,1,1,hycc,2104147.1719999933,791531.0079999665,1312616.1640000292,0.237751737,1.97627,0.941877,2.91815,1.96496,0.951233,2.91619,4356.0,544.0,0.0,0.0,0.0
11,a+y,biomatch,256,8,1,1,2,hycc,2104147.171999992,791531.0079999665,1312616.1640000262,0.203613065,2.0995,0.931464,3.03097,2.13174,0.896744,3.02849,4356.0,544.0,0.0,0.0,0.0
12,greedy,biomatch,256,8,1,1,0,hycc,2358966.027999994,790806.0159999627,1568160.0120000332,0.20853112,2.37702,0.970582,3.3476,2.34466,1.00264,3.3473,4356.0,544.0,0.0,0.0,0.0
13,greedy,biomatch,256,8,1,1,1,hycc,2358966.027999993,790806.0159999627,1568160.0120000332,0.256521614,2.43535,0.949071,3.38442,2.3899,0.993101,3.383,4356.0,544.0,0.0,0.0,0.0
14,greedy,biomatch,256,8,1,1,2,hycc,2358966.0279999967,790806.0159999627,1568160.0120000334,0.24776779899999998,1.84735,0.916802,2.76415,1.86224,0.900849,2.76309,4356.0,544.0,0.0,0.0,0.0
15,lp,biomatch,256,8,1,1,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.204647524,0.33881,0.0435316,0.382341,0.339615,0.0427979,0.382413,4356.0,544.0,0.518535085,0.024306149000000003,0.046852498
16,lp,biomatch,256,8,1,1,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.24598599899999998,0.297048,0.0425857,0.339634,0.296885,0.0417883,0.338674,4356.0,544.0,0.480731986,0.027571582,0.047558372
17,lp,biomatch,256,8,1,1,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.260269267,0.339407,0.0439656,0.383373,0.342814,0.0403699,0.383183,4356.0,544.0,0.48046339899999996,0.024398027,0.043032768
18,lp+nm,biomatch,256,8,1,1,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.219142695,0.31191,0.0395976,0.351507,0.309192,0.0398207,0.349013,4356.0,544.0,0.780805851,0.0,0.043476693
19,lp+nm,biomatch,256,8,1,1,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.206671989,0.340424,0.0419886,0.382413,0.334386,0.0463294,0.380716,4356.0,544.0,0.775500962,0.0,0.040193801
20,lp+nm,biomatch,256,8,1,1,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.210751398,0.34015,0.040651,0.380802,0.332806,0.0455132,0.378319,4356.0,544.0,0.778918485,0.0,0.045610411
21,glp,biomatch,256,8,1,1,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.208807944,0.340283,0.0408829,0.381166,0.333188,0.0455572,0.378746,4356.0,544.0,4.743205976,0.0,0.0
22,glp,biomatch,256,8,1,1,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.210846457,0.338824,0.0400601,0.378884,0.331268,0.0451876,0.376456,4356.0,544.0,4.739322932,0.0,0.0
23,glp,biomatch,256,8,1,1,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.207755575,0.339287,0.0410558,0.380343,0.331403,0.046343,0.377746,4356.0,544.0,4.738213153,0.0,0.0
