,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,4,1,1,0,hycc,33463085.056001026,33463085.056001026,0.0,10.650153802,22.3747,7.57883,29.9535,22.3128,7.64029,29.9531,34820.0,8705.0,0.0,0.0,0.0
1,b,biomatch,2048,4,1,1,1,hycc,33463085.056001026,33463085.056001026,0.0,10.659844199,22.3747,7.57883,29.9535,22.3128,7.64029,29.9531,34820.0,8705.0,0.0,0.0,0.0
2,b,biomatch,2048,4,1,1,2,hycc,33463085.056001026,33463085.056001026,0.0,10.474147871,22.3747,7.57883,29.9535,22.3128,7.64029,29.9531,34820.0,8705.0,0.0,0.0,0.0
3,y,biomatch,2048,4,1,1,0,hycc,9171808.255998256,9171808.255998256,0.0,10.459301709,10.6426,7.03567,17.6783,10.6785,7.00364,17.6821,34820.0,8705.0,0.0,0.0,0.0
4,y,biomatch,2048,4,1,1,1,hycc,9171808.255998256,9171808.255998256,0.0,10.754848734,10.9091,7.08516,17.9943,10.9168,7.08033,17.9971,34820.0,8705.0,0.0,0.0,0.0
5,y,biomatch,2048,4,1,1,2,hycc,9171808.255998256,9171808.255998256,0.0,10.548668831,11.2814,6.81772,18.0992,10.7008,7.40228,18.1031,34820.0,8705.0,0.0,0.0,0.0
6,a+b,biomatch,2048,4,1,1,0,hycc,18359613.0080027,14939396.096002772,3420216.9119999334,10.48505005,2.21798,0.570708,2.78869,2.16971,0.616418,2.78613,34820.0,8705.0,0.0,0.0,0.0
7,a+b,biomatch,2048,4,1,1,1,hycc,18359613.008002706,14939396.096002772,3420216.9119999325,10.346078573,2.21603,0.495594,2.71163,2.18875,0.520562,2.70931,34820.0,8705.0,0.0,0.0,0.0
8,a+b,biomatch,2048,4,1,1,2,hycc,18359613.008002702,14939396.096002772,3420216.9119999297,10.510913789,2.07519,0.486628,2.56182,2.12335,0.438788,2.56214,34820.0,8705.0,0.0,0.0,0.0
9,a+y,biomatch,2048,4,1,1,0,hycc,16824018.659999207,6332248.063999869,10491770.59599937,10.443903043,12.1586,7.46393,19.6225,12.0807,7.55139,19.6321,34820.0,8705.0,0.0,0.0,0.0
10,a+y,biomatch,2048,4,1,1,1,hycc,16824018.659999274,6332248.063999869,10491770.595999364,10.614033041,12.0257,7.25323,19.2789,11.8476,7.4353,19.2829,34820.0,8705.0,0.0,0.0,0.0
11,a+y,biomatch,2048,4,1,1,2,hycc,16824018.659999143,6332248.063999869,10491770.595999325,10.49796845,11.9051,7.59345,19.4986,12.1061,7.39722,19.5034,34820.0,8705.0,0.0,0.0,0.0
12,greedy,biomatch,2048,4,1,1,0,hycc,18864558.34800183,6326448.12800029,12538110.22000153,10.499637559,12.5158,7.51802,20.0338,12.4638,7.57505,20.0388,34820.0,8705.0,0.0,0.0,0.0
13,greedy,biomatch,2048,4,1,1,1,hycc,18864558.34800186,6326448.12800029,12538110.220001524,10.742931735,12.6442,7.40899,20.0532,12.5429,7.52313,20.066,34820.0,8705.0,0.0,0.0,0.0
14,greedy,biomatch,2048,4,1,1,2,hycc,18864558.348001797,6326448.12800029,12538110.220001467,10.470914001,12.4827,7.6925,20.1753,12.589,7.59352,20.1825,34820.0,8705.0,0.0,0.0,0.0
15,lp,biomatch,2048,4,1,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.70878487,0.659187,0.335129,0.994316,0.680539,0.312796,0.993336,34820.0,8705.0,18.6296206,0.18059336099999998,0.143067353
16,lp,biomatch,2048,4,1,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.708740933,0.658592,0.348052,1.00664,0.692235,0.313293,1.00553,34820.0,8705.0,18.594411372,0.18180511200000002,0.140602647
17,lp,biomatch,2048,4,1,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.699432295,0.66864,0.344003,1.01264,0.690902,0.320623,1.01152,34820.0,8705.0,18.615995798,0.18435681299999998,0.143829779
18,lp+nm,biomatch,2048,4,1,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.450513496,0.680778,0.336095,1.01687,0.707795,0.309273,1.01707,34820.0,8705.0,25.235264866,0.0,0.145409635
19,lp+nm,biomatch,2048,4,1,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.477015404,0.682287,0.334356,1.01664,0.70655,0.310525,1.01708,34820.0,8705.0,25.093718886,0.0,0.14590335
20,lp+nm,biomatch,2048,4,1,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.496726403,0.69844,0.311772,1.01021,0.674727,0.332826,1.00755,34820.0,8705.0,25.047388292,0.0,0.14611759900000001
21,glp,biomatch,2048,4,1,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.682573665,0.687906,0.310147,0.998052,0.661609,0.334078,0.995686,34820.0,8705.0,275.986977499,0.0,0.0
22,glp,biomatch,2048,4,1,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.680416045,0.702258,0.311425,1.01368,0.677579,0.333619,1.0112,34820.0,8705.0,273.524644527,0.0,0.0
23,glp,biomatch,2048,4,1,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.704923678,0.695454,0.335838,1.03129,0.722403,0.309137,1.03154,34820.0,8705.0,264.536325768,0.0,0.0
