,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,4,2,2,0,hycc,4182885.631999827,4182885.631999827,0.0,0.206743177,2.86779,0.939167,3.80696,2.9102,0.895053,3.80525,4356.0,1089.0,0.0,0.0,0.0
1,b,biomatch,256,4,2,2,1,hycc,4182885.631999827,4182885.631999827,0.0,0.244110654,3.3657,0.935571,4.30127,3.42013,0.880005,4.30014,4356.0,1089.0,0.0,0.0,0.0
2,b,biomatch,256,4,2,2,2,hycc,4182885.631999827,4182885.631999827,0.0,0.205735993,3.02356,0.899517,3.92308,3.01006,0.913525,3.92358,4356.0,1089.0,0.0,0.0,0.0
3,y,biomatch,256,4,2,2,0,hycc,1146476.03199999,1146476.03199999,0.0,0.21655516600000002,1.88638,0.887559,2.77394,1.93466,0.838216,2.77287,4356.0,1089.0,0.0,0.0,0.0
4,y,biomatch,256,4,2,2,1,hycc,1146476.03199999,1146476.03199999,0.0,0.20746307,1.95999,0.903733,2.86372,2.03231,0.831758,2.86406,4356.0,1089.0,0.0,0.0,0.0
5,y,biomatch,256,4,2,2,2,hycc,1146476.03199999,1146476.03199999,0.0,0.204710746,1.84519,0.910831,2.75602,1.90429,0.851333,2.75562,4356.0,1089.0,0.0,0.0,0.0
6,a+b,biomatch,256,4,2,2,0,hycc,2296126.799999936,1867424.5119999296,428702.2880000065,0.206985695,0.519073,0.0624469,0.58152,0.528272,0.0532416,0.581514,4356.0,1089.0,0.0,0.0,0.0
7,a+b,biomatch,256,4,2,2,1,hycc,2296126.7999999365,1867424.5119999296,428702.288000007,0.24498877100000002,0.516029,0.0617249,0.577754,0.524952,0.0527359,0.577687,4356.0,1089.0,0.0,0.0,0.0
8,a+b,biomatch,256,4,2,2,2,hycc,2296126.799999936,1867424.5119999296,428702.2880000069,0.213481915,0.554763,0.0532361,0.607999,0.551652,0.054384,0.606036,4356.0,1089.0,0.0,0.0,0.0
9,a+y,biomatch,256,4,2,2,0,hycc,2104147.171999995,791531.0079999665,1312616.1640000318,0.250417648,1.80179,0.967783,2.76957,1.81648,0.951205,2.76769,4356.0,1089.0,0.0,0.0,0.0
10,a+y,biomatch,256,4,2,2,1,hycc,2104147.1719999933,791531.0079999665,1312616.1640000283,0.238163982,2.21134,0.957021,3.16836,2.28046,0.887279,3.16774,4356.0,1089.0,0.0,0.0,0.0
11,a+y,biomatch,256,4,2,2,2,hycc,2104147.1719999923,791531.0079999665,1312616.1640000285,0.205476238,2.25961,1.0969,3.35651,2.22608,1.13027,3.35635,4356.0,1089.0,0.0,0.0,0.0
12,greedy,biomatch,256,4,2,2,0,hycc,2358966.027999997,790806.0159999627,1568160.0120000348,0.218173455,2.29474,0.945883,3.24062,2.28996,0.949421,3.23938,4356.0,1089.0,0.0,0.0,0.0
13,greedy,biomatch,256,4,2,2,1,hycc,2358966.0279999976,790806.0159999627,1568160.012000032,0.23818551500000001,2.25572,0.971441,3.22716,2.3048,0.921301,3.2261,4356.0,1089.0,0.0,0.0,0.0
14,greedy,biomatch,256,4,2,2,2,hycc,2358966.0280000023,790806.0159999627,1568160.0120000332,0.20752739399999998,2.19804,1.1298,3.32784,2.27501,1.05339,3.3284,4356.0,1089.0,0.0,0.0,0.0
15,lp,biomatch,256,4,2,2,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.24003724299999998,0.27627,0.038819,0.315089,0.27585,0.039564,0.315414,4356.0,1089.0,0.782251391,0.025842534,0.039930615
16,lp,biomatch,256,4,2,2,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.249352807,0.299749,0.0467431,0.346492,0.299603,0.0459478,0.345551,4356.0,1089.0,0.762396133,0.025946291,0.040434370000000004
17,lp,biomatch,256,4,2,2,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.236565754,0.328119,0.0390479,0.367167,0.321748,0.0452022,0.36695,4356.0,1089.0,0.7556767240000001,0.025826596,0.041067777
18,lp+nm,biomatch,256,4,2,2,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.204688078,0.340205,0.0391461,0.379351,0.332085,0.0448572,0.376943,4356.0,1089.0,1.090811853,0.0,0.03977394
19,lp+nm,biomatch,256,4,2,2,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.261683842,0.324851,0.0409256,0.365776,0.324601,0.0402257,0.364826,4356.0,1089.0,1.100219452,0.0,0.041972188
20,lp+nm,biomatch,256,4,2,2,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.203787994,0.331663,0.0452841,0.376947,0.338022,0.039081,0.377103,4356.0,1089.0,1.091946191,0.0,0.040553009
21,glp,biomatch,256,4,2,2,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.242004254,0.331546,0.041836,0.373382,0.330895,0.0413226,0.372217,4356.0,1089.0,4.707447649,0.0,0.0
22,glp,biomatch,256,4,2,2,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.205383283,0.338191,0.0449929,0.383184,0.335452,0.0469425,0.382395,4356.0,1089.0,4.71314726,0.0,0.0
23,glp,biomatch,256,4,2,2,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.208214713,0.33926,0.0405167,0.379777,0.331714,0.0455323,0.377247,4356.0,1089.0,4.692676887,0.0,0.0
