,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,8,4,1,0,hycc,33463085.056001026,33463085.056001026,0.0,10.521788572,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
1,b,biomatch,2048,8,4,1,1,hycc,33463085.056001026,33463085.056001026,0.0,10.278803276,22.2905,7.64688,29.9374,22.3787,7.55798,29.9367,34820.0,4352.0,0.0,0.0,0.0
2,b,biomatch,2048,8,4,1,2,hycc,33463085.056001026,33463085.056001026,0.0,10.768667508,22.2905,7.64688,29.9374,22.3787,7.55798,29.9367,34820.0,4352.0,0.0,0.0,0.0
3,y,biomatch,2048,8,4,1,0,hycc,9171808.255998256,9171808.255998256,0.0,10.587472215,10.7904,6.98125,17.7716,10.7422,7.03819,17.7804,34820.0,4352.0,0.0,0.0,0.0
4,y,biomatch,2048,8,4,1,1,hycc,9171808.255998256,9171808.255998256,0.0,10.673860971,10.708,7.28904,17.9971,11.1721,6.82946,18.0016,34820.0,4352.0,0.0,0.0,0.0
5,y,biomatch,2048,8,4,1,2,hycc,9171808.255998256,9171808.255998256,0.0,10.738167787,11.2655,6.8808,18.1463,10.8579,7.29446,18.1524,34820.0,4352.0,0.0,0.0,0.0
6,a+b,biomatch,2048,8,4,1,0,hycc,18359613.008002706,14939396.096002772,3420216.91199993,10.348553437,2.0386,0.4584,2.497,2.05188,0.443457,2.49534,34820.0,4352.0,0.0,0.0,0.0
7,a+b,biomatch,2048,8,4,1,1,hycc,18359613.0080027,14939396.096002772,3420216.911999927,10.518149149,2.12215,0.464986,2.58713,2.13671,0.44793,2.58464,34820.0,4352.0,0.0,0.0,0.0
8,a+b,biomatch,2048,8,4,1,2,hycc,18359613.008002706,14939396.096002772,3420216.9119999283,10.313777704,1.92829,0.419955,2.34824,1.91726,0.42859,2.34585,34820.0,4352.0,0.0,0.0,0.0
9,a+y,biomatch,2048,8,4,1,0,hycc,16824018.65999924,6332248.063999869,10491770.595999358,10.636741663,11.9392,7.87041,19.8096,12.4454,7.36638,19.8118,34820.0,4352.0,0.0,0.0,0.0
10,a+y,biomatch,2048,8,4,1,1,hycc,16824018.65999917,6332248.063999869,10491770.595999286,10.535995121,12.4352,7.41184,19.847,12.0677,7.78451,19.8522,34820.0,4352.0,0.0,0.0,0.0
11,a+y,biomatch,2048,8,4,1,2,hycc,16824018.65999919,6332248.063999869,10491770.595999386,10.47629614,12.1017,7.53732,19.639,11.9968,7.64875,19.6455,34820.0,4352.0,0.0,0.0,0.0
12,greedy,biomatch,2048,8,4,1,0,hycc,18864558.348001894,6326448.12800029,12538110.220001524,10.828934106,12.4208,7.46299,19.8838,12.4797,7.40565,19.8854,34820.0,4352.0,0.0,0.0,0.0
13,greedy,biomatch,2048,8,4,1,1,hycc,18864558.3480019,6326448.12800029,12538110.220001617,10.621149297,12.6203,7.52171,20.142,12.488,7.66006,20.148,34820.0,4352.0,0.0,0.0,0.0
14,greedy,biomatch,2048,8,4,1,2,hycc,18864558.348001875,6326448.12800029,12538110.220001565,10.462179908,12.5409,7.61935,20.1603,12.4498,7.71884,20.1687,34820.0,4352.0,0.0,0.0,0.0
15,lp,biomatch,2048,8,4,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.850730083,0.688984,0.340063,1.02905,0.689772,0.338424,1.0282,34820.0,4352.0,11.097713056,0.20490107,0.155907296
16,lp,biomatch,2048,8,4,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.489636047,0.665777,0.33257,0.998348,0.66275,0.3345,0.99725,34820.0,4352.0,10.557894232,0.219544446,0.154103682
17,lp,biomatch,2048,8,4,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.537957732,0.658525,0.346704,1.00523,0.657579,0.345959,1.00354,34820.0,4352.0,10.960853331,0.208178483,0.155861892
18,lp+nm,biomatch,2048,8,4,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.780884119,0.645603,0.338632,0.984234,0.640302,0.342538,0.982839,34820.0,4352.0,13.940522061,0.0,0.153600047
19,lp+nm,biomatch,2048,8,4,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.644050025,0.741085,0.319043,1.06013,0.723626,0.334306,1.05793,34820.0,4352.0,13.913648477,0.0,0.158188984
20,lp+nm,biomatch,2048,8,4,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.506016931,0.693861,0.338594,1.03245,0.719535,0.313188,1.03272,34820.0,4352.0,13.94584879,0.0,0.154895649
21,glp,biomatch,2048,8,4,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.644378893,0.700204,0.311773,1.01198,0.678358,0.331274,1.00963,34820.0,4352.0,266.684354246,0.0,0.0
22,glp,biomatch,2048,8,4,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.422356353,0.700068,0.311499,1.01157,0.676823,0.332367,1.00919,34820.0,4352.0,268.134386777,0.0,0.0
23,glp,biomatch,2048,8,4,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.493601207,0.683456,0.335934,1.01939,0.706608,0.312895,1.0195,34820.0,4352.0,268.755325085,0.0,0.0
