,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,2048,12,2,2,0,hycc,34820,2901.0,4.434421548,0.168930985,0.161763508,7407079.423998631,6380818.431998585,1026260.992000045,10.808544345,0.747748,0.320305,1.06805,0.720972,0.346019,1.06699
1,lp,biomatch,2048,12,2,2,1,hycc,34820,2901.0,4.165073516,0.172313445,0.161370486,7407079.423998631,6380818.431998585,1026260.992000045,10.627833732,0.682328,0.309898,0.992226,0.654676,0.334937,0.989613
2,lp,biomatch,2048,12,2,2,2,hycc,34820,2901.0,4.176302518,0.17227852300000002,0.161083851,7407079.423998631,6380818.431998585,1026260.992000045,10.493398512,0.638818,0.345389,0.984208,0.639311,0.343033,0.982344
3,lp+nm,biomatch,2048,12,2,2,0,hycc,34820,2901.0,8.963051774,0.0,0.14237310299999997,7407079.423998631,6380818.431998585,1026260.992000045,10.636125608,0.715679,0.347032,1.06271,0.715668,0.346035,1.0617
4,lp+nm,biomatch,2048,12,2,2,1,hycc,34820,2901.0,9.065649349,0.0,0.16012301299999998,7407079.423998631,6380818.431998585,1026260.992000045,10.691296071,0.684898,0.317141,1.00204,0.663014,0.336553,0.999567
5,lp+nm,biomatch,2048,12,2,2,2,hycc,34820,2901.0,9.321196694,0.0,0.159389331,7407079.423998631,6380818.431998585,1026260.992000045,10.705492489,0.683686,0.349253,1.03294,0.685013,0.346955,1.03197
