,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,2048,4,2,4,0,hycc,34820,8705.0,19.433789385,0.203365266,0.146249028,7407079.423998631,6380818.431998585,1026260.992000045,10.84687257,0.671992,0.340439,1.01243,0.668934,0.342317,1.01125
1,lp,biomatch,2048,4,2,4,1,hycc,34820,8705.0,19.41637106,0.201695717,0.144073711,7407079.423998631,6380818.431998585,1026260.992000045,10.753171563,0.713089,0.322703,1.03579,0.698438,0.336353,1.03479
2,lp,biomatch,2048,4,2,4,2,hycc,34820,8705.0,19.333107124,0.20414812100000002,0.139454682,7407079.423998631,6380818.431998585,1026260.992000045,10.626807367,0.667611,0.312667,0.980278,0.646425,0.332718,0.979143
3,lp+nm,biomatch,2048,4,2,4,0,hycc,34820,8705.0,25.07548371,0.0,0.143072385,7407079.423998631,6380818.431998585,1026260.992000045,10.486443851,0.661476,0.336126,0.997602,0.685745,0.312232,0.997977
4,lp+nm,biomatch,2048,4,2,4,1,hycc,34820,8705.0,25.190980385,0.0,0.143879966,7407079.423998631,6380818.431998585,1026260.992000045,10.479039926,0.698867,0.355614,1.05448,0.738669,0.316024,1.05469
5,lp+nm,biomatch,2048,4,2,4,2,hycc,34820,8705.0,24.938620739,0.0,0.14385726199999999,7407079.423998631,6380818.431998585,1026260.992000045,10.348105605,0.711209,0.355736,1.06695,0.711407,0.354318,1.06573
