,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,256,16,1,2,0,hycc,4356,272.0,0.807560085,0.031530282,0.056074813,927277.3509999689,797992.5189999682,129284.83200000078,0.23806118599999998,0.335394,0.0481733,0.383568,0.340058,0.0423069,0.382365
1,lp,biomatch,256,16,1,2,1,hycc,4356,272.0,0.812491207,0.029762467,0.049721149,927277.3509999689,797992.5189999682,129284.83200000078,0.244877813,0.340725,0.0443518,0.385077,0.336431,0.0476013,0.384033
2,lp,biomatch,256,16,1,2,2,hycc,4356,272.0,0.807812291,0.030354541000000002,0.054959114999999996,927277.3509999689,797992.5189999682,129284.83200000078,0.244526015,0.333724,0.0494185,0.383142,0.333071,0.0486466,0.381718
3,lp+nm,biomatch,256,16,1,2,0,hycc,4356,272.0,0.618487543,0.0,0.055939509,927277.3509999689,797992.5189999682,129284.83200000078,0.24962746200000002,0.336265,0.0451503,0.381415,0.341939,0.0393523,0.381291
4,lp+nm,biomatch,256,16,1,2,1,hycc,4356,272.0,0.615773101,0.0,0.054994140000000004,927277.3509999689,797992.5189999682,129284.83200000078,0.243992763,0.330655,0.0416287,0.372284,0.328905,0.0413817,0.370287
5,lp+nm,biomatch,256,16,1,2,2,hycc,4356,272.0,0.6170364469999999,0.0,0.052962431000000004,927277.3509999689,797992.5189999682,129284.83200000078,0.247611732,0.331646,0.0416885,0.373334,0.330193,0.0432336,0.373426
