,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,2048,4,2,2,0,hycc,34820,8705.0,19.427223479,0.20405724900000002,0.147923103,7407079.423998631,6380818.431998585,1026260.992000045,10.595790965,0.691928,0.314186,1.00611,0.668808,0.336157,1.00497
1,lp,biomatch,2048,4,2,2,1,hycc,34820,8705.0,19.37265975,0.19990583,0.14425518199999998,7407079.423998631,6380818.431998585,1026260.992000045,10.706490094,0.672281,0.317271,0.989552,0.651195,0.337694,0.988889
2,lp,biomatch,2048,4,2,2,2,hycc,34820,8705.0,19.538366861,0.21008281099999998,0.143676742,7407079.423998631,6380818.431998585,1026260.992000045,10.635620687,0.680629,0.323697,1.00433,0.668497,0.334272,1.00277
3,lp+nm,biomatch,2048,4,2,2,0,hycc,34820,8705.0,25.130887887,0.0,0.14510748899999998,7407079.423998631,6380818.431998585,1026260.992000045,10.526565293,0.679043,0.336024,1.01507,0.706057,0.309303,1.01536
4,lp+nm,biomatch,2048,4,2,2,1,hycc,34820,8705.0,25.29257278,0.0,0.142945834,7407079.423998631,6380818.431998585,1026260.992000045,10.600670056,0.708131,0.346311,1.05444,0.709309,0.344709,1.05402
5,lp+nm,biomatch,2048,4,2,2,2,hycc,34820,8705.0,25.097269274,0.0,0.143640888,7407079.423998631,6380818.431998585,1026260.992000045,10.514814798,0.67423,0.347979,1.02221,0.676031,0.345288,1.02132
