,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,8192,4,4,4,0,hycc,139268,34817.0,190.426670842,1.062539651,0.537283041,29628317.69598856,25523273.727989137,4105043.967999421,179.37422386,2.11729,1.47179,3.58908,2.1315,1.45783,3.58933
1,lp,biomatch,8192,4,4,4,1,hycc,139268,34817.0,182.996501094,1.069540466,0.531466424,29628317.69598856,25523273.727989137,4105043.967999421,180.129543858,2.36157,1.53467,3.89624,2.32153,1.57409,3.89562
2,lp,biomatch,8192,4,4,4,2,hycc,139268,34817.0,187.233119236,1.108619978,0.534412385,29628317.69598856,25523273.727989137,4105043.967999421,185.629231018,2.1282,1.46613,3.59433,2.19129,1.40239,3.59367
3,lp+nm,biomatch,8192,4,4,4,0,hycc,139268,34817.0,181.398663912,0.0,0.531817235,29628317.69598856,25523273.727989137,4105043.967999421,181.031537189,2.35783,1.47698,3.83481,2.24973,1.58357,3.8333
4,lp+nm,biomatch,8192,4,4,4,1,hycc,139268,34817.0,182.658883098,0.0,0.5332846019999999,29628317.69598856,25523273.727989137,4105043.967999421,187.844938953,1.99675,1.3672,3.36395,1.92148,1.44061,3.3621
5,lp+nm,biomatch,8192,4,4,4,2,hycc,139268,34817.0,180.998538384,0.0,0.536084699,29628317.69598856,25523273.727989137,4105043.967999421,183.126168184,1.87932,1.40907,3.28839,1.97146,1.31613,3.28759
