,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,4096,4,4,1,0,hycc,69636,17409.0,88.586997854,0.54729553,0.275755483,14814158.848004585,12761636.864004437,2052521.984000148,43.537806813,1.1389,0.72231,1.86121,1.18751,0.672389,1.8599
1,lp,biomatch,4096,4,4,1,1,hycc,69636,17409.0,85.265924791,0.462056238,0.28211852699999995,14814158.848004585,12761636.864004437,2052521.984000148,42.711314218,1.07023,0.712092,1.78232,1.12138,0.65963,1.78101
2,lp,biomatch,4096,4,4,1,2,hycc,69636,17409.0,88.343634866,0.502660836,0.329716492,14814158.848004585,12761636.864004437,2052521.984000148,44.990794929,1.02907,0.682759,1.71183,1.00154,0.709608,1.71115
3,lp+nm,biomatch,4096,4,4,1,0,hycc,69636,17409.0,80.367826621,0.0,0.276483242,14814158.848004585,12761636.864004437,2052521.984000148,43.045759953,1.16656,0.702324,1.86889,1.17386,0.692896,1.86675
4,lp+nm,biomatch,4096,4,4,1,1,hycc,69636,17409.0,80.901400224,0.0,0.25469459499999997,14814158.848004585,12761636.864004437,2052521.984000148,43.006863602,1.11755,0.722689,1.84024,1.16192,0.677483,1.8394
5,lp+nm,biomatch,4096,4,4,1,2,hycc,69636,17409.0,81.050725594,0.0,0.276996842,14814158.848004585,12761636.864004437,2052521.984000148,44.484682827,1.10036,0.711286,1.81165,1.17241,0.639345,1.81176
