,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,8192,4,1,1,0,hycc,139268,34817.0,124.036515137,0.7866386830000001,0.552189294,29628317.69598856,25523273.727989137,4105043.967999421,192.913503606,2.17046,1.41292,3.58339,2.26009,1.32227,3.58236
1,lp,biomatch,8192,4,1,1,1,hycc,139268,34817.0,118.603364304,0.742021316,0.540826784,29628317.69598856,25523273.727989137,4105043.967999421,185.821241766,2.14979,1.49867,3.64846,2.22189,1.42605,3.64794
2,lp,biomatch,8192,4,1,1,2,hycc,139268,34817.0,125.437042585,0.818678361,0.5883016710000001,29628317.69598856,25523273.727989137,4105043.967999421,191.897429661,2.37454,1.48073,3.85527,2.2872,1.56722,3.85442
3,lp+nm,biomatch,8192,4,1,1,0,hycc,139268,34817.0,185.082647296,0.0,0.5045191689999999,29628317.69598856,25523273.727989137,4105043.967999421,199.34203437,2.14367,1.40584,3.54951,2.14263,1.40589,3.54852
4,lp+nm,biomatch,8192,4,1,1,1,hycc,139268,34817.0,195.369570475,0.0,0.6202311949999999,29628317.69598856,25523273.727989137,4105043.967999421,179.665138238,2.20671,1.41969,3.6264,2.23957,1.3859,3.62548
5,lp+nm,biomatch,8192,4,1,1,2,hycc,139268,34817.0,184.510082939,0.0,0.513034769,29628317.69598856,25523273.727989137,4105043.967999421,183.717496952,2.02268,1.3889,3.41158,2.09528,1.31583,3.41111
