,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,256,8,1,2,0,hycc,4356,544.0,0.5189704,0.024294646,0.048108435,925884.9279999691,797602.3039999683,128282.62400000077,0.249709498,0.328923,0.0476685,0.376592,0.32799,0.0483058,0.376295
1,lp,biomatch,256,8,1,2,1,hycc,4356,544.0,0.48112149899999995,0.02391262,0.043741016,925884.9279999691,797602.3039999683,128282.62400000077,0.247349153,0.282515,0.0413468,0.323862,0.281288,0.0406107,0.321898
2,lp,biomatch,256,8,1,2,2,hycc,4356,544.0,0.483399244,0.026875495,0.041478366,925884.9279999691,797602.3039999683,128282.62400000077,0.217503164,0.337985,0.0406437,0.378629,0.338365,0.0401127,0.378477
3,lp+nm,biomatch,256,8,1,2,0,hycc,4356,544.0,0.776462258,0.0,0.043508059,925884.9279999691,797602.3039999683,128282.62400000077,0.206834318,0.339798,0.0386539,0.378452,0.332388,0.0449328,0.377321
4,lp+nm,biomatch,256,8,1,2,1,hycc,4356,544.0,0.7760942089999999,0.0,0.046510357999999995,925884.9279999691,797602.3039999683,128282.62400000077,0.21881366600000002,0.335696,0.0470827,0.382778,0.335379,0.0465326,0.381912
5,lp+nm,biomatch,256,8,1,2,2,hycc,4356,544.0,0.7768061430000001,0.0,0.042416108,925884.9279999691,797602.3039999683,128282.62400000077,0.24898251799999999,0.341063,0.0391701,0.380233,0.3323,0.0457551,0.378055
