,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,2048,12,1,1,0,hycc,34820,2901.0,3.538248484,0.184063255,0.16260329999999998,7407079.423998631,6380818.431998585,1026260.992000045,10.413989737,0.767367,0.362491,1.12986,0.742305,0.386551,1.12886
1,lp,biomatch,2048,12,1,1,1,hycc,34820,2901.0,3.489726092,0.182531477,0.162903303,7407079.423998631,6380818.431998585,1026260.992000045,10.590736263,0.705976,0.339479,1.04545,0.727549,0.317774,1.04532
2,lp,biomatch,2048,12,1,1,2,hycc,34820,2901.0,3.475035785,0.172839307,0.16577849800000002,7407079.423998631,6380818.431998585,1026260.992000045,10.486771411,0.675852,0.313526,0.989378,0.673204,0.314029,0.987232
3,lp+nm,biomatch,2048,12,1,1,0,hycc,34820,2901.0,8.963268666,0.0,0.162583789,7407079.423998631,6380818.431998585,1026260.992000045,10.514050635,0.687432,0.350919,1.03835,0.686246,0.351316,1.03756
4,lp+nm,biomatch,2048,12,1,1,1,hycc,34820,2901.0,9.00466075,0.0,0.159825498,7407079.423998631,6380818.431998585,1026260.992000045,10.384855077,0.689816,0.350289,1.0401,0.688051,0.351103,1.03915
5,lp+nm,biomatch,2048,12,1,1,2,hycc,34820,2901.0,9.034311191,0.0,0.160295289,7407079.423998631,6380818.431998585,1026260.992000045,10.733043583,0.682825,0.349829,1.03265,0.684781,0.347031,1.03181
