,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,256,16,2,2,0,hycc,4356,272.0,0.906381272,0.029029910000000003,0.055357829000000004,925884.9279999691,797602.3039999683,128282.62400000077,0.20699769,0.339861,0.0489291,0.38879,0.340266,0.0477549,0.388021
1,lp,biomatch,256,16,2,2,1,hycc,4356,272.0,0.904422586,0.029257594999999997,0.052177380999999995,925884.9279999691,797602.3039999683,128282.62400000077,0.256353552,0.346301,0.0407798,0.387081,0.339268,0.0465173,0.385785
2,lp,biomatch,256,16,2,2,2,hycc,4356,272.0,0.906390435,0.028615151000000002,0.054694980000000004,925884.9279999691,797602.3039999683,128282.62400000077,0.246879126,0.329206,0.0394946,0.368701,0.326844,0.0409974,0.367841
3,lp+nm,biomatch,256,16,2,2,0,hycc,4356,272.0,0.611218834,0.0,0.055020893,927277.3509999689,797992.5189999682,129284.83200000078,0.23903714099999998,0.333597,0.045706,0.379303,0.339226,0.0401484,0.379374
4,lp+nm,biomatch,256,16,2,2,1,hycc,4356,272.0,0.6231937080000001,0.0,0.049324983,927277.3509999689,797992.5189999682,129284.83200000078,0.244370587,0.335039,0.0411307,0.37617,0.328659,0.0453792,0.374038
5,lp+nm,biomatch,256,16,2,2,2,hycc,4356,272.0,0.616073029,0.0,0.055459183,927277.3509999689,797992.5189999682,129284.83200000078,0.237861624,0.345333,0.0391,0.384432,0.33645,0.0460707,0.382521
