,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,2048,8,4,2,0,hycc,34820,4352.0,11.096847676,0.195739818,0.154853388,7407079.423998631,6380818.431998585,1026260.992000045,10.540237487,0.685864,0.3391,1.02496,0.704587,0.3193,1.02389
1,lp,biomatch,2048,8,4,2,1,hycc,34820,4352.0,10.890502428,0.22010479,0.15707969800000002,7407079.423998631,6380818.431998585,1026260.992000045,10.698574327,0.677579,0.337004,1.01458,0.698539,0.31641,1.01495
2,lp,biomatch,2048,8,4,2,2,hycc,34820,4352.0,10.965612389,0.21412656100000002,0.157317487,7407079.423998631,6380818.431998585,1026260.992000045,10.626001023,0.687323,0.338782,1.0261,0.688251,0.33672,1.02497
3,lp+nm,biomatch,2048,8,4,2,0,hycc,34820,4352.0,14.071443318,0.0,0.149264305,7407079.423998631,6380818.431998585,1026260.992000045,10.681310944,0.687347,0.341891,1.02924,0.709259,0.319261,1.02852
4,lp+nm,biomatch,2048,8,4,2,1,hycc,34820,4352.0,14.211535116,0.0,0.14159815699999997,7407079.423998631,6380818.431998585,1026260.992000045,10.876978437,0.764319,0.3634,1.12772,0.763665,0.363233,1.1269
5,lp+nm,biomatch,2048,8,4,2,2,hycc,34820,4352.0,13.960688934,0.0,0.153082975,7407079.423998631,6380818.431998585,1026260.992000045,10.646109115,0.679887,0.350662,1.03055,0.683428,0.346273,1.0297
