,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,4096,16,2,2,0,hycc,69636,4352.0,9.605661439,0.371241787,0.310848371,14814158.848004585,12761636.864004437,2052521.984000148,42.606064806,1.19528,0.684861,1.88014,1.15299,0.726273,1.87926
1,lp,biomatch,4096,16,2,2,1,hycc,69636,4352.0,10.88986078,0.403217665,0.310799928,14814158.848004585,12761636.864004437,2052521.984000148,42.457021751,1.0548,0.687013,1.74181,1.06794,0.671586,1.73953
2,lp,biomatch,4096,16,2,2,2,hycc,69636,4352.0,9.908964536,0.405061573,0.30170090099999997,14814158.848004585,12761636.864004437,2052521.984000148,43.478052727,1.0624,0.692025,1.75442,1.11461,0.638761,1.75337
3,lp+nm,biomatch,4096,16,2,2,0,hycc,69636,4352.0,22.970040931,0.0,0.306923703,14814158.848004585,12761636.864004437,2052521.984000148,42.198989282,1.03026,0.630081,1.66034,1.00514,0.652792,1.65794
4,lp+nm,biomatch,4096,16,2,2,1,hycc,69636,4352.0,23.088196555,0.0,0.30901815099999996,14814158.848004585,12761636.864004437,2052521.984000148,43.480209542,1.06731,0.707339,1.77465,1.14602,0.628598,1.77462
5,lp+nm,biomatch,4096,16,2,2,2,hycc,69636,4352.0,22.945425902,0.0,0.30446610700000004,14814158.848004585,12761636.864004437,2052521.984000148,42.280540151,1.03565,0.633634,1.66928,1.0072,0.659548,1.66674
