,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,2048,16,1,4,0,hycc,34820,2176.0,2.09973405,0.16273853500000002,0.17090065999999998,7407079.423998631,6380818.431998585,1026260.992000045,10.754971855,0.640939,0.319865,0.960804,0.638412,0.320706,0.959119
1,lp,biomatch,2048,16,1,4,1,hycc,34820,2176.0,2.065029586,0.159855074,0.16388066699999998,7407079.423998631,6380818.431998585,1026260.992000045,10.796485065,0.681658,0.318029,0.999687,0.663965,0.336039,1.0
2,lp,biomatch,2048,16,1,4,2,hycc,34820,2176.0,2.083724723,0.159976267,0.16264482000000002,7407079.423998631,6380818.431998585,1026260.992000045,10.530232292,0.680186,0.341471,1.02166,0.702451,0.319575,1.02203
3,lp+nm,biomatch,2048,16,1,4,0,hycc,34820,2176.0,7.673101909,0.0,0.153383558,7407079.423998631,6380818.431998585,1026260.992000045,10.874782789,0.712591,0.352802,1.06539,0.711442,0.353025,1.06447
4,lp+nm,biomatch,2048,16,1,4,1,hycc,34820,2176.0,7.645067411,0.0,0.164133536,7407079.423998631,6380818.431998585,1026260.992000045,10.591245901,0.711029,0.366524,1.07755,0.715875,0.361701,1.07758
5,lp+nm,biomatch,2048,16,1,4,2,hycc,34820,2176.0,7.539677659,0.0,0.16384794500000002,7407079.423998631,6380818.431998585,1026260.992000045,10.658725009,0.733689,0.354838,1.08853,0.736652,0.351796,1.08845
