,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,256,8,4,2,0,hycc,4356,544.0,0.644727806,0.022697072,0.046987938,925884.9279999691,797602.3039999683,128282.62400000077,0.20961282,0.277562,0.0415142,0.319076,0.276323,0.0414029,0.317726
1,lp,biomatch,256,8,4,2,1,hycc,4356,544.0,0.647311626,0.024813903,0.041353355,925884.9279999691,797602.3039999683,128282.62400000077,0.206104439,0.305505,0.0409137,0.346419,0.300864,0.0444378,0.345301
2,lp,biomatch,256,8,4,2,2,hycc,4356,544.0,0.664176057,0.024771481999999997,0.043404974000000006,925884.9279999691,797602.3039999683,128282.62400000077,0.20683524,0.283132,0.0410983,0.324231,0.280514,0.0415738,0.322088
3,lp+nm,biomatch,256,8,4,2,0,hycc,4356,544.0,0.777135802,0.0,0.043687709,925884.9279999691,797602.3039999683,128282.62400000077,0.20707569899999997,0.329677,0.0400061,0.369683,0.327119,0.0402647,0.367384
4,lp+nm,biomatch,256,8,4,2,1,hycc,4356,544.0,0.78757417,0.0,0.04253889,925884.9279999691,797602.3039999683,128282.62400000077,0.24090616399999998,0.340717,0.0406776,0.381395,0.334328,0.0448982,0.379226
5,lp+nm,biomatch,256,8,4,2,2,hycc,4356,544.0,0.776611406,0.0,0.045131712,925884.9279999691,797602.3039999683,128282.62400000077,0.248712557,0.341667,0.0396013,0.381269,0.332802,0.0462636,0.379065
