,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,num_nodes,avg_partition_size,ilp_time,comb_time,part_time,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time
0,lp,biomatch,256,12,4,1,0,hycc,4356,363.0,0.822992972,0.028652498999999998,0.05167762,926212.024999969,797602.3039999683,128609.72100000076,0.235827996,0.322658,0.0451871,0.367845,0.327485,0.040227,0.367712
1,lp,biomatch,256,12,4,1,1,hycc,4356,363.0,0.817868218,0.028616083,0.044303448,926212.024999969,797602.3039999683,128609.72100000076,0.250628368,0.313187,0.0404119,0.353599,0.314542,0.039084,0.353626
2,lp,biomatch,256,12,4,1,2,hycc,4356,363.0,0.805153545,0.032877316999999996,0.045116746,926212.024999969,797602.3039999683,128609.72100000076,0.21042478,0.319061,0.0473264,0.366387,0.319123,0.0471384,0.366262
3,lp+nm,biomatch,256,12,4,1,0,hycc,4356,363.0,0.702682413,0.0,0.045619745,926212.024999969,797602.3039999683,128609.72100000076,0.245174892,0.345172,0.0463127,0.391485,0.346293,0.044883,0.391176
4,lp+nm,biomatch,256,12,4,1,1,hycc,4356,363.0,0.685948032,0.0,0.051887337000000006,926212.024999969,797602.3039999683,128609.72100000076,0.208531045,0.333572,0.0419219,0.375494,0.329138,0.0454,0.374538
5,lp+nm,biomatch,256,12,4,1,2,hycc,4356,363.0,0.700702519,0.0,0.044441422,926212.024999969,797602.3039999683,128609.72100000076,0.209655336,0.338415,0.0401083,0.378523,0.330942,0.0448739,0.375816
