,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,12,4,2,0,hycc,16731542.52799736,16731542.52799736,0.0,2.326504637,10.7479,3.90606,14.6539,10.8732,3.78029,14.6535,17412.0,1451.0,0.0,0.0,0.0
1,b,biomatch,1024,12,4,2,1,hycc,16731542.52799736,16731542.52799736,0.0,2.311026914,10.7709,3.91655,14.6875,10.8294,3.85701,14.6864,17412.0,1451.0,0.0,0.0,0.0
2,b,biomatch,1024,12,4,2,2,hycc,16731542.52799736,16731542.52799736,0.0,2.355758208,10.7816,3.91071,14.6923,10.738,3.95223,14.6902,17412.0,1451.0,0.0,0.0,0.0
3,y,biomatch,1024,12,4,2,0,hycc,4585904.128000693,4585904.128000693,0.0,2.387648208,5.58792,3.46939,9.05731,5.43153,3.63842,9.06995,17412.0,1451.0,0.0,0.0,0.0
4,y,biomatch,1024,12,4,2,1,hycc,4585904.128000693,4585904.128000693,0.0,2.382730665,5.66859,3.46527,9.13386,5.52644,3.61933,9.14577,17412.0,1451.0,0.0,0.0,0.0
5,y,biomatch,1024,12,4,2,2,hycc,4585904.128000693,4585904.128000693,0.0,2.343524995,5.4228,3.46896,8.89175,5.28813,3.61552,8.90365,17412.0,1451.0,0.0,0.0,0.0
6,a+b,biomatch,1024,12,4,2,0,hycc,9180478.031999279,7469698.047999324,1710779.9839999573,2.342854987,1.2629,0.206449,1.46935,1.2473,0.219584,1.46688,17412.0,1451.0,0.0,0.0,0.0
7,a+b,biomatch,1024,12,4,2,1,hycc,9180478.031999279,7469698.047999324,1710779.9839999606,2.378923348,1.20449,0.235068,1.43956,1.23147,0.2081,1.43957,17412.0,1451.0,0.0,0.0,0.0
8,a+b,biomatch,1024,12,4,2,2,hycc,9180478.03199928,7469698.047999324,1710779.9839999576,2.363105532,1.23121,0.206262,1.43747,1.21864,0.217877,1.43652,17412.0,1451.0,0.0,0.0,0.0
9,a+y,biomatch,1024,12,4,2,0,hycc,8412663.524000363,3166124.03199997,5246539.492000394,2.355796679,6.25639,3.7394,9.99579,6.18677,3.82083,10.0076,17412.0,1451.0,0.0,0.0,0.0
10,a+y,biomatch,1024,12,4,2,1,hycc,8412663.524000358,3166124.03199997,5246539.49200039,2.326039002,6.19009,3.82877,10.0189,6.33405,3.69528,10.0293,17412.0,1451.0,0.0,0.0,0.0
11,a+y,biomatch,1024,12,4,2,2,hycc,8412663.524000365,3166124.03199997,5246539.4920004085,2.320278781,6.34958,3.74643,10.096,6.28584,3.82204,10.1079,17412.0,1451.0,0.0,0.0,0.0
12,greedy,biomatch,1024,12,4,2,0,hycc,9432791.308000797,3163224.064000005,6269567.244000764,2.315744003,6.50294,3.83479,10.3377,6.61846,3.72329,10.3417,17412.0,1451.0,0.0,0.0,0.0
13,greedy,biomatch,1024,12,4,2,1,hycc,9432791.308000745,3163224.064000005,6269567.244000739,2.355261423,6.54556,3.84632,10.3919,6.60962,3.78176,10.3914,17412.0,1451.0,0.0,0.0,0.0
14,greedy,biomatch,1024,12,4,2,2,hycc,9432791.308000777,3163224.064000005,6269567.244000765,2.381008671,6.53151,3.81856,10.3501,6.56071,3.78735,10.3481,17412.0,1451.0,0.0,0.0,0.0
15,lp,biomatch,1024,12,4,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.300531539,0.507737,0.15448,0.662217,0.490074,0.171566,0.66164,17412.0,1451.0,1.83273855,0.084430274,0.098777209
16,lp,biomatch,1024,12,4,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.328383624,0.435885,0.151772,0.587657,0.433341,0.153152,0.586493,17412.0,1451.0,1.8754173,0.084870533,0.094290663
17,lp,biomatch,1024,12,4,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.285733472,0.441919,0.157171,0.59909,0.442796,0.156803,0.599599,17412.0,1451.0,1.802260186,0.084592443,0.087768972
18,lp+nm,biomatch,1024,12,4,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.316307159,0.514306,0.155332,0.669638,0.492973,0.174103,0.667076,17412.0,1451.0,3.514461323,0.0,0.09633539299999999
19,lp+nm,biomatch,1024,12,4,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.36234817,0.514127,0.154707,0.668834,0.492138,0.174232,0.666371,17412.0,1451.0,3.517299755,0.0,0.086093614
20,lp+nm,biomatch,1024,12,4,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.347334365,0.502554,0.185512,0.688066,0.504923,0.182047,0.686971,17412.0,1451.0,3.505250988,0.0,0.095648193
21,glp,biomatch,1024,12,4,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.317952865,0.499932,0.181421,0.681353,0.497582,0.182623,0.680205,17412.0,1451.0,29.083611644,0.0,0.0
22,glp,biomatch,1024,12,4,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.359954308,0.496439,0.186155,0.682594,0.496315,0.185326,0.681641,17412.0,1451.0,29.255046203,0.0,0.0
23,glp,biomatch,1024,12,4,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.365273264,0.492396,0.174249,0.666645,0.512646,0.154466,0.667112,17412.0,1451.0,29.249359214,0.0,0.0
