,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,4,4,4,0,hycc,4182885.631999827,4182885.631999827,0.0,0.23294653199999998,3.36693,0.87737,4.2443,3.3088,0.93343,4.24223,4356.0,1089.0,0.0,0.0,0.0
1,b,biomatch,256,4,4,4,1,hycc,4182885.631999827,4182885.631999827,0.0,0.222283502,3.09553,0.905802,4.00133,3.08274,0.918413,4.00115,4356.0,1089.0,0.0,0.0,0.0
2,b,biomatch,256,4,4,4,2,hycc,4182885.631999827,4182885.631999827,0.0,0.260051015,3.14842,0.901341,4.04976,3.17827,0.870793,4.04906,4356.0,1089.0,0.0,0.0,0.0
3,y,biomatch,256,4,4,4,0,hycc,1146476.03199999,1146476.03199999,0.0,0.236099668,1.53324,1.03245,2.56569,1.51743,1.04759,2.56502,4356.0,1089.0,0.0,0.0,0.0
4,y,biomatch,256,4,4,4,1,hycc,1146476.03199999,1146476.03199999,0.0,0.20865661900000002,1.56344,0.852091,2.41553,1.54547,0.869291,2.41476,4356.0,1089.0,0.0,0.0,0.0
5,y,biomatch,256,4,4,4,2,hycc,1146476.03199999,1146476.03199999,0.0,0.20410266999999999,1.48674,0.859484,2.34622,1.51307,0.832683,2.34576,4356.0,1089.0,0.0,0.0,0.0
6,a+b,biomatch,256,4,4,4,0,hycc,2296126.7999999365,1867424.5119999296,428702.28800000704,0.203819774,0.56865,0.0577633,0.626414,0.568758,0.0556994,0.624457,4356.0,1089.0,0.0,0.0,0.0
7,a+b,biomatch,256,4,4,4,1,hycc,2296126.799999936,1867424.5119999296,428702.28800000664,0.24745203799999999,0.539622,0.0616978,0.60132,0.545468,0.0550222,0.60049,4356.0,1089.0,0.0,0.0,0.0
8,a+b,biomatch,256,4,4,4,2,hycc,2296126.7999999365,1867424.5119999296,428702.28800000664,0.24718558899999998,0.538662,0.0623807,0.601043,0.545426,0.0542215,0.599648,4356.0,1089.0,0.0,0.0,0.0
9,a+y,biomatch,256,4,4,4,0,hycc,2104147.1719999937,791531.0079999665,1312616.1640000283,0.21302639099999998,2.25965,0.939663,3.19931,2.25486,0.944763,3.19963,4356.0,1089.0,0.0,0.0,0.0
10,a+y,biomatch,256,4,4,4,1,hycc,2104147.1719999937,791531.0079999665,1312616.1640000276,0.244781156,1.74537,0.90882,2.65419,1.72996,0.922701,2.65266,4356.0,1089.0,0.0,0.0,0.0
11,a+y,biomatch,256,4,4,4,2,hycc,2104147.171999994,791531.0079999665,1312616.164000026,0.228391604,1.81446,0.914532,2.72899,1.81606,0.912956,2.72901,4356.0,1089.0,0.0,0.0,0.0
12,greedy,biomatch,256,4,4,4,0,hycc,2358966.0279999943,790806.0159999627,1568160.0120000318,0.207022035,2.38494,1.08444,3.46939,2.41486,1.05189,3.46674,4356.0,1089.0,0.0,0.0,0.0
13,greedy,biomatch,256,4,4,4,1,hycc,2358966.027999995,790806.0159999627,1568160.012000032,0.24913795300000002,2.18988,0.92713,3.11701,2.19544,0.919644,3.11508,4356.0,1089.0,0.0,0.0,0.0
14,greedy,biomatch,256,4,4,4,2,hycc,2358966.0279999953,790806.0159999627,1568160.0120000315,0.239448776,2.34078,0.922543,3.26332,2.286,0.975271,3.26127,4356.0,1089.0,0.0,0.0,0.0
15,lp,biomatch,256,4,4,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.242205123,0.305341,0.0386063,0.343947,0.301208,0.0399935,0.341202,4356.0,1089.0,0.96040534,0.024674294,0.04069
16,lp,biomatch,256,4,4,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.20636035,0.279353,0.0404221,0.319775,0.277336,0.0409168,0.318253,4356.0,1089.0,0.936440608,0.02316007,0.041104811
17,lp,biomatch,256,4,4,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.214452146,0.300285,0.0374406,0.337725,0.297073,0.0380359,0.335109,4356.0,1089.0,0.930337705,0.023308731000000003,0.038000748
18,lp+nm,biomatch,256,4,4,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.20560594699999998,0.340103,0.0470393,0.387142,0.338277,0.0481045,0.386382,4356.0,1089.0,1.109438031,0.0,0.03818165
19,lp+nm,biomatch,256,4,4,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.246981952,0.32936,0.0458345,0.375195,0.333202,0.0410597,0.374262,4356.0,1089.0,1.105980507,0.0,0.040544842000000005
20,lp+nm,biomatch,256,4,4,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.246021526,0.33788,0.0413687,0.379249,0.332049,0.0457213,0.37777,4356.0,1089.0,1.131170738,0.0,0.042121675000000004
21,glp,biomatch,256,4,4,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.241661777,0.345347,0.0389956,0.384342,0.337573,0.0441044,0.381677,4356.0,1089.0,4.811888772,0.0,0.0
22,glp,biomatch,256,4,4,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.26079840000000004,0.322531,0.0415285,0.364059,0.317302,0.0448918,0.362194,4356.0,1089.0,4.836330774,0.0,0.0
23,glp,biomatch,256,4,4,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.243287968,0.348476,0.048517,0.396993,0.348032,0.0482203,0.396252,4356.0,1089.0,4.815073032,0.0,0.0
