,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,12,2,4,0,hycc,16731542.52799736,16731542.52799736,0.0,2.358987296,11.1403,3.76531,14.9056,10.9939,3.90931,14.9032,17412.0,1451.0,0.0,0.0,0.0
1,b,biomatch,1024,12,2,4,1,hycc,16731542.52799736,16731542.52799736,0.0,2.311831514,10.7291,3.76971,14.4988,10.5558,3.94206,14.4978,17412.0,1451.0,0.0,0.0,0.0
2,b,biomatch,1024,12,2,4,2,hycc,16731542.52799736,16731542.52799736,0.0,2.312370943,10.8098,3.84931,14.6591,10.6662,3.99116,14.6574,17412.0,1451.0,0.0,0.0,0.0
3,y,biomatch,1024,12,2,4,0,hycc,4585904.128000693,4585904.128000693,0.0,2.312019776,5.3265,3.6242,8.9507,5.48172,3.46687,8.94859,17412.0,1451.0,0.0,0.0,0.0
4,y,biomatch,1024,12,2,4,1,hycc,4585904.128000693,4585904.128000693,0.0,2.363703996,5.62973,3.60288,9.23261,5.6733,3.55817,9.23147,17412.0,1451.0,0.0,0.0,0.0
5,y,biomatch,1024,12,2,4,2,hycc,4585904.128000693,4585904.128000693,0.0,2.341394653,5.53078,3.58721,9.118,5.59561,3.52244,9.11805,17412.0,1451.0,0.0,0.0,0.0
6,a+b,biomatch,1024,12,2,4,0,hycc,9180478.03199928,7469698.047999324,1710779.9839999566,2.347537011,1.19956,0.230281,1.42984,1.22623,0.203624,1.42986,17412.0,1451.0,0.0,0.0,0.0
7,a+b,biomatch,1024,12,2,4,1,hycc,9180478.031999286,7469698.047999324,1710779.9839999545,2.325152139,1.21751,0.205644,1.42315,1.20621,0.216549,1.42276,17412.0,1451.0,0.0,0.0,0.0
8,a+b,biomatch,1024,12,2,4,2,hycc,9180478.03199928,7469698.047999324,1710779.9839999543,2.316315339,1.22478,0.203858,1.42863,1.20635,0.220444,1.4268,17412.0,1451.0,0.0,0.0,0.0
9,a+y,biomatch,1024,12,2,4,0,hycc,8412663.524000369,3166124.03199997,5246539.492000392,2.376566068,6.31324,3.76082,10.0741,6.29201,3.7951,10.0871,17412.0,1451.0,0.0,0.0,0.0
10,a+y,biomatch,1024,12,2,4,1,hycc,8412663.52400038,3166124.03199997,5246539.492000395,2.376416887,6.2659,3.80826,10.0742,6.39193,3.69479,10.0867,17412.0,1451.0,0.0,0.0,0.0
11,a+y,biomatch,1024,12,2,4,2,hycc,8412663.524000365,3166124.03199997,5246539.492000387,2.31528482,6.18813,3.81808,10.0062,6.30295,3.71869,10.0216,17412.0,1451.0,0.0,0.0,0.0
12,greedy,biomatch,1024,12,2,4,0,hycc,9432791.30800077,3163224.064000005,6269567.244000724,2.34790014,6.60372,3.79296,10.3967,6.56784,3.82819,10.396,17412.0,1451.0,0.0,0.0,0.0
13,greedy,biomatch,1024,12,2,4,1,hycc,9432791.308000736,3163224.064000005,6269567.24400075,2.374442928,6.76023,3.71547,10.4757,6.61308,3.86465,10.4777,17412.0,1451.0,0.0,0.0,0.0
14,greedy,biomatch,1024,12,2,4,2,hycc,9432791.308000734,3163224.064000005,6269567.244000741,2.377959849,6.40888,3.85066,10.2595,6.53556,3.72138,10.2569,17412.0,1451.0,0.0,0.0,0.0
15,lp,biomatch,1024,12,2,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.299873841,0.438626,0.153773,0.592399,0.440369,0.152002,0.592371,17412.0,1451.0,1.155869818,0.07762556100000001,0.099325908
16,lp,biomatch,1024,12,2,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.297301586,0.498653,0.173133,0.671787,0.494525,0.17634,0.670865,17412.0,1451.0,1.225941179,0.077336549,0.093836602
17,lp,biomatch,1024,12,2,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.284162454,0.441443,0.15589,0.597333,0.441812,0.155128,0.59694,17412.0,1451.0,1.163071727,0.07752392000000001,0.096015896
18,lp+nm,biomatch,1024,12,2,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.321338159,0.519745,0.153971,0.673716,0.499767,0.172156,0.671924,17412.0,1451.0,3.499989683,0.0,0.099867434
19,lp+nm,biomatch,1024,12,2,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.398216702,0.516466,0.153287,0.669752,0.4955,0.172363,0.667863,17412.0,1451.0,3.475348452,0.0,0.094556639
20,lp+nm,biomatch,1024,12,2,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.291920549,0.524537,0.151944,0.676482,0.501077,0.173294,0.674371,17412.0,1451.0,3.486006228,0.0,0.087730732
21,glp,biomatch,1024,12,2,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.297861011,0.516072,0.151987,0.668058,0.49173,0.17429,0.666019,17412.0,1451.0,28.421817131,0.0,0.0
22,glp,biomatch,1024,12,2,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.293885761,0.513827,0.153252,0.667079,0.49296,0.171773,0.664733,17412.0,1451.0,28.378492875,0.0,0.0
23,glp,biomatch,1024,12,2,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.292533551,0.522036,0.152893,0.674929,0.501488,0.171256,0.672744,17412.0,1451.0,28.482908749,0.0,0.0
