,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,12,4,2,0,hycc,8365771.264000272,8365771.264000272,0.0,0.662182112,7.932,2.09988,10.0319,8.03909,1.9907,10.0298,8708.0,725.0,0.0,0.0,0.0
1,b,biomatch,512,12,4,2,1,hycc,8365771.264000272,8365771.264000272,0.0,0.67695907,7.55637,2.1355,9.69187,7.62836,2.06097,9.68933,8708.0,725.0,0.0,0.0,0.0
2,b,biomatch,512,12,4,2,2,hycc,8365771.264000272,8365771.264000272,0.0,0.670650815,7.34621,1.9772,9.32341,7.40036,1.92131,9.32168,8708.0,725.0,0.0,0.0,0.0
3,y,biomatch,512,12,4,2,0,hycc,2292952.064000215,2292952.064000215,0.0,0.690032906,3.76145,1.71039,5.47184,3.77294,1.70422,5.47716,8708.0,725.0,0.0,0.0,0.0
4,y,biomatch,512,12,4,2,1,hycc,2292952.064000215,2292952.064000215,0.0,0.6436320759999999,3.77753,1.71501,5.49254,3.81266,1.68386,5.49652,8708.0,725.0,0.0,0.0,0.0
5,y,biomatch,512,12,4,2,2,hycc,2292952.064000215,2292952.064000215,0.0,0.648510039,3.88389,1.68869,5.57258,3.87525,1.70429,5.57955,8708.0,725.0,0.0,0.0,0.0
6,a+b,biomatch,512,12,4,2,0,hycc,4590910.543999976,3734849.0239999914,856061.5199999833,0.6761040070000001,0.780684,0.105811,0.886495,0.766949,0.117876,0.884825,8708.0,725.0,0.0,0.0,0.0
7,a+b,biomatch,512,12,4,2,1,hycc,4590910.543999976,3734849.0239999914,856061.5199999841,0.7028848339999999,0.774337,0.126456,0.900793,0.78701,0.113146,0.900156,8708.0,725.0,0.0,0.0,0.0
8,a+b,biomatch,512,12,4,2,2,hycc,4590910.543999975,3734849.0239999914,856061.5199999837,0.6709678840000001,0.773221,0.119535,0.892757,0.789994,0.101694,0.891688,8708.0,725.0,0.0,0.0,0.0
9,a+y,biomatch,512,12,4,2,0,hycc,4206985.955999962,1583062.0159998538,2623923.940000102,0.680881197,4.35085,1.85369,6.20453,4.4448,1.76721,6.21201,8708.0,725.0,0.0,0.0,0.0
10,a+y,biomatch,512,12,4,2,1,hycc,4206985.955999967,1583062.0159998538,2623923.9400001178,0.673506129,5.23379,1.8536,7.0874,5.33061,1.76421,7.09482,8708.0,725.0,0.0,0.0,0.0
11,a+y,biomatch,512,12,4,2,2,hycc,4206985.955999963,1583062.0159998538,2623923.940000114,0.6842629849999999,4.32486,1.82018,6.14504,4.3921,1.7577,6.1498,8708.0,725.0,0.0,0.0,0.0
12,greedy,biomatch,512,12,4,2,0,hycc,4716907.787999827,1581612.0319998565,3135295.755999975,0.634222679,4.40293,1.87921,6.28214,4.55182,1.73464,6.28646,8708.0,725.0,0.0,0.0,0.0
13,greedy,biomatch,512,12,4,2,1,hycc,4716907.787999829,1581612.0319998565,3135295.755999975,0.664250482,4.53696,1.76285,6.29981,4.43759,1.86725,6.30484,8708.0,725.0,0.0,0.0,0.0
14,greedy,biomatch,512,12,4,2,2,hycc,4716907.787999833,1581612.0319998565,3135295.755999967,0.6886135950000001,4.62084,1.9148,6.53564,4.65883,1.88057,6.53939,8708.0,725.0,0.0,0.0,0.0
15,lp,biomatch,512,12,4,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.674760121,0.337596,0.0772115,0.414808,0.338549,0.0759435,0.414492,8708.0,725.0,1.037613257,0.040801254,0.069787574
16,lp,biomatch,512,12,4,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6547545720000001,0.333113,0.0769634,0.410076,0.332283,0.0771593,0.409442,8708.0,725.0,1.062887794,0.040359466,0.056139347
17,lp,biomatch,512,12,4,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.644056676,0.330474,0.0793534,0.409828,0.330562,0.0791987,0.409761,8708.0,725.0,1.083551225,0.042356112,0.060826239000000004
18,lp+nm,biomatch,512,12,4,2,0,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.6329026649999999,0.407434,0.0813132,0.488747,0.393464,0.0928488,0.486313,8708.0,725.0,1.555182997,0.0,0.060573346
19,lp+nm,biomatch,512,12,4,2,1,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.638589107,0.427034,0.0930383,0.520072,0.425257,0.0944835,0.51974,8708.0,725.0,1.556123496,0.0,0.059837552
20,lp+nm,biomatch,512,12,4,2,2,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.631296758,0.411266,0.0974985,0.508764,0.409565,0.0979873,0.507552,8708.0,725.0,1.553554208,0.0,0.070172234
21,glp,biomatch,512,12,4,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.687692753,0.421866,0.0733755,0.495242,0.403989,0.0889971,0.492986,8708.0,725.0,18.327227511,0.0,0.0
22,glp,biomatch,512,12,4,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.685321022,0.403509,0.0947858,0.498295,0.402585,0.0948674,0.497452,8708.0,725.0,18.547956721,0.0,0.0
23,glp,biomatch,512,12,4,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.673865065,0.411173,0.0763602,0.487533,0.397135,0.0887872,0.485923,8708.0,725.0,18.525660458,0.0,0.0
