,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,4,1,4,0,hycc,4182885.631999827,4182885.631999827,0.0,0.208680262,3.34727,0.928687,4.27595,3.3887,0.885504,4.27421,4356.0,1089.0,0.0,0.0,0.0
1,b,biomatch,256,4,1,4,1,hycc,4182885.631999827,4182885.631999827,0.0,0.219464403,3.14941,0.929205,4.07862,3.21476,0.863675,4.07844,4356.0,1089.0,0.0,0.0,0.0
2,b,biomatch,256,4,1,4,2,hycc,4182885.631999827,4182885.631999827,0.0,0.205276382,3.58868,0.947767,4.53645,3.60599,0.929775,4.53576,4356.0,1089.0,0.0,0.0,0.0
3,y,biomatch,256,4,1,4,0,hycc,1146476.03199999,1146476.03199999,0.0,0.23951608400000002,1.96843,0.867134,2.83556,1.96525,0.870097,2.83534,4356.0,1089.0,0.0,0.0,0.0
4,y,biomatch,256,4,1,4,1,hycc,1146476.03199999,1146476.03199999,0.0,0.23773925399999998,2.02919,0.864337,2.89352,1.97047,0.921752,2.89222,4356.0,1089.0,0.0,0.0,0.0
5,y,biomatch,256,4,1,4,2,hycc,1146476.03199999,1146476.03199999,0.0,0.238443657,1.9322,0.874953,2.80715,1.96171,0.844094,2.80581,4356.0,1089.0,0.0,0.0,0.0
6,a+b,biomatch,256,4,1,4,0,hycc,2296126.799999936,1867424.5119999296,428702.2880000071,0.20795084600000002,0.530713,0.0635906,0.594303,0.531904,0.0616398,0.593544,4356.0,1089.0,0.0,0.0,0.0
7,a+b,biomatch,256,4,1,4,1,hycc,2296126.799999936,1867424.5119999296,428702.2880000067,0.240275308,0.531504,0.051698,0.583202,0.529322,0.0524449,0.581767,4356.0,1089.0,0.0,0.0,0.0
8,a+b,biomatch,256,4,1,4,2,hycc,2296126.799999936,1867424.5119999296,428702.2880000069,0.266948544,0.530932,0.0511351,0.582067,0.521038,0.0594609,0.580499,4356.0,1089.0,0.0,0.0,0.0
9,a+y,biomatch,256,4,1,4,0,hycc,2104147.171999997,791531.0079999665,1312616.16400003,0.241703729,2.30605,0.921514,3.22756,2.26725,0.958567,3.22582,4356.0,1089.0,0.0,0.0,0.0
10,a+y,biomatch,256,4,1,4,1,hycc,2104147.1719999933,791531.0079999665,1312616.1640000257,0.236954147,2.27973,0.898696,3.17842,2.20223,0.97393,3.17616,4356.0,1089.0,0.0,0.0,0.0
11,a+y,biomatch,256,4,1,4,2,hycc,2104147.1719999984,791531.0079999665,1312616.164000028,0.251034524,2.29914,0.93897,3.23811,2.28519,0.951891,3.23708,4356.0,1089.0,0.0,0.0,0.0
12,greedy,biomatch,256,4,1,4,0,hycc,2358966.0279999953,790806.0159999627,1568160.0120000343,0.24775386900000002,2.39239,0.983274,3.37566,2.46804,0.906081,3.37412,4356.0,1089.0,0.0,0.0,0.0
13,greedy,biomatch,256,4,1,4,1,hycc,2358966.0279999934,790806.0159999627,1568160.0120000348,0.20714977099999998,2.17536,0.979144,3.1545,2.2482,0.905918,3.15411,4356.0,1089.0,0.0,0.0,0.0
14,greedy,biomatch,256,4,1,4,2,hycc,2358966.027999997,790806.0159999627,1568160.0120000376,0.206821954,2.27803,0.986596,3.26463,2.33174,0.931463,3.2632,4356.0,1089.0,0.0,0.0,0.0
15,lp,biomatch,256,4,1,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.206013506,0.305229,0.0384396,0.343669,0.301482,0.0403955,0.341877,4356.0,1089.0,0.68109929,0.024329657999999997,0.040920525
16,lp,biomatch,256,4,1,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.246125058,0.30512,0.0467775,0.351898,0.310176,0.0413932,0.35157,4356.0,1089.0,0.680881002,0.023545406,0.038913868000000004
17,lp,biomatch,256,4,1,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.24591148100000002,0.336006,0.039097,0.375103,0.332045,0.0414396,0.373484,4356.0,1089.0,0.719937036,0.023241004,0.040675405
18,lp+nm,biomatch,256,4,1,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.207403693,0.313209,0.046097,0.359306,0.317162,0.0411636,0.358326,4356.0,1089.0,1.10221018,0.0,0.040966132
19,lp+nm,biomatch,256,4,1,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.264912784,0.332878,0.046007,0.378885,0.339098,0.0404692,0.379567,4356.0,1089.0,1.124301954,0.0,0.039423794
20,lp+nm,biomatch,256,4,1,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.210144964,0.336802,0.0460616,0.382864,0.34337,0.0402059,0.383576,4356.0,1089.0,1.117242025,0.0,0.041888241
21,glp,biomatch,256,4,1,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.252127932,0.33967,0.0394426,0.379112,0.332264,0.0456028,0.377867,4356.0,1089.0,4.858100913,0.0,0.0
22,glp,biomatch,256,4,1,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.23292775599999999,0.333997,0.0398903,0.373887,0.326391,0.0460498,0.372441,4356.0,1089.0,4.777312031,0.0,0.0
23,glp,biomatch,256,4,1,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.243951268,0.34848,0.0496822,0.398162,0.348138,0.0491678,0.397306,4356.0,1089.0,4.834090748,0.0,0.0
