,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,4,4,4,0,hycc,8365771.264000272,8365771.264000272,0.0,0.683916078,7.13822,1.98201,9.12022,7.18208,1.93777,9.11985,8708.0,2177.0,0.0,0.0,0.0
1,b,biomatch,512,4,4,4,1,hycc,8365771.264000272,8365771.264000272,0.0,0.671219476,7.20457,2.17428,9.37885,7.26704,2.11022,9.37725,8708.0,2177.0,0.0,0.0,0.0
2,b,biomatch,512,4,4,4,2,hycc,8365771.264000272,8365771.264000272,0.0,0.681625631,7.72776,1.97838,9.70614,7.72105,1.98452,9.70557,8708.0,2177.0,0.0,0.0,0.0
3,y,biomatch,512,4,4,4,0,hycc,2292952.064000215,2292952.064000215,0.0,0.6761398000000001,3.86237,1.68157,5.54395,3.86334,1.68446,5.5478,8708.0,2177.0,0.0,0.0,0.0
4,y,biomatch,512,4,4,4,1,hycc,2292952.064000215,2292952.064000215,0.0,0.677478516,3.77243,1.72786,5.50029,3.86436,1.6392,5.50356,8708.0,2177.0,0.0,0.0,0.0
5,y,biomatch,512,4,4,4,2,hycc,2292952.064000215,2292952.064000215,0.0,0.67469975,3.76219,1.73544,5.49763,3.87238,1.62908,5.50146,8708.0,2177.0,0.0,0.0,0.0
6,a+b,biomatch,512,4,4,4,0,hycc,4590910.543999976,3734849.0239999914,856061.5199999842,0.68607323,0.778418,0.102913,0.881331,0.761945,0.117478,0.879422,8708.0,2177.0,0.0,0.0,0.0
7,a+b,biomatch,512,4,4,4,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999835,0.766307789,0.807747,0.122118,0.929866,0.811208,0.117822,0.92903,8708.0,2177.0,0.0,0.0,0.0
8,a+b,biomatch,512,4,4,4,2,hycc,4590910.543999975,3734849.0239999914,856061.5199999829,0.684411226,0.784792,0.110162,0.894955,0.771301,0.121581,0.892882,8708.0,2177.0,0.0,0.0,0.0
9,a+y,biomatch,512,4,4,4,0,hycc,4206985.955999963,1583062.0159998538,2623923.9400001117,0.6500044749999999,3.43935,1.80708,5.24643,3.52114,1.73134,5.25248,8708.0,2177.0,0.0,0.0,0.0
10,a+y,biomatch,512,4,4,4,1,hycc,4206985.955999964,1583062.0159998538,2623923.9400001126,0.6665588219999999,4.25155,1.79017,6.04172,4.25536,1.793,6.04836,8708.0,2177.0,0.0,0.0,0.0
11,a+y,biomatch,512,4,4,4,2,hycc,4206985.955999968,1583062.0159998538,2623923.9400001043,0.663905177,4.18235,1.79113,5.97348,4.25036,1.729,5.97936,8708.0,2177.0,0.0,0.0,0.0
12,greedy,biomatch,512,4,4,4,0,hycc,4716907.787999836,1581612.0319998565,3135295.755999976,0.6385706800000001,4.44891,1.82545,6.27436,4.55528,1.72036,6.27565,8708.0,2177.0,0.0,0.0,0.0
13,greedy,biomatch,512,4,4,4,1,hycc,4716907.7879998265,1581612.0319998565,3135295.755999977,0.66354429,4.36116,1.79782,6.15898,4.44214,1.71912,6.16127,8708.0,2177.0,0.0,0.0,0.0
14,greedy,biomatch,512,4,4,4,2,hycc,4716907.787999837,1581612.0319998565,3135295.755999971,0.661593904,4.63932,1.75233,6.39166,4.53983,1.85612,6.39595,8708.0,2177.0,0.0,0.0,0.0
15,lp,biomatch,512,4,4,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.682085963,0.383418,0.0785166,0.461934,0.381424,0.0797372,0.461161,8708.0,2177.0,2.498709892,0.041787070999999995,0.056054599000000004
16,lp,biomatch,512,4,4,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.638714332,0.368967,0.0878442,0.456811,0.368712,0.0874549,0.456167,8708.0,2177.0,2.479517214,0.040378374,0.053852897
17,lp,biomatch,512,4,4,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.668869429,0.379171,0.075422,0.454593,0.377864,0.0761574,0.454021,8708.0,2177.0,2.508224315,0.040699427999999996,0.058544958
18,lp+nm,biomatch,512,4,4,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6978207190000001,0.403755,0.0891939,0.492949,0.415869,0.0773947,0.493263,8708.0,2177.0,2.894234764,0.0,0.056096125000000004
19,lp+nm,biomatch,512,4,4,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.68015526,0.409507,0.0751449,0.484652,0.393969,0.088972,0.482941,8708.0,2177.0,2.892426341,0.0,0.056367683
20,lp+nm,biomatch,512,4,4,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.668088033,0.409524,0.0757639,0.485288,0.394468,0.0887539,0.483222,8708.0,2177.0,2.882898847,0.0,0.055407986
21,glp,biomatch,512,4,4,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.676881752,0.41598,0.088968,0.504948,0.428558,0.076829,0.505387,8708.0,2177.0,18.651363752,0.0,0.0
22,glp,biomatch,512,4,4,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.649158082,0.413997,0.096085,0.510082,0.414187,0.0948506,0.509038,8708.0,2177.0,18.713801943,0.0,0.0
23,glp,biomatch,512,4,4,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.679761129,0.410003,0.0757186,0.485722,0.395398,0.0877968,0.483195,8708.0,2177.0,18.480596003,0.0,0.0
