,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,16,4,1,0,hycc,33463085.056001026,33463085.056001026,0.0,10.672749825,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
1,b,biomatch,2048,16,4,1,1,hycc,33463085.056001026,33463085.056001026,0.0,10.638659378,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
2,b,biomatch,2048,16,4,1,2,hycc,33463085.056001026,33463085.056001026,0.0,10.857078993,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
3,y,biomatch,2048,16,4,1,0,hycc,9171808.255998256,9171808.255998256,0.0,10.701492666,10.6321,7.03667,17.6688,10.7183,6.95621,17.6746,34820.0,2176.0,0.0,0.0,0.0
4,y,biomatch,2048,16,4,1,1,hycc,9171808.255998256,9171808.255998256,0.0,10.677598915,10.872,6.92405,17.7961,10.7595,7.04538,17.8049,34820.0,2176.0,0.0,0.0,0.0
5,y,biomatch,2048,16,4,1,2,hycc,9171808.255998256,9171808.255998256,0.0,10.6233198,11.0702,6.88692,17.9571,10.7136,7.24953,17.9632,34820.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,2048,16,4,1,0,hycc,18359613.008002706,14939396.096002772,3420216.911999932,10.6858001,2.09661,0.418408,2.51502,2.08939,0.423429,2.51282,34820.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,2048,16,4,1,1,hycc,18359613.008002702,14939396.096002772,3420216.9119999297,10.48061053,2.00532,0.437579,2.4429,1.99762,0.443771,2.44139,34820.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,2048,16,4,1,2,hycc,18359613.008002706,14939396.096002772,3420216.911999931,10.505416899,2.1844,0.577032,2.76143,2.16244,0.596443,2.75889,34820.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,2048,16,4,1,0,hycc,16824018.65999919,6332248.063999869,10491770.595999299,10.588158589,12.5234,7.33388,19.8573,11.946,7.91663,19.8626,34820.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,2048,16,4,1,1,hycc,16824018.659999304,6332248.063999869,10491770.595999327,10.657679186,11.8189,7.51662,19.3356,11.8109,7.52985,19.3408,34820.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,2048,16,4,1,2,hycc,16824018.659999132,6332248.063999869,10491770.595999299,10.643166309,11.9785,7.70626,19.6847,12.2002,7.48853,19.6887,34820.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,2048,16,4,1,0,hycc,18864558.34800192,6326448.12800029,12538110.220001537,10.642448256,12.3772,7.5454,19.9226,12.4463,7.4817,19.928,34820.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,2048,16,4,1,1,hycc,18864558.348001834,6326448.12800029,12538110.220001617,10.465166566,12.4029,8.07538,20.4783,12.6678,7.8133,20.481,34820.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,2048,16,4,1,2,hycc,18864558.34800189,6326448.12800029,12538110.220001474,10.345926568,12.8989,7.60414,20.503,12.5267,7.98354,20.5102,34820.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,2048,16,4,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.58838971,0.600847,0.312339,0.913186,0.600577,0.3112,0.911777,34820.0,2176.0,4.008913532,0.191913113,0.166696718
16,lp,biomatch,2048,16,4,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.53801111,0.588266,0.315908,0.904174,0.585647,0.318072,0.903719,34820.0,2176.0,4.063156935,0.19314773600000001,0.162974919
17,lp,biomatch,2048,16,4,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.544397556,0.62262,0.313404,0.936025,0.624665,0.311094,0.935759,34820.0,2176.0,3.937399825,0.187225081,0.16376702199999998
18,lp+nm,biomatch,2048,16,4,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.534665183,0.707982,0.350028,1.05801,0.749368,0.30865,1.05802,34820.0,2176.0,7.518154499,0.0,0.163379446
19,lp+nm,biomatch,2048,16,4,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.665593533,0.806002,0.325584,1.13159,0.765958,0.364547,1.1305,34820.0,2176.0,7.650481147,0.0,0.163474746
20,lp+nm,biomatch,2048,16,4,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.787914253,0.708524,0.315446,1.02397,0.683684,0.338287,1.02197,34820.0,2176.0,7.594531182,0.0,0.166719683
21,glp,biomatch,2048,16,4,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.760844807,0.682513,0.347985,1.0305,0.68427,0.345823,1.03009,34820.0,2176.0,265.551087277,0.0,0.0
22,glp,biomatch,2048,16,4,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.742296719,0.710214,0.315226,1.02544,0.68596,0.337215,1.02318,34820.0,2176.0,266.259887734,0.0,0.0
23,glp,biomatch,2048,16,4,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.54226269,0.707259,0.313129,1.02039,0.680904,0.337377,1.01828,34820.0,2176.0,265.475760052,0.0,0.0
