,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,12,2,4,0,hycc,8365771.264000272,8365771.264000272,0.0,0.6479438259999999,7.11038,1.73642,8.8468,6.98985,1.85574,8.84559,8708.0,725.0,0.0,0.0,0.0
1,b,biomatch,512,12,2,4,1,hycc,8365771.264000272,8365771.264000272,0.0,0.6929044689999999,7.47785,2.21102,9.68887,7.43922,2.24838,9.68761,8708.0,725.0,0.0,0.0,0.0
2,b,biomatch,512,12,2,4,2,hycc,8365771.264000272,8365771.264000272,0.0,0.678260821,7.38907,1.9932,9.38228,7.45768,1.92226,9.37993,8708.0,725.0,0.0,0.0,0.0
3,y,biomatch,512,12,2,4,0,hycc,2292952.064000215,2292952.064000215,0.0,0.657011521,3.8029,1.73485,5.53775,3.8218,1.725,5.5468,8708.0,725.0,0.0,0.0,0.0
4,y,biomatch,512,12,2,4,1,hycc,2292952.064000215,2292952.064000215,0.0,0.640243149,3.89898,1.75755,5.65653,3.90421,1.76169,5.6659,8708.0,725.0,0.0,0.0,0.0
5,y,biomatch,512,12,2,4,2,hycc,2292952.064000215,2292952.064000215,0.0,0.650382054,3.85323,1.75661,5.60984,3.88399,1.73489,5.61887,8708.0,725.0,0.0,0.0,0.0
6,a+b,biomatch,512,12,2,4,0,hycc,4590910.543999975,3734849.0239999914,856061.5199999843,0.6650782940000001,0.782444,0.120604,0.903048,0.799419,0.103291,0.90271,8708.0,725.0,0.0,0.0,0.0
7,a+b,biomatch,512,12,2,4,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999836,0.6454843600000001,0.787871,0.101921,0.889792,0.772335,0.115441,0.887776,8708.0,725.0,0.0,0.0,0.0
8,a+b,biomatch,512,12,2,4,2,hycc,4590910.543999976,3734849.0239999914,856061.5199999834,0.6713772800000001,0.775261,0.10307,0.878331,0.779349,0.0991262,0.878475,8708.0,725.0,0.0,0.0,0.0
9,a+y,biomatch,512,12,2,4,0,hycc,4206985.955999965,1583062.0159998538,2623923.940000111,0.6627048160000001,4.28783,1.79669,6.08452,4.28451,1.80818,6.09269,8708.0,725.0,0.0,0.0,0.0
10,a+y,biomatch,512,12,2,4,1,hycc,4206985.955999963,1583062.0159998538,2623923.940000106,0.683708137,4.40961,1.74085,6.15046,4.30193,1.85522,6.15715,8708.0,725.0,0.0,0.0,0.0
11,a+y,biomatch,512,12,2,4,2,hycc,4206985.955999964,1583062.0159998538,2623923.940000117,0.6594147410000001,4.70332,1.81539,6.51871,4.6823,1.84394,6.52623,8708.0,725.0,0.0,0.0,0.0
12,greedy,biomatch,512,12,2,4,0,hycc,4716907.787999823,1581612.0319998565,3135295.7559999623,0.672877337,4.47957,1.85592,6.33549,4.58407,1.75534,6.3394,8708.0,725.0,0.0,0.0,0.0
13,greedy,biomatch,512,12,2,4,1,hycc,4716907.78799983,1581612.0319998565,3135295.755999967,0.680167868,4.47102,1.8197,6.29072,4.46067,1.83265,6.29333,8708.0,725.0,0.0,0.0,0.0
14,greedy,biomatch,512,12,2,4,2,hycc,4716907.787999841,1581612.0319998565,3135295.755999972,0.696986373,4.37519,1.78843,6.16362,4.35141,1.8166,6.16801,8708.0,725.0,0.0,0.0,0.0
15,lp,biomatch,512,12,2,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.672343268,0.338241,0.0737487,0.41199,0.333367,0.0770831,0.410451,8708.0,725.0,0.825838779,0.040691045,0.067332962
16,lp,biomatch,512,12,2,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6293433690000001,0.340649,0.0770956,0.417745,0.341552,0.0759469,0.417499,8708.0,725.0,0.8485144699999999,0.039485429,0.063892593
17,lp,biomatch,512,12,2,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.649236,0.344525,0.0783904,0.422915,0.345104,0.0773895,0.422493,8708.0,725.0,0.842961226,0.040537039,0.058609105999999994
18,lp+nm,biomatch,512,12,2,4,0,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.64451965,0.416379,0.092894,0.509273,0.427389,0.0822061,0.509595,8708.0,725.0,1.547707055,0.0,0.060605162
19,lp+nm,biomatch,512,12,2,4,1,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.681610207,0.415602,0.0778792,0.493481,0.399247,0.092336,0.491583,8708.0,725.0,1.553806325,0.0,0.06639413899999999
20,lp+nm,biomatch,512,12,2,4,2,hycc,1856622.5849998593,1596549.6089998605,260072.97599999877,0.654363265,0.422458,0.0778461,0.500304,0.4071,0.0913407,0.498441,8708.0,725.0,1.552735544,0.0,0.065355029
21,glp,biomatch,512,12,2,4,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6829366290000001,0.406179,0.0886336,0.494813,0.417988,0.0772591,0.495247,8708.0,725.0,18.679776594,0.0,0.0
22,glp,biomatch,512,12,2,4,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.672022512,0.413246,0.0754572,0.488703,0.397844,0.0886326,0.486477,8708.0,725.0,18.456881909,0.0,0.0
23,glp,biomatch,512,12,2,4,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.647328467,0.405779,0.0929487,0.498728,0.402773,0.0953636,0.498137,8708.0,725.0,18.450108218,0.0,0.0
