,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,8,4,4,0,hycc,16731542.52799736,16731542.52799736,0.0,2.341146315,10.4733,3.93613,14.4094,10.5821,3.82455,14.4066,17412.0,2176.0,0.0,0.0,0.0
1,b,biomatch,1024,8,4,4,1,hycc,16731542.52799736,16731542.52799736,0.0,2.317799298,10.6097,3.85385,14.4636,10.5819,3.87983,14.4618,17412.0,2176.0,0.0,0.0,0.0
2,b,biomatch,1024,8,4,4,2,hycc,16731542.52799736,16731542.52799736,0.0,2.377051523,10.4594,3.91692,14.3763,10.5461,3.83002,14.3761,17412.0,2176.0,0.0,0.0,0.0
3,y,biomatch,1024,8,4,4,0,hycc,4585904.128000693,4585904.128000693,0.0,2.35732656,5.61313,3.55176,9.16489,5.59605,3.581,9.17705,17412.0,2176.0,0.0,0.0,0.0
4,y,biomatch,1024,8,4,4,1,hycc,4585904.128000693,4585904.128000693,0.0,2.33702712,5.6873,3.48385,9.17115,5.58672,3.59861,9.18534,17412.0,2176.0,0.0,0.0,0.0
5,y,biomatch,1024,8,4,4,2,hycc,4585904.128000693,4585904.128000693,0.0,2.344513392,5.45872,3.59476,9.05348,5.56218,3.50178,9.06397,17412.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,1024,8,4,4,0,hycc,9180478.031999284,7469698.047999324,1710779.983999956,2.348944292,1.22372,0.223811,1.44753,1.25134,0.195414,1.44676,17412.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,1024,8,4,4,1,hycc,9180478.031999286,7469698.047999324,1710779.9839999583,2.320093531,1.2494,0.202779,1.45218,1.23556,0.2144,1.44996,17412.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,1024,8,4,4,2,hycc,9180478.03199928,7469698.047999324,1710779.9839999557,2.362666042,1.20867,0.245653,1.45433,1.21053,0.243515,1.45405,17412.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,1024,8,4,4,0,hycc,8412663.524000358,3166124.03199997,5246539.492000406,2.34512494,6.25392,3.82181,10.0757,6.40705,3.68187,10.0889,17412.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,1024,8,4,4,1,hycc,8412663.524000362,3166124.03199997,5246539.492000381,2.311222359,6.25126,3.75373,10.005,6.24942,3.76638,10.0158,17412.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,1024,8,4,4,2,hycc,8412663.52400036,3166124.03199997,5246539.492000408,2.318467574,6.32351,3.75016,10.0737,6.31196,3.77194,10.0839,17412.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,1024,8,4,4,0,hycc,9432791.308000732,3163224.064000005,6269567.244000759,2.344284447,6.67966,3.76896,10.4486,6.50716,3.93898,10.4461,17412.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,1024,8,4,4,1,hycc,9432791.30800079,3163224.064000005,6269567.244000774,2.301327076,6.45982,3.75603,10.2159,6.44746,3.77303,10.2205,17412.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,1024,8,4,4,2,hycc,9432791.308000777,3163224.064000005,6269567.244000704,2.377919347,6.55053,3.9028,10.4533,6.67501,3.78196,10.457,17412.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,1024,8,4,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.293088443,0.497829,0.180252,0.678081,0.495549,0.18161,0.67716,17412.0,2176.0,3.44930667,0.08298977499999999,0.096113502
16,lp,biomatch,1024,8,4,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.296244779,0.467393,0.161329,0.628722,0.470692,0.155564,0.626256,17412.0,2176.0,3.616800784,0.084635877,0.08552448800000001
17,lp,biomatch,1024,8,4,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.335229837,0.493433,0.181291,0.674724,0.492855,0.18064,0.673495,17412.0,2176.0,3.529393507,0.08234535,0.099770221
18,lp+nm,biomatch,1024,8,4,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.291977687,0.521135,0.153508,0.674643,0.502448,0.169699,0.672147,17412.0,2176.0,4.197223527,0.0,0.09835494
19,lp+nm,biomatch,1024,8,4,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.383072431,0.503538,0.182694,0.686232,0.503768,0.181894,0.685662,17412.0,2176.0,4.227472131,0.0,0.093185256
20,lp+nm,biomatch,1024,8,4,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.291270376,0.51168,0.155798,0.667478,0.493552,0.172241,0.665794,17412.0,2176.0,4.198409809,0.0,0.087061706
21,glp,biomatch,1024,8,4,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.338194961,0.517717,0.15452,0.672237,0.497232,0.1727,0.669933,17412.0,2176.0,28.623506476,0.0,0.0
22,glp,biomatch,1024,8,4,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.299015444,0.510431,0.172591,0.683021,0.530075,0.153251,0.683326,17412.0,2176.0,28.562723848,0.0,0.0
23,glp,biomatch,1024,8,4,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.287823141,0.494106,0.174428,0.668534,0.514735,0.153936,0.668671,17412.0,2176.0,28.597853234,0.0,0.0
