,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,16,4,1,0,hycc,8365771.264000272,8365771.264000272,0.0,0.636521216,6.83284,1.80081,8.63365,6.78804,1.8431,8.63114,8708.0,544.0,0.0,0.0,0.0
1,b,biomatch,512,16,4,1,1,hycc,8365771.264000272,8365771.264000272,0.0,0.692775017,7.74098,1.97674,9.71772,7.73299,1.98539,9.71838,8708.0,544.0,0.0,0.0,0.0
2,b,biomatch,512,16,4,1,2,hycc,8365771.264000272,8365771.264000272,0.0,0.677878153,7.52923,2.00593,9.53516,7.57062,1.96325,9.53388,8708.0,544.0,0.0,0.0,0.0
3,y,biomatch,512,16,4,1,0,hycc,2292952.064000215,2292952.064000215,0.0,0.663900618,3.94682,1.72533,5.67216,3.96919,1.71324,5.68243,8708.0,544.0,0.0,0.0,0.0
4,y,biomatch,512,16,4,1,1,hycc,2292952.064000215,2292952.064000215,0.0,0.662969461,3.14188,1.70985,4.85174,3.14899,1.71228,4.86127,8708.0,544.0,0.0,0.0,0.0
5,y,biomatch,512,16,4,1,2,hycc,2292952.064000215,2292952.064000215,0.0,0.637749642,3.91635,1.68844,5.60478,3.89302,1.71668,5.60969,8708.0,544.0,0.0,0.0,0.0
6,a+b,biomatch,512,16,4,1,0,hycc,4590910.543999975,3734849.0239999914,856061.5199999837,0.675563389,0.772149,0.10533,0.877478,0.759386,0.116596,0.875982,8708.0,544.0,0.0,0.0,0.0
7,a+b,biomatch,512,16,4,1,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999843,0.766907075,0.775695,0.108011,0.883705,0.780796,0.102381,0.883177,8708.0,544.0,0.0,0.0,0.0
8,a+b,biomatch,512,16,4,1,2,hycc,4590910.543999975,3734849.0239999914,856061.5199999835,0.683051838,0.771231,0.104381,0.875612,0.772,0.101306,0.873306,8708.0,544.0,0.0,0.0,0.0
9,a+y,biomatch,512,16,4,1,0,hycc,4206985.955999971,1583062.0159998538,2623923.940000114,0.683617912,3.76166,1.83794,5.5996,3.80351,1.80413,5.60765,8708.0,544.0,0.0,0.0,0.0
10,a+y,biomatch,512,16,4,1,1,hycc,4206985.955999962,1583062.0159998538,2623923.940000112,0.648582217,5.05941,1.85134,6.91075,5.14151,1.77707,6.91858,8708.0,544.0,0.0,0.0,0.0
11,a+y,biomatch,512,16,4,1,2,hycc,4206985.95599996,1583062.0159998538,2623923.940000111,0.694827691,3.41119,1.77986,5.19105,3.43975,1.75587,5.19562,8708.0,544.0,0.0,0.0,0.0
12,greedy,biomatch,512,16,4,1,0,hycc,4716907.787999832,1581612.0319998565,3135295.7559999735,0.6695784109999999,5.20291,1.80352,7.00643,5.22045,1.79038,7.01084,8708.0,544.0,0.0,0.0,0.0
13,greedy,biomatch,512,16,4,1,1,hycc,4716907.787999838,1581612.0319998565,3135295.755999971,0.6965399139999999,4.54227,1.81072,6.35299,4.57894,1.77717,6.35611,8708.0,544.0,0.0,0.0,0.0
14,greedy,biomatch,512,16,4,1,2,hycc,4716907.787999827,1581612.0319998565,3135295.7559999856,0.681638471,4.4835,1.73139,6.21489,4.3554,1.86191,6.21731,8708.0,544.0,0.0,0.0,0.0
15,lp,biomatch,512,16,4,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6652745330000001,0.406479,0.09521,0.501689,0.406036,0.0946161,0.500652,8708.0,544.0,1.067783731,0.047227016,0.07572199
16,lp,biomatch,512,16,4,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6679466589999999,0.333824,0.0762079,0.410032,0.334139,0.0757302,0.409869,8708.0,544.0,1.07083667,0.046496652,0.074410833
17,lp,biomatch,512,16,4,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6338039240000001,0.330004,0.0782191,0.408223,0.329555,0.0791225,0.408677,8708.0,544.0,1.067411491,0.046611472,0.066137984
18,lp+nm,biomatch,512,16,4,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.646048002,0.418337,0.0777876,0.496125,0.403585,0.0904356,0.494021,8708.0,544.0,1.394052468,0.0,0.064715081
19,lp+nm,biomatch,512,16,4,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.678447908,0.411841,0.0767457,0.488586,0.39835,0.0888327,0.487183,8708.0,544.0,1.396862041,0.0,0.074546851
20,lp+nm,biomatch,512,16,4,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.635887989,0.412884,0.0740846,0.486969,0.396556,0.0882817,0.484838,8708.0,544.0,1.39806639,0.0,0.074350583
21,glp,biomatch,512,16,4,1,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6435260939999999,0.409321,0.0765897,0.48591,0.39555,0.0879719,0.483522,8708.0,544.0,18.371641707,0.0,0.0
22,glp,biomatch,512,16,4,1,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6870904379999999,0.399668,0.0872045,0.486872,0.410136,0.0771514,0.487288,8708.0,544.0,18.62814799,0.0,0.0
23,glp,biomatch,512,16,4,1,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.642285474,0.395079,0.0863742,0.481453,0.404839,0.0767249,0.481564,8708.0,544.0,18.625690522,0.0,0.0
