,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,16,1,2,0,hycc,8365771.264000272,8365771.264000272,0.0,0.677531788,7.05142,1.83401,8.88543,6.94573,1.93781,8.88354,8708.0,544.0,0.0,0.0,0.0
1,b,biomatch,512,16,1,2,1,hycc,8365771.264000272,8365771.264000272,0.0,0.693912765,7.54475,1.99249,9.53724,7.5858,1.95068,9.53648,8708.0,544.0,0.0,0.0,0.0
2,b,biomatch,512,16,1,2,2,hycc,8365771.264000272,8365771.264000272,0.0,0.679791347,7.12969,2.08565,9.21534,7.10783,2.10716,9.21499,8708.0,544.0,0.0,0.0,0.0
3,y,biomatch,512,16,1,2,0,hycc,2292952.064000215,2292952.064000215,0.0,0.686377248,3.80702,1.74784,5.55485,3.91675,1.64544,5.56218,8708.0,544.0,0.0,0.0,0.0
4,y,biomatch,512,16,1,2,1,hycc,2292952.064000215,2292952.064000215,0.0,0.66439612,3.79252,1.71489,5.50741,3.87675,1.6369,5.51364,8708.0,544.0,0.0,0.0,0.0
5,y,biomatch,512,16,1,2,2,hycc,2292952.064000215,2292952.064000215,0.0,0.637697851,3.86525,1.72823,5.59348,3.98751,1.61405,5.60156,8708.0,544.0,0.0,0.0,0.0
6,a+b,biomatch,512,16,1,2,0,hycc,4590910.543999976,3734849.0239999914,856061.5199999844,0.671528853,0.77951,0.106144,0.885655,0.781005,0.103672,0.884677,8708.0,544.0,0.0,0.0,0.0
7,a+b,biomatch,512,16,1,2,1,hycc,4590910.543999974,3734849.0239999914,856061.5199999838,0.645033137,0.807413,0.11243,0.919843,0.795268,0.122353,0.917622,8708.0,544.0,0.0,0.0,0.0
8,a+b,biomatch,512,16,1,2,2,hycc,4590910.543999976,3734849.0239999914,856061.5199999838,0.6705017759999999,0.807479,0.106901,0.91438,0.80984,0.104094,0.913934,8708.0,544.0,0.0,0.0,0.0
9,a+y,biomatch,512,16,1,2,0,hycc,4206985.95599996,1583062.0159998538,2623923.9400001164,0.671132874,4.22039,1.79535,6.01574,4.29221,1.72989,6.02211,8708.0,544.0,0.0,0.0,0.0
10,a+y,biomatch,512,16,1,2,1,hycc,4206985.955999967,1583062.0159998538,2623923.940000106,0.67434936,3.46838,1.84187,5.31025,3.60847,1.70786,5.31633,8708.0,544.0,0.0,0.0,0.0
11,a+y,biomatch,512,16,1,2,2,hycc,4206985.955999968,1583062.0159998538,2623923.9400001066,0.6652178169999999,4.42218,1.76166,6.18383,4.36567,1.82641,6.19209,8708.0,544.0,0.0,0.0,0.0
12,greedy,biomatch,512,16,1,2,0,hycc,4716907.787999826,1581612.0319998565,3135295.7559999726,0.6684530569999999,4.406,1.84842,6.25442,4.43529,1.8236,6.25889,8708.0,544.0,0.0,0.0,0.0
13,greedy,biomatch,512,16,1,2,1,hycc,4716907.787999825,1581612.0319998565,3135295.755999978,0.667299969,4.3459,1.83713,6.18302,4.41624,1.77122,6.18745,8708.0,544.0,0.0,0.0,0.0
14,greedy,biomatch,512,16,1,2,2,hycc,4716907.787999838,1581612.0319998565,3135295.75599997,0.6867815389999999,4.28366,1.82427,6.10793,4.2777,1.83444,6.11215,8708.0,544.0,0.0,0.0,0.0
15,lp,biomatch,512,16,1,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.689540996,0.383345,0.0771063,0.460451,0.38039,0.0785239,0.458914,8708.0,544.0,0.879832855,0.042708146,0.072892651
16,lp,biomatch,512,16,1,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.687010634,0.386295,0.0907,0.476995,0.386336,0.090363,0.476699,8708.0,544.0,0.8840420830000001,0.044486904,0.072085852
17,lp,biomatch,512,16,1,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6637823079999999,0.381194,0.073638,0.454832,0.376947,0.0751152,0.452062,8708.0,544.0,0.880045996,0.044549381,0.064723994
18,lp+nm,biomatch,512,16,1,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6563125519999999,0.40058,0.0884989,0.489079,0.412886,0.0766058,0.489491,8708.0,544.0,1.404626771,0.0,0.06905186
19,lp+nm,biomatch,512,16,1,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.717762478,0.396987,0.0735753,0.470563,0.392978,0.076327,0.469305,8708.0,544.0,1.403690263,0.0,0.062540668
20,lp+nm,biomatch,512,16,1,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.688756144,0.405292,0.0878934,0.493186,0.417892,0.0757584,0.493651,8708.0,544.0,1.40409367,0.0,0.075933954
21,glp,biomatch,512,16,1,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.721057956,0.404376,0.0884137,0.49279,0.41598,0.0766186,0.492598,8708.0,544.0,18.757669077,0.0,0.0
22,glp,biomatch,512,16,1,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.644650872,0.412834,0.0947911,0.507625,0.41248,0.0944652,0.506945,8708.0,544.0,18.814042359,0.0,0.0
23,glp,biomatch,512,16,1,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.713814906,0.414073,0.0745963,0.488669,0.39849,0.088081,0.486571,8708.0,544.0,18.699969389,0.0,0.0
