,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,16,2,1,0,hycc,4182885.631999827,4182885.631999827,0.0,0.205047422,3.72072,0.891269,4.61199,3.62144,0.989365,4.61081,4356.0,272.0,0.0,0.0,0.0
1,b,biomatch,256,16,2,1,1,hycc,4182885.631999827,4182885.631999827,0.0,0.216232298,2.98256,0.897608,3.88017,2.96646,0.911658,3.87812,4356.0,272.0,0.0,0.0,0.0
2,b,biomatch,256,16,2,1,2,hycc,4182885.631999827,4182885.631999827,0.0,0.244902132,3.85585,0.923997,4.77985,3.80433,0.974502,4.77883,4356.0,272.0,0.0,0.0,0.0
3,y,biomatch,256,16,2,1,0,hycc,1146476.03199999,1146476.03199999,0.0,0.240030275,1.98173,0.890643,2.87238,1.93734,0.933946,2.87128,4356.0,272.0,0.0,0.0,0.0
4,y,biomatch,256,16,2,1,1,hycc,1146476.03199999,1146476.03199999,0.0,0.2059778,1.57521,1.13504,2.71024,1.5765,1.13325,2.70975,4356.0,272.0,0.0,0.0,0.0
5,y,biomatch,256,16,2,1,2,hycc,1146476.03199999,1146476.03199999,0.0,0.206558269,1.81256,0.91335,2.72591,1.82564,0.900362,2.726,4356.0,272.0,0.0,0.0,0.0
6,a+b,biomatch,256,16,2,1,0,hycc,2296126.799999936,1867424.5119999296,428702.288000007,0.210110403,0.540931,0.0617267,0.602657,0.54233,0.0594632,0.601793,4356.0,272.0,0.0,0.0,0.0
7,a+b,biomatch,256,16,2,1,1,hycc,2296126.799999936,1867424.5119999296,428702.2880000065,0.260976924,0.527644,0.0551759,0.58282,0.520953,0.0610836,0.582037,4356.0,272.0,0.0,0.0,0.0
8,a+b,biomatch,256,16,2,1,2,hycc,2296126.799999936,1867424.5119999296,428702.2880000062,0.245498006,0.538614,0.0518529,0.590467,0.529502,0.0592114,0.588714,4356.0,272.0,0.0,0.0,0.0
9,a+y,biomatch,256,16,2,1,0,hycc,2104147.171999993,791531.0079999665,1312616.1640000266,0.212043566,1.77762,0.960569,2.73819,1.78985,0.947455,2.73731,4356.0,272.0,0.0,0.0,0.0
10,a+y,biomatch,256,16,2,1,1,hycc,2104147.171999998,791531.0079999665,1312616.1640000287,0.251873557,2.2665,0.913954,3.18045,2.22889,0.949656,3.17854,4356.0,272.0,0.0,0.0,0.0
11,a+y,biomatch,256,16,2,1,2,hycc,2104147.1719999956,791531.0079999665,1312616.1640000306,0.238221857,1.96864,0.966594,2.93523,2.00334,0.930782,2.93412,4356.0,272.0,0.0,0.0,0.0
12,greedy,biomatch,256,16,2,1,0,hycc,2358966.0279999957,790806.0159999627,1568160.0120000334,0.244347518,2.09458,0.914483,3.00906,2.03275,0.973914,3.00666,4356.0,272.0,0.0,0.0,0.0
13,greedy,biomatch,256,16,2,1,1,hycc,2358966.027999995,790806.0159999627,1568160.0120000353,0.206097385,2.59587,1.00728,3.60315,2.56025,1.04214,3.6024,4356.0,272.0,0.0,0.0,0.0
14,greedy,biomatch,256,16,2,1,2,hycc,2358966.0279999967,790806.0159999627,1568160.0120000334,0.23959903700000001,1.82172,0.959973,2.78169,1.81754,0.96293,2.78047,4356.0,272.0,0.0,0.0,0.0
15,lp,biomatch,256,16,2,1,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.24265732499999998,0.342311,0.0496533,0.391965,0.342219,0.0484469,0.390666,4356.0,272.0,0.870627327,0.029844232999999998,0.055975723000000005
16,lp,biomatch,256,16,2,1,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.247273662,0.344695,0.049956,0.394651,0.34497,0.0489224,0.393892,4356.0,272.0,0.874557021,0.030035269,0.052162059999999996
17,lp,biomatch,256,16,2,1,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.246829983,0.33415,0.0428897,0.37704,0.329501,0.0461367,0.375638,4356.0,272.0,0.866417612,0.033626737,0.049570644000000004
18,lp+nm,biomatch,256,16,2,1,0,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.243623218,0.33334,0.0460825,0.379423,0.331592,0.0471806,0.378773,4356.0,272.0,0.620155323,0.0,0.05736884
19,lp+nm,biomatch,256,16,2,1,1,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.24326502400000002,0.33848,0.0416651,0.380145,0.332293,0.0456428,0.377936,4356.0,272.0,0.6165716149999999,0.0,0.051335310999999995
20,lp+nm,biomatch,256,16,2,1,2,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.207705391,0.339134,0.0409102,0.380044,0.331723,0.0457851,0.377508,4356.0,272.0,0.6199342689999999,0.0,0.049413156
21,glp,biomatch,256,16,2,1,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.212027794,0.336724,0.0428713,0.379596,0.330992,0.0468709,0.377863,4356.0,272.0,4.784009706,0.0,0.0
22,glp,biomatch,256,16,2,1,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.211150419,0.338845,0.0400952,0.37894,0.331672,0.0448401,0.376512,4356.0,272.0,4.778713608,0.0,0.0
23,glp,biomatch,256,16,2,1,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.252178907,0.336919,0.045457,0.382376,0.343449,0.0393614,0.38281,4356.0,272.0,4.797429389,0.0,0.0
