,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,4,2,1,0,hycc,16731542.52799736,16731542.52799736,0.0,2.291433129,10.5164,3.94406,14.4604,10.6991,3.75879,14.4579,17412.0,4353.0,0.0,0.0,0.0
1,b,biomatch,1024,4,2,1,1,hycc,16731542.52799736,16731542.52799736,0.0,2.383050755,10.6137,3.77799,14.3917,10.4906,3.90056,14.3911,17412.0,4353.0,0.0,0.0,0.0
2,b,biomatch,1024,4,2,1,2,hycc,16731542.52799736,16731542.52799736,0.0,2.303992184,10.5523,3.90694,14.4592,10.7193,3.73685,14.4562,17412.0,4353.0,0.0,0.0,0.0
3,y,biomatch,1024,4,2,1,0,hycc,4585904.128000693,4585904.128000693,0.0,2.372884224,5.62478,3.59057,9.21535,5.67165,3.54591,9.21756,17412.0,4353.0,0.0,0.0,0.0
4,y,biomatch,1024,4,2,1,1,hycc,4585904.128000693,4585904.128000693,0.0,2.342146089,5.60049,3.59649,9.19699,5.65303,3.54123,9.19426,17412.0,4353.0,0.0,0.0,0.0
5,y,biomatch,1024,4,2,1,2,hycc,4585904.128000693,4585904.128000693,0.0,2.399177104,5.58661,3.57719,9.1638,5.64864,3.52704,9.17568,17412.0,4353.0,0.0,0.0,0.0
6,a+b,biomatch,1024,4,2,1,0,hycc,9180478.031999284,7469698.047999324,1710779.9839999585,2.380670396,1.20565,0.239976,1.44562,1.20775,0.236471,1.44422,17412.0,4353.0,0.0,0.0,0.0
7,a+b,biomatch,1024,4,2,1,1,hycc,9180478.031999283,7469698.047999324,1710779.9839999585,2.408424074,1.21653,0.240357,1.45688,1.22245,0.234113,1.45657,17412.0,4353.0,0.0,0.0,0.0
8,a+b,biomatch,1024,4,2,1,2,hycc,9180478.031999279,7469698.047999324,1710779.983999958,2.385255224,1.20597,0.25815,1.46412,1.22763,0.23562,1.46325,17412.0,4353.0,0.0,0.0,0.0
9,a+y,biomatch,1024,4,2,1,0,hycc,8412663.524000354,3166124.03199997,5246539.492000393,2.354168252,6.27604,3.75238,10.0284,6.1954,3.84497,10.0404,17412.0,4353.0,0.0,0.0,0.0
10,a+y,biomatch,1024,4,2,1,1,hycc,8412663.524000369,3166124.03199997,5246539.492000382,2.379778487,6.09218,3.76248,9.85467,6.19422,3.66996,9.86419,17412.0,4353.0,0.0,0.0,0.0
11,a+y,biomatch,1024,4,2,1,2,hycc,8412663.524000365,3166124.03199997,5246539.492000389,2.335662599,6.19627,3.76968,9.96595,6.13364,3.84472,9.97836,17412.0,4353.0,0.0,0.0,0.0
12,greedy,biomatch,1024,4,2,1,0,hycc,9432791.308000803,3163224.064000005,6269567.2440007515,2.37690166,6.54971,3.90497,10.4547,6.72434,3.73367,10.458,17412.0,4353.0,0.0,0.0,0.0
13,greedy,biomatch,1024,4,2,1,1,hycc,9432791.30800075,3163224.064000005,6269567.24400077,2.386453032,6.51323,3.78068,10.2939,6.5653,3.72722,10.2925,17412.0,4353.0,0.0,0.0,0.0
14,greedy,biomatch,1024,4,2,1,2,hycc,9432791.308000773,3163224.064000005,6269567.244000732,2.339951577,6.55823,3.77747,10.3357,6.61418,3.72001,10.3342,17412.0,4353.0,0.0,0.0,0.0
15,lp,biomatch,1024,4,2,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.334185947,0.504434,0.181512,0.685946,0.503651,0.181543,0.685193,17412.0,4353.0,8.021939388,0.09903751400000001,0.083957546
16,lp,biomatch,1024,4,2,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.330635502,0.510553,0.186089,0.696642,0.513398,0.183783,0.697181,17412.0,4353.0,8.0593349,0.097309044,0.081200441
17,lp,biomatch,1024,4,2,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.320438686,0.511395,0.155513,0.666908,0.494654,0.171861,0.666515,17412.0,4353.0,7.928696019,0.101432289,0.081854676
18,lp+nm,biomatch,1024,4,2,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.319653033,0.511029,0.154151,0.66518,0.491008,0.171783,0.662791,17412.0,4353.0,8.383089187,0.0,0.075604063
19,lp+nm,biomatch,1024,4,2,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.324771295,0.503879,0.183504,0.687382,0.504751,0.18165,0.6864,17412.0,4353.0,8.379045752,0.0,0.082987729
20,lp+nm,biomatch,1024,4,2,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.346387745,0.494191,0.186912,0.681103,0.494073,0.186067,0.68014,17412.0,4353.0,8.334993318,0.0,0.085490725
21,glp,biomatch,1024,4,2,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.317717527,0.526485,0.154206,0.680691,0.505924,0.172374,0.678298,17412.0,4353.0,29.189320394,0.0,0.0
22,glp,biomatch,1024,4,2,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.358545399,0.492974,0.18604,0.679014,0.492029,0.186477,0.678506,17412.0,4353.0,29.047248753,0.0,0.0
23,glp,biomatch,1024,4,2,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.325137061,0.504078,0.186222,0.690301,0.506182,0.183626,0.689808,17412.0,4353.0,29.085228054,0.0,0.0
