,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,16,4,4,0,hycc,33463085.056001026,33463085.056001026,0.0,10.578729405,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
1,b,biomatch,2048,16,4,4,1,hycc,33463085.056001026,33463085.056001026,0.0,10.487371283,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
2,b,biomatch,2048,16,4,4,2,hycc,33463085.056001026,33463085.056001026,0.0,10.644689213,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,2176.0,0.0,0.0,0.0
3,y,biomatch,2048,16,4,4,0,hycc,9171808.255998256,9171808.255998256,0.0,10.3768144,10.6277,7.06851,17.6962,10.7514,6.94908,17.7005,34820.0,2176.0,0.0,0.0,0.0
4,y,biomatch,2048,16,4,4,1,hycc,9171808.255998256,9171808.255998256,0.0,10.551196863,10.778,7.40143,18.1794,11.0727,7.11301,18.1857,34820.0,2176.0,0.0,0.0,0.0
5,y,biomatch,2048,16,4,4,2,hycc,9171808.255998256,9171808.255998256,0.0,10.464578056,10.8183,7.20758,18.0258,10.6926,7.34341,18.036,34820.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,2048,16,4,4,0,hycc,18359613.008002706,14939396.096002772,3420216.9119999283,10.667923843,2.18354,0.445633,2.62917,2.19101,0.436982,2.62799,34820.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,2048,16,4,4,1,hycc,18359613.008002706,14939396.096002772,3420216.9119999316,10.570066837,1.98221,0.42712,2.40933,1.98007,0.426962,2.40703,34820.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,2048,16,4,4,2,hycc,18359613.008002706,14939396.096002772,3420216.911999929,10.295570477,2.2126,0.419186,2.63178,2.19842,0.430812,2.62923,34820.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,2048,16,4,4,0,hycc,16824018.659999177,6332248.063999869,10491770.595999263,10.373926038,12.1295,7.53843,19.6679,11.9849,7.69179,19.6767,34820.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,2048,16,4,4,1,hycc,16824018.65999923,6332248.063999869,10491770.59599939,10.62088889,12.0667,7.25516,19.3219,11.8789,7.44734,19.3263,34820.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,2048,16,4,4,2,hycc,16824018.65999925,6332248.063999869,10491770.595999354,10.616556933,12.4619,7.39505,19.8569,11.9368,7.92324,19.86,34820.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,2048,16,4,4,0,hycc,18864558.348001827,6326448.12800029,12538110.220001567,10.376978852,12.9181,7.54618,20.4643,12.7148,7.75402,20.4689,34820.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,2048,16,4,4,1,hycc,18864558.348001886,6326448.12800029,12538110.220001495,10.47539717,12.6059,7.53799,20.1439,12.4018,7.74874,20.1505,34820.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,2048,16,4,4,2,hycc,18864558.34800179,6326448.12800029,12538110.220001573,10.538300236,12.3409,7.76341,20.1043,12.5775,7.53478,20.1123,34820.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,2048,16,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.331705814,0.627529,0.312821,0.940351,0.625177,0.314259,0.939436,34820.0,2176.0,3.942831354,0.196030969,0.16307891000000002
16,lp,biomatch,2048,16,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.556948666,0.621108,0.316537,0.937644,0.621837,0.314959,0.936796,34820.0,2176.0,4.064654358,0.1981361,0.165273089
17,lp,biomatch,2048,16,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.651966634,0.607822,0.327267,0.935089,0.619415,0.314984,0.9344,34820.0,2176.0,4.204468351,0.193116865,0.165793719
18,lp+nm,biomatch,2048,16,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.356064339,0.699614,0.314057,1.01367,0.677523,0.33372,1.01124,34820.0,2176.0,7.513670852,0.0,0.164290983
19,lp+nm,biomatch,2048,16,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.376742255,0.69583,0.313224,1.00905,0.671974,0.334907,1.00688,34820.0,2176.0,7.520046661,0.0,0.163624368
20,lp+nm,biomatch,2048,16,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.370683743,0.794044,0.328579,1.12262,0.752542,0.368307,1.12085,34820.0,2176.0,7.510718561,0.0,0.16344034999999998
21,glp,biomatch,2048,16,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.868578166,0.758884,0.337745,1.09663,0.781733,0.315415,1.09715,34820.0,2176.0,266.584236314,0.0,0.0
22,glp,biomatch,2048,16,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.763204438,0.717171,0.344008,1.06118,0.713411,0.347487,1.0609,34820.0,2176.0,265.187375746,0.0,0.0
23,glp,biomatch,2048,16,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.535763148,0.70109,0.314576,1.01567,0.67506,0.33835,1.01341,34820.0,2176.0,265.623754178,0.0,0.0
