,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,12,1,1,0,hycc,16731542.52799736,16731542.52799736,0.0,2.350421302,10.6728,3.77014,14.443,10.5565,3.88385,14.4404,17412.0,1451.0,0.0,0.0,0.0
1,b,biomatch,1024,12,1,1,1,hycc,16731542.52799736,16731542.52799736,0.0,2.31038799,10.6677,3.72686,14.3945,10.5292,3.86353,14.3927,17412.0,1451.0,0.0,0.0,0.0
2,b,biomatch,1024,12,1,1,2,hycc,16731542.52799736,16731542.52799736,0.0,2.337384814,10.4995,3.90826,14.4077,10.6411,3.76429,14.4053,17412.0,1451.0,0.0,0.0,0.0
3,y,biomatch,1024,12,1,1,0,hycc,4585904.128000693,4585904.128000693,0.0,2.349872044,5.56106,3.55216,9.11322,5.53532,3.5913,9.12661,17412.0,1451.0,0.0,0.0,0.0
4,y,biomatch,1024,12,1,1,1,hycc,4585904.128000693,4585904.128000693,0.0,2.321380378,5.49424,3.5867,9.08095,5.56907,3.52384,9.09291,17412.0,1451.0,0.0,0.0,0.0
5,y,biomatch,1024,12,1,1,2,hycc,4585904.128000693,4585904.128000693,0.0,2.292301804,5.52713,3.55011,9.07724,5.48283,3.60902,9.09185,17412.0,1451.0,0.0,0.0,0.0
6,a+b,biomatch,1024,12,1,1,0,hycc,9180478.031999284,7469698.047999324,1710779.9839999557,2.36808398,1.2148,0.238424,1.45322,1.21673,0.236092,1.45283,17412.0,1451.0,0.0,0.0,0.0
7,a+b,biomatch,1024,12,1,1,1,hycc,9180478.031999279,7469698.047999324,1710779.9839999552,2.369755554,1.23189,0.210593,1.44248,1.21934,0.22181,1.44115,17412.0,1451.0,0.0,0.0,0.0
8,a+b,biomatch,1024,12,1,1,2,hycc,9180478.031999277,7469698.047999324,1710779.9839999573,2.322193386,1.19513,0.209104,1.40424,1.17991,0.221971,1.40188,17412.0,1451.0,0.0,0.0,0.0
9,a+y,biomatch,1024,12,1,1,0,hycc,8412663.524000388,3166124.03199997,5246539.49200039,2.331282365,6.19659,3.74368,9.94027,6.18915,3.76387,9.95303,17412.0,1451.0,0.0,0.0,0.0
10,a+y,biomatch,1024,12,1,1,1,hycc,8412663.524000369,3166124.03199997,5246539.492000405,2.332559161,6.25417,3.82081,10.075,6.37925,3.70774,10.087,17412.0,1451.0,0.0,0.0,0.0
11,a+y,biomatch,1024,12,1,1,2,hycc,8412663.524000376,3166124.03199997,5246539.492000385,2.326495371,6.13649,3.73629,9.87278,6.11703,3.76794,9.88498,17412.0,1451.0,0.0,0.0,0.0
12,greedy,biomatch,1024,12,1,1,0,hycc,9432791.308000777,3163224.064000005,6269567.244000734,2.332023302,6.44338,3.83402,10.2774,6.55908,3.72087,10.28,17412.0,1451.0,0.0,0.0,0.0
13,greedy,biomatch,1024,12,1,1,1,hycc,9432791.308000762,3163224.064000005,6269567.244000767,2.336089867,6.5389,3.73381,10.2727,6.47132,3.80315,10.2745,17412.0,1451.0,0.0,0.0,0.0
14,greedy,biomatch,1024,12,1,1,2,hycc,9432791.30800075,3163224.064000005,6269567.244000754,2.378041246,6.53587,3.84758,10.3834,6.66346,3.72246,10.3859,17412.0,1451.0,0.0,0.0,0.0
15,lp,biomatch,1024,12,1,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.328791639,0.499974,0.18366,0.683634,0.500953,0.181757,0.68271,17412.0,1451.0,1.016444759,0.07127006599999999,0.09770000799999999
16,lp,biomatch,1024,12,1,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.279432256,0.441513,0.177597,0.61911,0.46727,0.152289,0.619559,17412.0,1451.0,1.003064727,0.072285308,0.098845058
17,lp,biomatch,1024,12,1,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.327148535,0.437699,0.156987,0.594686,0.436468,0.156382,0.592851,17412.0,1451.0,1.00749211,0.07244113299999999,0.099029009
18,lp+nm,biomatch,1024,12,1,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.366271258,0.502468,0.184584,0.687051,0.50226,0.18385,0.68611,17412.0,1451.0,3.488573649,0.0,0.099935912
19,lp+nm,biomatch,1024,12,1,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.291573986,0.522737,0.151599,0.674336,0.500939,0.172218,0.673157,17412.0,1451.0,3.492388515,0.0,0.094908032
20,lp+nm,biomatch,1024,12,1,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.33227405,0.494816,0.173534,0.668351,0.514567,0.153837,0.668405,17412.0,1451.0,3.49244386,0.0,0.098168243
21,glp,biomatch,1024,12,1,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.288915469,0.50246,0.186387,0.688847,0.502203,0.186192,0.688395,17412.0,1451.0,28.61711022,0.0,0.0
22,glp,biomatch,1024,12,1,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.296841468,0.516229,0.152658,0.668888,0.494601,0.171708,0.666309,17412.0,1451.0,28.503642186,0.0,0.0
23,glp,biomatch,1024,12,1,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.324235074,0.518683,0.15464,0.673323,0.498535,0.172294,0.670829,17412.0,1451.0,28.489991173,0.0,0.0
