,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,8,2,1,0,hycc,33463085.056001026,33463085.056001026,0.0,10.590571324,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
1,b,biomatch,2048,8,2,1,1,hycc,33463085.056001026,33463085.056001026,0.0,10.343323816,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
2,b,biomatch,2048,8,2,1,2,hycc,33463085.056001026,33463085.056001026,0.0,10.743512557,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
3,y,biomatch,2048,8,2,1,0,hycc,9171808.255998256,9171808.255998256,0.0,10.539463247,10.6314,7.06709,17.6985,10.6976,7.00534,17.7029,34820.0,4352.0,0.0,0.0,0.0
4,y,biomatch,2048,8,2,1,1,hycc,9171808.255998256,9171808.255998256,0.0,10.603971208,10.9263,7.02473,17.9511,10.8407,7.11829,17.959,34820.0,4352.0,0.0,0.0,0.0
5,y,biomatch,2048,8,2,1,2,hycc,9171808.255998256,9171808.255998256,0.0,10.395919157,10.9305,7.20382,18.1343,10.7052,7.43454,18.1398,34820.0,4352.0,0.0,0.0,0.0
6,a+b,biomatch,2048,8,2,1,0,hycc,18359613.0080027,14939396.096002772,3420216.9119999316,10.841430355,2.39759,0.585086,2.98268,2.41686,0.566,2.98286,34820.0,4352.0,0.0,0.0,0.0
7,a+b,biomatch,2048,8,2,1,1,hycc,18359613.008002706,14939396.096002772,3420216.91199993,10.636832209,2.22825,0.601361,2.82961,2.22124,0.607956,2.8292,34820.0,4352.0,0.0,0.0,0.0
8,a+b,biomatch,2048,8,2,1,2,hycc,18359613.008002706,14939396.096002772,3420216.911999929,10.802086919,2.18384,0.47221,2.65605,2.18909,0.464697,2.65378,34820.0,4352.0,0.0,0.0,0.0
9,a+y,biomatch,2048,8,2,1,0,hycc,16824018.65999919,6332248.063999869,10491770.595999341,10.603450995,11.8083,7.68,19.4883,12.0317,7.46311,19.4948,34820.0,4352.0,0.0,0.0,0.0
10,a+y,biomatch,2048,8,2,1,1,hycc,16824018.659999147,6332248.063999869,10491770.59599939,10.665868587,12.4455,7.59303,20.0385,12.5608,7.4822,20.043,34820.0,4352.0,0.0,0.0,0.0
11,a+y,biomatch,2048,8,2,1,2,hycc,16824018.659999207,6332248.063999869,10491770.595999395,10.788389123,12.0672,7.4888,19.556,11.9876,7.57843,19.566,34820.0,4352.0,0.0,0.0,0.0
12,greedy,biomatch,2048,8,2,1,0,hycc,18864558.348001875,6326448.12800029,12538110.220001517,10.607587678,13.0534,7.47727,20.5306,12.5114,8.0198,20.5312,34820.0,4352.0,0.0,0.0,0.0
13,greedy,biomatch,2048,8,2,1,1,hycc,18864558.348001845,6326448.12800029,12538110.220001625,10.762136289,12.5707,7.53903,20.1097,12.4383,7.67922,20.1175,34820.0,4352.0,0.0,0.0,0.0
14,greedy,biomatch,2048,8,2,1,2,hycc,18864558.348001786,6326448.12800029,12538110.220001616,10.588626567,13.0522,7.456,20.5082,12.5597,7.94947,20.5092,34820.0,4352.0,0.0,0.0,0.0
15,lp,biomatch,2048,8,2,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.754475211,0.655904,0.335455,0.991359,0.676725,0.314771,0.991495,34820.0,4352.0,8.484779555,0.191653443,0.154166941
16,lp,biomatch,2048,8,2,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.798306658,0.708854,0.352832,1.06169,0.694805,0.365797,1.0606,34820.0,4352.0,8.446162166,0.191657998,0.15508820499999998
17,lp,biomatch,2048,8,2,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.772279581,0.673266,0.3402,1.01347,0.673319,0.33955,1.01287,34820.0,4352.0,8.293454853,0.196011689,0.158443489
18,lp+nm,biomatch,2048,8,2,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.438063177,0.686911,0.310536,0.997447,0.664014,0.330887,0.994901,34820.0,4352.0,13.846871595,0.0,0.15342143
19,lp+nm,biomatch,2048,8,2,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.527034708,0.802866,0.325695,1.12856,0.760441,0.36569,1.12613,34820.0,4352.0,13.863730899,0.0,0.15334172699999998
20,lp+nm,biomatch,2048,8,2,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.589372966,0.71625,0.315081,1.03133,0.689998,0.339002,1.029,34820.0,4352.0,14.026350183,0.0,0.154585979
21,glp,biomatch,2048,8,2,1,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.684916003,0.681333,0.353121,1.03445,0.683649,0.35013,1.03378,34820.0,4352.0,271.438622426,0.0,0.0
22,glp,biomatch,2048,8,2,1,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.559771546,0.691394,0.333779,1.02517,0.711238,0.31417,1.02541,34820.0,4352.0,262.674648335,0.0,0.0
23,glp,biomatch,2048,8,2,1,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.581665059,0.677628,0.353456,1.03108,0.679092,0.351105,1.0302,34820.0,4352.0,272.208602799,0.0,0.0
