,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,8,2,4,0,hycc,16731542.52799736,16731542.52799736,0.0,2.316754198,10.7084,3.84193,14.5503,10.5741,3.97376,14.5479,17412.0,2176.0,0.0,0.0,0.0
1,b,biomatch,1024,8,2,4,1,hycc,16731542.52799736,16731542.52799736,0.0,2.394507531,10.5969,3.96888,14.5658,10.6777,3.88836,14.5661,17412.0,2176.0,0.0,0.0,0.0
2,b,biomatch,1024,8,2,4,2,hycc,16731542.52799736,16731542.52799736,0.0,2.332649396,10.4688,3.81247,14.2812,10.4642,3.81602,14.2802,17412.0,2176.0,0.0,0.0,0.0
3,y,biomatch,1024,8,2,4,0,hycc,4585904.128000693,4585904.128000693,0.0,2.321566514,5.65359,3.4581,9.11169,5.50893,3.61527,9.1242,17412.0,2176.0,0.0,0.0,0.0
4,y,biomatch,1024,8,2,4,1,hycc,4585904.128000693,4585904.128000693,0.0,2.348419426,5.55948,3.4821,9.04157,5.42087,3.6309,9.05178,17412.0,2176.0,0.0,0.0,0.0
5,y,biomatch,1024,8,2,4,2,hycc,4585904.128000693,4585904.128000693,0.0,2.372270211,5.50318,3.46936,8.97255,5.35653,3.6286,8.98513,17412.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,1024,8,2,4,0,hycc,9180478.031999283,7469698.047999324,1710779.9839999583,2.372785561,1.24511,0.208939,1.45404,1.23388,0.21847,1.45235,17412.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,1024,8,2,4,1,hycc,9180478.031999279,7469698.047999324,1710779.9839999543,2.344787306,1.23932,0.227188,1.46651,1.26919,0.197631,1.46682,17412.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,1024,8,2,4,2,hycc,9180478.031999283,7469698.047999324,1710779.9839999573,2.345303582,1.26029,0.241589,1.50188,1.28805,0.214133,1.50219,17412.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,1024,8,2,4,0,hycc,8412663.524000358,3166124.03199997,5246539.492000413,2.317933584,6.43705,3.68224,10.1193,6.30469,3.8267,10.1314,17412.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,1024,8,2,4,1,hycc,8412663.52400035,3166124.03199997,5246539.492000394,2.322426302,6.42405,3.78455,10.2086,6.52582,3.69406,10.2199,17412.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,1024,8,2,4,2,hycc,8412663.52400036,3166124.03199997,5246539.492000392,2.339810901,6.23025,3.7828,10.0131,6.2802,3.74497,10.0252,17412.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,1024,8,2,4,0,hycc,9432791.30800076,3163224.064000005,6269567.24400078,2.374030585,6.67509,3.79812,10.4732,6.64624,3.82818,10.4744,17412.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,1024,8,2,4,1,hycc,9432791.30800075,3163224.064000005,6269567.244000728,2.327210324,6.58502,3.85551,10.4405,6.71334,3.73021,10.4436,17412.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,1024,8,2,4,2,hycc,9432791.308000792,3163224.064000005,6269567.244000772,2.368590075,6.49479,3.78972,10.2845,6.4895,3.80161,10.2911,17412.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,1024,8,2,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.323924179,0.490773,0.157422,0.648195,0.474754,0.17322,0.647974,17412.0,2176.0,2.532776156,0.077388257,0.09718985200000001
16,lp,biomatch,1024,8,2,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.301937223,0.502455,0.156722,0.659177,0.48582,0.172961,0.658782,17412.0,2176.0,2.549662267,0.075974519,0.088430397
17,lp,biomatch,1024,8,2,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.292761398,0.487925,0.154566,0.64249,0.469156,0.171423,0.640579,17412.0,2176.0,2.550005748,0.076025682,0.098035387
18,lp+nm,biomatch,1024,8,2,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.340123093,0.514006,0.154917,0.668922,0.494208,0.172549,0.666757,17412.0,2176.0,4.203632958,0.0,0.098230055
19,lp+nm,biomatch,1024,8,2,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.313833118,0.496176,0.175118,0.671294,0.518297,0.153381,0.671678,17412.0,2176.0,4.215918965,0.0,0.09534661900000001
20,lp+nm,biomatch,1024,8,2,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.298247672,0.513442,0.155527,0.66897,0.494116,0.172262,0.666378,17412.0,2176.0,4.201113695,0.0,0.086616343
21,glp,biomatch,1024,8,2,4,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.351666227,0.491781,0.175375,0.667156,0.512523,0.155016,0.667539,17412.0,2176.0,29.014997672,0.0,0.0
22,glp,biomatch,1024,8,2,4,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.31747284,0.496038,0.175224,0.671262,0.518027,0.153638,0.671665,17412.0,2176.0,29.037566942,0.0,0.0
23,glp,biomatch,1024,8,2,4,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.299830022,0.517951,0.15464,0.672591,0.49753,0.172698,0.670228,17412.0,2176.0,28.756759049,0.0,0.0
