,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,4,4,1,0,hycc,16731542.52799736,16731542.52799736,0.0,2.375180789,10.7395,3.73306,14.4726,10.6241,3.84581,14.4699,17412.0,4353.0,0.0,0.0,0.0
1,b,biomatch,1024,4,4,1,1,hycc,16731542.52799736,16731542.52799736,0.0,2.311509265,10.7376,3.75784,14.4954,10.6187,3.87405,14.4928,17412.0,4353.0,0.0,0.0,0.0
2,b,biomatch,1024,4,4,1,2,hycc,16731542.52799736,16731542.52799736,0.0,2.327569102,10.6283,3.72249,14.3508,10.5021,3.84615,14.3483,17412.0,4353.0,0.0,0.0,0.0
3,y,biomatch,1024,4,4,1,0,hycc,4585904.128000693,4585904.128000693,0.0,2.353593377,5.6055,3.45629,9.06179,5.44123,3.63034,9.07157,17412.0,4353.0,0.0,0.0,0.0
4,y,biomatch,1024,4,4,1,1,hycc,4585904.128000693,4585904.128000693,0.0,2.382036599,5.50979,3.47508,8.98487,5.35953,3.6279,8.98743,17412.0,4353.0,0.0,0.0,0.0
5,y,biomatch,1024,4,4,1,2,hycc,4585904.128000693,4585904.128000693,0.0,2.343888207,5.36672,3.59016,8.95688,5.47854,3.49145,8.96999,17412.0,4353.0,0.0,0.0,0.0
6,a+b,biomatch,1024,4,4,1,0,hycc,9180478.031999283,7469698.047999324,1710779.9839999548,2.324277949,1.20698,0.211963,1.41895,1.19026,0.226517,1.41678,17412.0,4353.0,0.0,0.0,0.0
7,a+b,biomatch,1024,4,4,1,1,hycc,9180478.031999283,7469698.047999324,1710779.9839999564,2.369295878,1.18444,0.230301,1.41474,1.21556,0.199623,1.41519,17412.0,4353.0,0.0,0.0,0.0
8,a+b,biomatch,1024,4,4,1,2,hycc,9180478.03199928,7469698.047999324,1710779.9839999538,2.413893847,1.21953,0.206782,1.42631,1.2054,0.218584,1.42398,17412.0,4353.0,0.0,0.0,0.0
9,a+y,biomatch,1024,4,4,1,0,hycc,8412663.524000365,3166124.03199997,5246539.492000406,2.340197451,6.25246,3.82257,10.075,6.38781,3.69784,10.0857,17412.0,4353.0,0.0,0.0,0.0
10,a+y,biomatch,1024,4,4,1,1,hycc,8412663.524000367,3166124.03199997,5246539.492000393,2.334635108,6.32045,3.81497,10.1354,6.38205,3.76516,10.1472,17412.0,4353.0,0.0,0.0,0.0
11,a+y,biomatch,1024,4,4,1,2,hycc,8412663.524000362,3166124.03199997,5246539.492000403,2.382658058,6.15138,3.80073,9.95211,6.20348,3.75934,9.96282,17412.0,4353.0,0.0,0.0,0.0
12,greedy,biomatch,1024,4,4,1,0,hycc,9432791.30800074,3163224.064000005,6269567.244000766,2.378578471,6.6369,3.77082,10.4077,6.56525,3.83997,10.4052,17412.0,4353.0,0.0,0.0,0.0
13,greedy,biomatch,1024,4,4,1,1,hycc,9432791.308000758,3163224.064000005,6269567.244000784,2.359281533,6.3463,3.82575,10.1721,6.45461,3.72236,10.177,17412.0,4353.0,0.0,0.0,0.0
14,greedy,biomatch,1024,4,4,1,2,hycc,9432791.308000773,3163224.064000005,6269567.244000768,2.398183647,6.54167,3.75498,10.2967,6.46437,3.83445,10.2988,17412.0,4353.0,0.0,0.0,0.0
15,lp,biomatch,1024,4,4,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.379887381,0.51281,0.152284,0.665094,0.488428,0.17555,0.663978,17412.0,4353.0,8.785198698,0.109231658,0.082627462
16,lp,biomatch,1024,4,4,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.305468306,0.501882,0.18669,0.688571,0.502166,0.18494,0.687106,17412.0,4353.0,8.35415948,0.08841089599999999,0.082901238
17,lp,biomatch,1024,4,4,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.315893548,0.50099,0.183567,0.684557,0.502698,0.18208,0.684777,17412.0,4353.0,8.679852832,0.11178664,0.083928281
18,lp+nm,biomatch,1024,4,4,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.348095027,0.515099,0.176416,0.691515,0.537825,0.154092,0.691917,17412.0,4353.0,8.311004101,0.0,0.08043594500000001
19,lp+nm,biomatch,1024,4,4,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.341812104,0.492558,0.175251,0.667809,0.512396,0.155417,0.667813,17412.0,4353.0,8.306935693,0.0,0.084969015
20,lp+nm,biomatch,1024,4,4,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.281367821,0.52627,0.151021,0.67729,0.50224,0.172977,0.675216,17412.0,4353.0,8.264969511,0.0,0.080956741
21,glp,biomatch,1024,4,4,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.283118973,0.52017,0.151269,0.671439,0.496654,0.172218,0.668872,17412.0,4353.0,28.56243496,0.0,0.0
22,glp,biomatch,1024,4,4,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.329286752,0.519462,0.153434,0.672896,0.497911,0.17248,0.670392,17412.0,4353.0,28.500322548,0.0,0.0
23,glp,biomatch,1024,4,4,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.342647434,0.482521,0.173481,0.656002,0.502131,0.154047,0.656177,17412.0,4353.0,28.799218706,0.0,0.0
