,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,8,4,2,0,hycc,33463085.056001026,33463085.056001026,0.0,10.717574405,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
1,b,biomatch,2048,8,4,2,1,hycc,33463085.056001026,33463085.056001026,0.0,10.753160217,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
2,b,biomatch,2048,8,4,2,2,hycc,33463085.056001026,33463085.056001026,0.0,10.38681891,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,4352.0,0.0,0.0,0.0
3,y,biomatch,2048,8,4,2,0,hycc,9171808.255998256,9171808.255998256,0.0,10.408308845,11.2075,6.93156,18.139,10.6822,7.46288,18.1451,34820.0,4352.0,0.0,0.0,0.0
4,y,biomatch,2048,8,4,2,1,hycc,9171808.255998256,9171808.255998256,0.0,10.56394751,10.954,7.04535,17.9994,11.026,6.97827,18.0043,34820.0,4352.0,0.0,0.0,0.0
5,y,biomatch,2048,8,4,2,2,hycc,9171808.255998256,9171808.255998256,0.0,10.731934649,10.868,6.99101,17.859,10.7285,7.14092,17.8694,34820.0,4352.0,0.0,0.0,0.0
6,a+b,biomatch,2048,8,4,2,0,hycc,18359613.008002702,14939396.096002772,3420216.911999926,10.610876609,2.02943,0.463487,2.49292,2.05364,0.438964,2.4926,34820.0,4352.0,0.0,0.0,0.0
7,a+b,biomatch,2048,8,4,2,1,hycc,18359613.008002702,14939396.096002772,3420216.9119999325,10.376637561,2.25276,0.598562,2.85132,2.24185,0.609281,2.85113,34820.0,4352.0,0.0,0.0,0.0
8,a+b,biomatch,2048,8,4,2,2,hycc,18359613.008002702,14939396.096002772,3420216.9119999316,10.51998582,2.02016,0.446084,2.46624,2.01734,0.446304,2.46364,34820.0,4352.0,0.0,0.0,0.0
9,a+y,biomatch,2048,8,4,2,0,hycc,16824018.6599992,6332248.063999869,10491770.595999284,10.556803994,12.7599,7.49011,20.25,12.6288,7.62762,20.2564,34820.0,4352.0,0.0,0.0,0.0
10,a+y,biomatch,2048,8,4,2,1,hycc,16824018.659999184,6332248.063999869,10491770.595999315,10.775489061,11.9699,7.89252,19.8624,12.5057,7.36025,19.866,34820.0,4352.0,0.0,0.0,0.0
11,a+y,biomatch,2048,8,4,2,2,hycc,16824018.65999926,6332248.063999869,10491770.595999338,10.776608469,12.4051,7.36333,19.7684,11.8749,7.89693,19.7718,34820.0,4352.0,0.0,0.0,0.0
12,greedy,biomatch,2048,8,4,2,0,hycc,18864558.348001886,6326448.12800029,12538110.220001612,10.557042681,12.737,7.51302,20.2501,12.5723,7.68583,20.2582,34820.0,4352.0,0.0,0.0,0.0
13,greedy,biomatch,2048,8,4,2,1,hycc,18864558.348001964,6326448.12800029,12538110.220001612,10.67064543,12.4598,7.48273,19.9425,12.541,7.40407,19.9451,34820.0,4352.0,0.0,0.0,0.0
14,greedy,biomatch,2048,8,4,2,2,hycc,18864558.348001756,6326448.12800029,12538110.220001599,10.668403045,12.4766,7.83607,20.3126,12.9703,7.34275,20.3131,34820.0,4352.0,0.0,0.0,0.0
15,lp,biomatch,2048,8,4,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.621159091,0.65676,0.351747,1.00851,0.658074,0.349563,1.00764,34820.0,4352.0,10.913274085,0.207353112,0.154531571
16,lp,biomatch,2048,8,4,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.501500322,0.694221,0.337877,1.0321,0.694201,0.337391,1.03159,34820.0,4352.0,11.024612938,0.201413379,0.154294869
17,lp,biomatch,2048,8,4,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.502619907,0.631199,0.342918,0.974116,0.629412,0.343131,0.972543,34820.0,4352.0,11.181304689,0.213048392,0.152408133
18,lp+nm,biomatch,2048,8,4,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.301181038,0.691492,0.321543,1.01304,0.680026,0.330717,1.01074,34820.0,4352.0,13.822080868,0.0,0.155123332
19,lp+nm,biomatch,2048,8,4,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.300056232,0.682469,0.310948,0.993417,0.657696,0.333204,0.990901,34820.0,4352.0,13.806533251,0.0,0.154819592
20,lp+nm,biomatch,2048,8,4,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.328192237,0.69507,0.310077,1.00515,0.672802,0.330068,1.00287,34820.0,4352.0,13.833333081,0.0,0.153176437
21,glp,biomatch,2048,8,4,2,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.316152267,0.680241,0.334059,1.0143,0.706073,0.30828,1.01435,34820.0,4352.0,264.328196819,0.0,0.0
22,glp,biomatch,2048,8,4,2,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.483191958,0.686183,0.346622,1.0328,0.687629,0.344046,1.03168,34820.0,4352.0,264.763373325,0.0,0.0
23,glp,biomatch,2048,8,4,2,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.527731292,0.717603,0.355508,1.07311,0.716427,0.355626,1.07205,34820.0,4352.0,270.510666198,0.0,0.0
