,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,512,4,1,2,0,hycc,8365771.264000272,8365771.264000272,0.0,0.637292987,7.31264,1.86317,9.17581,7.22029,1.95304,9.17333,8708.0,2177.0,0.0,0.0,0.0
1,b,biomatch,512,4,1,2,1,hycc,8365771.264000272,8365771.264000272,0.0,0.660147767,7.16866,2.15073,9.31939,7.23396,2.08376,9.31771,8708.0,2177.0,0.0,0.0,0.0
2,b,biomatch,512,4,1,2,2,hycc,8365771.264000272,8365771.264000272,0.0,0.678130482,7.30675,2.11296,9.4197,7.35217,2.0649,9.41707,8708.0,2177.0,0.0,0.0,0.0
3,y,biomatch,512,4,1,2,0,hycc,2292952.064000215,2292952.064000215,0.0,0.6924665959999999,3.86469,1.72231,5.587,3.86848,1.72264,5.59112,8708.0,2177.0,0.0,0.0,0.0
4,y,biomatch,512,4,1,2,1,hycc,2292952.064000215,2292952.064000215,0.0,0.6793636820000001,5.82604,1.75952,7.58556,5.95819,1.63401,7.5922,8708.0,2177.0,0.0,0.0,0.0
5,y,biomatch,512,4,1,2,2,hycc,2292952.064000215,2292952.064000215,0.0,0.66453043,3.72726,1.70428,5.43154,3.81377,1.62316,5.43693,8708.0,2177.0,0.0,0.0,0.0
6,a+b,biomatch,512,4,1,2,0,hycc,4590910.543999975,3734849.0239999914,856061.5199999833,0.67145574,0.749245,0.105319,0.854565,0.738333,0.114643,0.852976,8708.0,2177.0,0.0,0.0,0.0
7,a+b,biomatch,512,4,1,2,1,hycc,4590910.543999975,3734849.0239999914,856061.5199999836,0.644334534,0.787038,0.104968,0.892007,0.774597,0.115658,0.890255,8708.0,2177.0,0.0,0.0,0.0
8,a+b,biomatch,512,4,1,2,2,hycc,4590910.543999975,3734849.0239999914,856061.5199999845,0.6521951279999999,0.79431,0.101319,0.895629,0.779199,0.114436,0.893635,8708.0,2177.0,0.0,0.0,0.0
9,a+y,biomatch,512,4,1,2,0,hycc,4206985.955999964,1583062.0159998538,2623923.9400001084,0.654160158,4.23111,1.81102,6.04213,4.30469,1.7432,6.04789,8708.0,2177.0,0.0,0.0,0.0
10,a+y,biomatch,512,4,1,2,1,hycc,4206985.955999966,1583062.0159998538,2623923.940000113,0.664192908,4.38535,1.73198,6.11733,4.28142,1.84268,6.1241,8708.0,2177.0,0.0,0.0,0.0
11,a+y,biomatch,512,4,1,2,2,hycc,4206985.9559999695,1583062.0159998538,2623923.94000012,0.676068741,5.09106,1.82859,6.91965,5.13532,1.7946,6.92993,8708.0,2177.0,0.0,0.0,0.0
12,greedy,biomatch,512,4,1,2,0,hycc,4716907.787999834,1581612.0319998565,3135295.7559999796,0.6682048469999999,4.30919,1.8045,6.11369,4.3019,1.81642,6.11832,8708.0,2177.0,0.0,0.0,0.0
13,greedy,biomatch,512,4,1,2,1,hycc,4716907.787999838,1581612.0319998565,3135295.755999978,0.7239111319999999,4.46757,1.79466,6.26223,4.44495,1.82144,6.26639,8708.0,2177.0,0.0,0.0,0.0
14,greedy,biomatch,512,4,1,2,2,hycc,4716907.7879998265,1581612.0319998565,3135295.755999978,0.675122733,4.61849,1.74931,6.36779,4.51759,1.85403,6.37162,8708.0,2177.0,0.0,0.0,0.0
15,lp,biomatch,512,4,1,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.699622181,0.387054,0.0941565,0.481211,0.38733,0.0928281,0.480158,8708.0,2177.0,1.837600606,0.047539271999999994,0.05659179
16,lp,biomatch,512,4,1,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.676260406,0.40762,0.0868741,0.494494,0.411995,0.0795469,0.491542,8708.0,2177.0,1.844340603,0.048774256,0.051829029
17,lp,biomatch,512,4,1,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.674041588,0.397499,0.0896465,0.487145,0.405769,0.0790059,0.484775,8708.0,2177.0,1.847814433,0.048532589,0.057389032
18,lp+nm,biomatch,512,4,1,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.678626031,0.404261,0.0915417,0.495803,0.402673,0.0922601,0.494933,8708.0,2177.0,2.916489872,0.0,0.058581259000000004
19,lp+nm,biomatch,512,4,1,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.647340848,0.41515,0.0880279,0.503178,0.426034,0.0774074,0.503441,8708.0,2177.0,2.905303058,0.0,0.054766986000000004
20,lp+nm,biomatch,512,4,1,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.678595078,0.402736,0.0910825,0.493819,0.401595,0.0910541,0.492649,8708.0,2177.0,2.925266948,0.0,0.057538223
21,glp,biomatch,512,4,1,2,0,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.665906062,0.41137,0.0778851,0.489255,0.398798,0.0877696,0.486568,8708.0,2177.0,18.752567139,0.0,0.0
22,glp,biomatch,512,4,1,2,1,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.6414650709999999,0.391,0.0868316,0.477831,0.40154,0.0756128,0.477153,8708.0,2177.0,18.368546394,0.0,0.0
23,glp,biomatch,512,4,1,2,2,hycc,1851769.8559998586,1595204.6079998598,256565.24799999883,0.695169676,0.404281,0.0925836,0.496865,0.40208,0.0939181,0.495998,8708.0,2177.0,18.580109482,0.0,0.0
