,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,2048,4,4,4,0,hycc,33463085.056001026,33463085.056001026,0.0,10.349370721,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,8705.0,0.0,0.0,0.0
1,b,biomatch,2048,4,4,4,1,hycc,33463085.056001026,33463085.056001026,0.0,10.439158552,22.0081,7.82885,29.8369,22.4617,7.37268,29.8344,34820.0,8705.0,0.0,0.0,0.0
2,b,biomatch,2048,4,4,4,2,hycc,33463085.056001026,33463085.056001026,0.0,10.364064918,22.0081,7.82885,29.8369,22.4617,7.37268,29.8344,34820.0,8705.0,0.0,0.0,0.0
3,y,biomatch,2048,4,4,4,0,hycc,9171808.255998256,9171808.255998256,0.0,10.467154325,10.8371,7.4609,18.298,11.1327,7.17297,18.3057,34820.0,8705.0,0.0,0.0,0.0
4,y,biomatch,2048,4,4,4,1,hycc,9171808.255998256,9171808.255998256,0.0,10.573492558,10.9446,7.36027,18.3049,11.1541,7.15832,18.3124,34820.0,8705.0,0.0,0.0,0.0
5,y,biomatch,2048,4,4,4,2,hycc,9171808.255998256,9171808.255998256,0.0,10.594852912,10.6637,7.38638,18.0501,11.1735,6.88296,18.0565,34820.0,8705.0,0.0,0.0,0.0
6,a+b,biomatch,2048,4,4,4,0,hycc,18359613.0080027,14939396.096002772,3420216.9119999283,10.547747697,2.20198,0.591934,2.79392,2.18544,0.608255,2.7937,34820.0,8705.0,0.0,0.0,0.0
7,a+b,biomatch,2048,4,4,4,1,hycc,18359613.008002702,14939396.096002772,3420216.9119999274,10.809277243,2.11992,0.540917,2.66083,2.15909,0.501177,2.66027,34820.0,8705.0,0.0,0.0,0.0
8,a+b,biomatch,2048,4,4,4,2,hycc,18359613.0080027,14939396.096002772,3420216.91199993,10.578951896,2.04679,0.447426,2.49422,2.04376,0.448365,2.49212,34820.0,8705.0,0.0,0.0,0.0
9,a+y,biomatch,2048,4,4,4,0,hycc,16824018.659999214,6332248.063999869,10491770.595999304,10.61273277,12.1218,7.51925,19.641,12.1474,7.49886,19.6463,34820.0,8705.0,0.0,0.0,0.0
10,a+y,biomatch,2048,4,4,4,1,hycc,16824018.65999919,6332248.063999869,10491770.595999366,10.589824884,12.2066,7.55468,19.7613,12.1288,7.64032,19.7691,34820.0,8705.0,0.0,0.0,0.0
11,a+y,biomatch,2048,4,4,4,2,hycc,16824018.659999207,6332248.063999869,10491770.595999302,10.607590301,12.2716,7.36193,19.6335,11.8706,7.76868,19.6393,34820.0,8705.0,0.0,0.0,0.0
12,greedy,biomatch,2048,4,4,4,0,hycc,18864558.34800178,6326448.12800029,12538110.220001506,10.739511103,12.6002,7.65847,20.2586,12.5076,7.75585,20.2634,34820.0,8705.0,0.0,0.0,0.0
13,greedy,biomatch,2048,4,4,4,1,hycc,18864558.348001894,6326448.12800029,12538110.220001519,10.79787187,12.8965,7.44333,20.3398,12.4858,7.85618,20.342,34820.0,8705.0,0.0,0.0,0.0
14,greedy,biomatch,2048,4,4,4,2,hycc,18864558.34800179,6326448.12800029,12538110.22000151,10.563172471,12.8191,7.6787,20.4978,12.5177,7.98585,20.5035,34820.0,8705.0,0.0,0.0,0.0
15,lp,biomatch,2048,4,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.733613875,0.692423,0.313295,1.00572,0.67059,0.334466,1.00506,34820.0,8705.0,23.31474915,0.21916847,0.147642304
16,lp,biomatch,2048,4,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.578436338,0.675515,0.312588,0.988103,0.654003,0.3329,0.986903,34820.0,8705.0,23.566714324,0.222537709,0.146118344
17,lp,biomatch,2048,4,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.54958049,0.694352,0.312954,1.00731,0.673446,0.333055,1.0065,34820.0,8705.0,23.627182783,0.214381346,0.14597228999999998
18,lp+nm,biomatch,2048,4,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.526198927,0.707992,0.312299,1.02029,0.681864,0.336128,1.01799,34820.0,8705.0,25.088095462,0.0,0.143437243
19,lp+nm,biomatch,2048,4,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.542045518,0.695451,0.341196,1.03665,0.721028,0.315884,1.03691,34820.0,8705.0,25.208206137,0.0,0.145828481
20,lp+nm,biomatch,2048,4,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.483189418,0.684698,0.344534,1.02923,0.68335,0.34531,1.02866,34820.0,8705.0,24.98552753,0.0,0.142489072
21,glp,biomatch,2048,4,4,4,0,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.527227144,0.691319,0.31225,1.00357,0.664212,0.337078,1.00129,34820.0,8705.0,269.228952207,0.0,0.0
22,glp,biomatch,2048,4,4,4,1,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.537353715,0.69629,0.310881,1.00717,0.671304,0.333524,1.00483,34820.0,8705.0,268.262581985,0.0,0.0
23,glp,biomatch,2048,4,4,4,2,hycc,7407079.423998631,6380818.431998585,1026260.992000045,10.52933886,0.723641,0.313821,1.03746,0.69612,0.339014,1.03513,34820.0,8705.0,268.045197886,0.0,0.0
