,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,256,16,1,4,0,hycc,4182885.631999827,4182885.631999827,0.0,0.24196763899999998,3.29258,0.913366,4.20594,3.34363,0.861654,4.20528,4356.0,272.0,0.0,0.0,0.0
1,b,biomatch,256,16,1,4,1,hycc,4182885.631999827,4182885.631999827,0.0,0.237321858,3.31875,0.908429,4.22718,3.37312,0.853553,4.22668,4356.0,272.0,0.0,0.0,0.0
2,b,biomatch,256,16,1,4,2,hycc,4182885.631999827,4182885.631999827,0.0,0.23604060799999999,3.37328,0.953464,4.32674,3.38633,0.938116,4.32444,4356.0,272.0,0.0,0.0,0.0
3,y,biomatch,256,16,1,4,0,hycc,1146476.03199999,1146476.03199999,0.0,0.24887756200000002,1.57657,0.871968,2.44854,1.61826,0.831036,2.44929,4356.0,272.0,0.0,0.0,0.0
4,y,biomatch,256,16,1,4,1,hycc,1146476.03199999,1146476.03199999,0.0,0.242141697,2.36262,0.86318,3.2258,2.32215,0.902861,3.22501,4356.0,272.0,0.0,0.0,0.0
5,y,biomatch,256,16,1,4,2,hycc,1146476.03199999,1146476.03199999,0.0,0.254827021,2.04037,0.871691,2.91206,2.06161,0.849466,2.91108,4356.0,272.0,0.0,0.0,0.0
6,a+b,biomatch,256,16,1,4,0,hycc,2296126.7999999365,1867424.5119999296,428702.2880000069,0.243266949,0.546325,0.0563603,0.602686,0.542243,0.0600062,0.602249,4356.0,272.0,0.0,0.0,0.0
7,a+b,biomatch,256,16,1,4,1,hycc,2296126.799999936,1867424.5119999296,428702.2880000068,0.26094109800000004,0.543383,0.0560482,0.599431,0.538126,0.0614402,0.599567,4356.0,272.0,0.0,0.0,0.0
8,a+b,biomatch,256,16,1,4,2,hycc,2296126.799999936,1867424.5119999296,428702.28800000664,0.240858611,0.522398,0.0526555,0.575054,0.514151,0.0591046,0.573256,4356.0,272.0,0.0,0.0,0.0
9,a+y,biomatch,256,16,1,4,0,hycc,2104147.171999994,791531.0079999665,1312616.164000029,0.210125121,2.28564,0.95065,3.23629,2.27348,0.960483,3.23396,4356.0,272.0,0.0,0.0,0.0
10,a+y,biomatch,256,16,1,4,1,hycc,2104147.171999994,791531.0079999665,1312616.1640000306,0.211934739,2.34224,0.94558,3.28782,2.30923,0.976551,3.28578,4356.0,272.0,0.0,0.0,0.0
11,a+y,biomatch,256,16,1,4,2,hycc,2104147.171999995,791531.0079999665,1312616.1640000308,0.243924958,2.32636,0.918827,3.24519,2.23783,1.00601,3.24384,4356.0,272.0,0.0,0.0,0.0
12,greedy,biomatch,256,16,1,4,0,hycc,2358966.0279999995,790806.0159999627,1568160.0120000325,0.226576596,2.32456,0.959083,3.28364,2.33463,0.947824,3.28245,4356.0,272.0,0.0,0.0,0.0
13,greedy,biomatch,256,16,1,4,1,hycc,2358966.0279999976,790806.0159999627,1568160.0120000325,0.243579611,2.33912,0.977685,3.31681,2.35126,0.96405,3.31531,4356.0,272.0,0.0,0.0,0.0
14,greedy,biomatch,256,16,1,4,2,hycc,2358966.0279999953,790806.0159999627,1568160.0120000308,0.20963771499999997,2.39281,0.935154,3.32796,2.3575,0.969347,3.32685,4356.0,272.0,0.0,0.0,0.0
15,lp,biomatch,256,16,1,4,0,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.247190778,0.346081,0.0441999,0.390281,0.341707,0.0475233,0.38923,4356.0,272.0,0.8075151859999999,0.029577976,0.055755898000000005
16,lp,biomatch,256,16,1,4,1,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.24568052499999998,0.341102,0.0461756,0.387277,0.345896,0.040948,0.386844,4356.0,272.0,0.8073887559999999,0.029678698,0.056915064
17,lp,biomatch,256,16,1,4,2,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.246802689,0.314309,0.0415953,0.355905,0.307688,0.0457578,0.353445,4356.0,272.0,0.807156786,0.03031441,0.05040883
18,lp+nm,biomatch,256,16,1,4,0,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.24489261099999998,0.321643,0.0424227,0.364066,0.316042,0.045883,0.361925,4356.0,272.0,0.615630403,0.0,0.049374055
19,lp+nm,biomatch,256,16,1,4,1,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.239876598,0.336654,0.0396559,0.37631,0.329215,0.0463882,0.375603,4356.0,272.0,0.61552635,0.0,0.056306621
20,lp+nm,biomatch,256,16,1,4,2,hycc,927277.3509999689,797992.5189999682,129284.83200000078,0.24217541,0.343473,0.0411751,0.384648,0.336173,0.0460875,0.38226,4356.0,272.0,0.614177642,0.0,0.051122172
21,glp,biomatch,256,16,1,4,0,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.20857546700000001,0.337319,0.0407078,0.378027,0.329905,0.045525,0.37543,4356.0,272.0,4.766193867,0.0,0.0
22,glp,biomatch,256,16,1,4,1,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.20794240300000003,0.343586,0.039874,0.38346,0.335306,0.0454559,0.380762,4356.0,272.0,4.78764088,0.0,0.0
23,glp,biomatch,256,16,1,4,2,hycc,925884.9279999691,797602.3039999683,128282.62400000077,0.210676092,0.342779,0.0392151,0.381994,0.333333,0.0462552,0.379589,4356.0,272.0,4.781981765,0.0,0.0
