,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,8,2,1,0,hycc,16731542.52799736,16731542.52799736,0.0,2.310094334,10.4852,3.91782,14.403,10.6076,3.79336,14.401,17412.0,2176.0,0.0,0.0,0.0
1,b,biomatch,1024,8,2,1,1,hycc,16731542.52799736,16731542.52799736,0.0,2.3443812,10.6877,3.90723,14.5949,10.6655,3.92815,14.5936,17412.0,2176.0,0.0,0.0,0.0
2,b,biomatch,1024,8,2,1,2,hycc,16731542.52799736,16731542.52799736,0.0,2.332100588,10.6134,3.96505,14.5784,10.734,3.84286,14.5768,17412.0,2176.0,0.0,0.0,0.0
3,y,biomatch,1024,8,2,1,0,hycc,4585904.128000693,4585904.128000693,0.0,2.351381111,5.54328,3.52226,9.06554,5.45834,3.61737,9.07571,17412.0,2176.0,0.0,0.0,0.0
4,y,biomatch,1024,8,2,1,1,hycc,4585904.128000693,4585904.128000693,0.0,2.324780477,5.74566,3.6463,9.39196,5.88596,3.51821,9.40417,17412.0,2176.0,0.0,0.0,0.0
5,y,biomatch,1024,8,2,1,2,hycc,4585904.128000693,4585904.128000693,0.0,2.323519455,5.50224,3.53237,9.03461,5.45519,3.59103,9.04622,17412.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,1024,8,2,1,0,hycc,9180478.031999283,7469698.047999324,1710779.9839999566,2.321281861,1.21587,0.211081,1.42695,1.20319,0.22224,1.42543,17412.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,1024,8,2,1,1,hycc,9180478.031999283,7469698.047999324,1710779.9839999552,2.340033117,1.19121,0.211652,1.40286,1.17844,0.224078,1.40252,17412.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,1024,8,2,1,2,hycc,9180478.031999279,7469698.047999324,1710779.9839999576,2.383052302,1.23001,0.205105,1.43511,1.21622,0.217955,1.43418,17412.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,1024,8,2,1,0,hycc,8412663.524000365,3166124.03199997,5246539.4920004,2.328524732,6.22382,3.72623,9.95004,6.15668,3.80675,9.96343,17412.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,1024,8,2,1,1,hycc,8412663.52400037,3166124.03199997,5246539.492000384,2.377739015,6.32034,3.83837,10.1587,6.48282,3.69244,10.1753,17412.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,1024,8,2,1,2,hycc,8412663.524000384,3166124.03199997,5246539.492000411,2.35588482,6.28106,3.80392,10.085,6.32916,3.77247,10.1016,17412.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,1024,8,2,1,0,hycc,9432791.308000749,3163224.064000005,6269567.244000756,2.333598103,6.61529,3.75864,10.3739,6.63186,3.74064,10.3725,17412.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,1024,8,2,1,1,hycc,9432791.308000784,3163224.064000005,6269567.2440007655,2.340157728,6.49465,3.82094,10.3156,6.52735,3.79181,10.3192,17412.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,1024,8,2,1,2,hycc,9432791.308000743,3163224.064000005,6269567.244000756,2.402429812,6.5392,3.84021,10.3794,6.52598,3.85794,10.3839,17412.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,1024,8,2,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.33028258,0.47751,0.154371,0.631881,0.475353,0.154041,0.629394,17412.0,2176.0,1.862038105,0.07694507,0.097409206
16,lp,biomatch,1024,8,2,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.310168649,0.447122,0.174419,0.621541,0.467124,0.154563,0.621687,17412.0,2176.0,1.886905076,0.077022885,0.099436012
17,lp,biomatch,1024,8,2,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.303112671,0.465436,0.154855,0.620291,0.466423,0.154463,0.620886,17412.0,2176.0,1.868393253,0.07701532500000001,0.09363347600000001
18,lp+nm,biomatch,1024,8,2,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.336939105,0.509593,0.155018,0.664611,0.491067,0.171103,0.66217,17412.0,2176.0,4.197138804,0.0,0.087883931
19,lp+nm,biomatch,1024,8,2,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.303186561,0.519908,0.154014,0.673922,0.500453,0.171983,0.672436,17412.0,2176.0,4.20227878,0.0,0.09719246
20,lp+nm,biomatch,1024,8,2,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.357479701,0.499574,0.174097,0.67367,0.518916,0.154953,0.67387,17412.0,2176.0,4.212149282,0.0,0.094397692
21,glp,biomatch,1024,8,2,1,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.342601646,0.518493,0.153152,0.671645,0.496035,0.173255,0.66929,17412.0,2176.0,28.746639898,0.0,0.0
22,glp,biomatch,1024,8,2,1,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.296350577,0.521032,0.154403,0.675435,0.499728,0.173212,0.672941,17412.0,2176.0,28.824568201,0.0,0.0
23,glp,biomatch,1024,8,2,1,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.310223224,0.531173,0.156124,0.687297,0.507837,0.176955,0.684792,17412.0,2176.0,28.899180491,0.0,0.0
