,test_case,minimization_time,input_size,cost_model,variant,module_bundle_time,selection_time,runner,run,server_load_time,server_exec_time,client_load_time,client_exec_time,selection_scheme
0,biomatch,0,512,hycc,,0.0,0.0,CIRCUIT-SIM,0,5.27994,12.7088,,,
1,biomatch,0,512,hycc,,0.0,0.0,CIRCUIT-SIM,1,5.23914,12.7152,,,
2,biomatch,0,512,hycc,,0.0,0.0,ABY-HYCC,2,5.25378,12.7106,,,
3,biomatch,0,512,hycc,,0.0,0.0,ABY-HYCC,0,23.2013,2.03281,22.4282,2.80282,
4,biomatch,0,512,hycc,,0.0,0.0,ABY-HYCC,1,23.5407,2.0328,22.3066,3.26378,
5,biomatch,0,512,hycc,,0.0,0.0,ABY-HYCC,2,23.4816,2.02026,22.92,2.57853,
6,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,0,39.8251,1.9486,38.0355,3.73371,yaonly
7,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,1,38.3431,2.69913,39.2907,1.74826,yaonly
8,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,2,39.5295,1.8135,37.952,3.38815,yaonly
9,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,0,0.813464,0.414948,0.764405,0.46096,yaohybrid
10,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,1,0.746151,0.431569,0.795193,0.380281,yaohybrid
11,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,2,0.823173,0.41101,0.720422,0.510666,yaohybrid
12,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,0,40.849,4.69805,41.8631,3.6835,gmwonly
13,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,1,41.842,4.05758,40.1125,5.78424,gmwonly
14,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,2,40.7852,4.72335,41.7959,3.70899,gmwonly
15,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,0,0.888089,0.43697,0.820931,0.501308,gmwhybrid
16,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,1,0.797149,0.459987,0.737565,0.518625,gmwhybrid
17,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,2,0.854178,0.425223,0.777788,0.499496,gmwhybrid
18,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,0,1.31541,0.465316,1.17898,0.59918,ps_optimized
19,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,1,1.3313,0.450301,1.20377,0.574574,ps_optimized
20,biomatch,0,512,hycc,['--all-variants'],0.025931358337402344,3.9821527004241943,ABY-HYCC,2,1.36146,0.455633,1.21134,0.601407,ps_optimized
